Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
73.00,0.00,252.69,7.81,-90.25,0.25,3.00,-0.44,0.04,0.00
73.00,1.00,13.62,-6.94,-48.38,-0.94,2.06,-0.38,0.04,0.00
73.00,2.00,252.31,-17.81,17.00,-1.06,0.75,1.94,0.04,0.00
73.00,0.00,253.06,7.44,-90.38,0.56,-0.94,-0.75,0.04,1.02
73.00,1.00,14.31,-7.19,-48.25,0.88,-0.44,-0.50,0.04,1.02
73.00,2.00,252.12,-17.94,16.75,0.69,0.19,-0.06,0.04,1.02
73.00,0.00,253.12,7.44,-90.38,0.38,-1.00,-0.56,0.04,1.04
73.00,1.00,14.31,-7.19,-48.25,0.56,-0.44,-0.38,0.04,1.04
73.00,2.00,252.12,-17.94,16.75,0.44,0.44,-0.12,0.04,1.04
73.00,0.00,253.12,7.44,-90.38,0.19,-1.00,0.00,0.03,1.06
73.00,1.00,14.31,-7.19,-48.25,0.38,-0.56,-0.56,0.03,1.06
73.00,2.00,252.12,-18.00,16.75,0.38,-0.06,-0.06,0.03,1.06
73.00,0.00,253.12,7.44,-90.38,0.50,-0.44,0.56,0.05,1.08
73.00,1.00,14.31,-7.19,-48.25,0.25,-0.62,-0.62,0.05,1.08
73.00,2.00,252.12,-18.00,16.75,0.06,0.06,-0.12,0.05,1.08
73.00,0.00,253.12,7.44,-90.38,0.12,0.06,0.75,0.07,1.10
73.00,1.00,14.31,-7.19,-48.25,0.19,-1.12,-0.31,0.07,1.10
73.00,2.00,252.12,-18.00,16.75,-0.50,-0.62,-0.56,0.07,1.10
73.00,0.00,253.12,7.44,-90.38,-0.06,0.69,0.81,0.07,1.12
73.00,1.00,14.38,-7.19,-48.25,-0.19,-1.31,-0.44,0.07,1.12
73.00,2.00,252.12,-18.00,16.75,-0.12,-0.44,-0.56,0.07,1.12
73.00,0.00,253.06,7.44,-90.38,0.44,1.12,0.50,0.07,1.14
73.00,1.00,14.38,-7.19,-48.25,0.00,-1.50,-0.56,0.07,1.14
73.00,2.00,252.12,-18.00,16.75,0.31,-0.50,-0.75,0.07,1.14
73.00,0.00,253.06,7.44,-90.38,0.88,1.25,0.25,0.10,1.16
73.00,1.00,14.38,-7.12,-48.25,0.25,-1.94,-0.50,0.10,1.16
73.00,2.00,252.12,-17.94,16.75,0.19,-0.62,-0.88,0.10,1.16
73.00,0.00,253.00,7.44,-90.44,0.81,1.31,0.12,0.13,1.18
73.00,1.00,14.38,-7.12,-48.25,-0.44,-1.44,-0.75,0.13,1.18
73.00,2.00,252.12,-17.94,16.75,-0.19,0.06,-0.62,0.13,1.18
73.00,0.00,253.00,7.44,-90.44,0.50,1.56,0.12,0.17,1.20
73.00,1.00,14.44,-7.12,-48.25,-0.88,-0.69,-0.81,0.17,1.20
73.00,2.00,252.12,-18.00,16.75,-0.56,0.12,-0.50,0.17,1.20
73.00,0.00,252.94,7.44,-90.44,0.38,1.56,0.25,0.23,1.22
73.00,1.00,14.44,-7.12,-48.25,-0.56,-0.25,-0.06,0.23,1.22
73.00,2.00,252.12,-18.00,16.75,-1.62,-0.56,-0.19,0.23,1.22
73.00,0.00,252.94,7.44,-90.44,-0.06,1.50,0.31,0.27,1.24
73.00,1.00,14.44,-7.12,-48.25,-0.56,-0.38,-0.12,0.27,1.24
73.00,2.00,252.12,-17.94,16.81,-1.19,-0.69,0.06,0.27,1.24
73.00,0.00,252.94,7.44,-90.44,-0.06,0.88,0.31,0.30,1.26
73.00,1.00,14.44,-7.12,-48.25,-0.44,-0.50,-0.25,0.30,1.26
73.00,2.00,252.12,-18.00,16.81,-0.81,-0.31,-0.06,0.30,1.26
73.00,0.00,252.94,7.44,-90.38,0.31,0.62,0.44,0.32,1.28
73.00,1.00,14.44,-7.12,-48.25,0.00,-0.06,0.06,0.32,1.28
73.00,2.00,252.12,-18.00,16.81,-0.31,0.19,0.00,0.32,1.28
73.00,0.00,252.88,7.44,-90.38,0.31,0.44,0.69,0.33,1.30
73.00,1.00,14.44,-7.12,-48.25,-0.56,-0.62,-0.25,0.33,1.30
73.00,2.00,252.12,-18.00,16.81,0.00,-0.12,-0.25,0.33,1.30
73.00,0.00,252.88,7.50,-90.38,0.38,1.44,0.62,0.35,1.32
73.00,1.00,14.44,-7.06,-48.25,-0.44,-1.19,-0.62,0.35,1.32
73.00,2.00,252.12,-18.00,16.81,-0.25,-0.50,-0.50,0.35,1.32
73.00,0.00,252.81,7.50,-90.38,0.44,2.00,0.56,0.38,1.34
73.00,1.00,14.44,-7.06,-48.25,-0.56,-1.25,-0.62,0.38,1.34
73.00,2.00,252.12,-18.00,16.81,-0.50,-0.31,-0.62,0.38,1.34
73.00,0.00,252.75,7.50,-90.38,0.31,1.94,0.81,0.41,1.36
73.00,1.00,14.44,-7.06,-48.25,-0.56,-1.00,-0.38,0.41,1.36
73.00,2.00,252.12,-18.00,16.81,-0.44,-0.12,-0.88,0.41,1.36
73.00,0.00,252.69,7.50,-90.38,0.44,1.56,1.06,0.41,1.38
73.00,1.00,14.50,-7.06,-48.19,-0.69,-0.38,-0.19,0.41,1.38
73.00,2.00,252.12,-18.00,16.81,0.31,-0.62,-0.56,0.41,1.38
73.00,0.00,252.69,7.50,-90.38,0.12,0.31,0.56,0.36,1.40
73.00,1.00,14.50,-7.06,-48.19,-1.19,0.38,0.19,0.36,1.40
73.00,2.00,252.12,-17.94,16.81,1.56,-0.44,-0.12,0.36,1.40
73.00,0.00,252.69,7.56,-90.38,0.25,0.56,1.75,0.30,1.42
73.00,1.00,14.44,-7.06,-48.19,-3.31,0.50,0.44,0.30,1.42
73.00,2.00,252.12,-18.00,16.75,2.06,-0.62,1.50,0.30,1.42
73.00,0.00,252.50,7.62,-90.44,2.50,4.38,7.31,0.32,1.44
73.00,1.00,14.44,-7.06,-48.12,-4.19,-0.31,0.19,0.32,1.44
73.00,2.00,252.06,-17.94,16.69,1.81,-5.44,5.56,0.32,1.44
73.00,0.00,252.06,7.88,-90.50,8.94,9.50,14.56,0.53,1.46
73.00,1.00,14.50,-7.06,-48.00,-3.00,-1.75,-2.56,0.53,1.46
73.00,2.00,251.88,-17.81,16.56,2.75,-7.69,9.12,0.53,1.46
73.00,0.00,251.38,8.31,-90.81,18.69,14.06,24.19,1.11,1.48
73.00,1.00,14.56,-7.06,-47.94,-3.31,0.25,-1.81,1.11,1.48
73.00,2.00,251.69,-17.75,16.50,1.62,-6.00,9.00,1.11,1.48
73.00,0.00,250.38,8.94,-91.31,30.12,17.19,32.50,2.09,1.50
73.00,1.00,14.56,-7.12,-47.88,-3.00,1.06,-1.50,2.09,1.50
73.00,2.00,251.50,-17.75,16.44,0.88,-1.75,8.31,2.09,1.50
73.00,0.00,249.19,9.62,-92.00,43.88,14.19,38.12,3.55,1.52
73.00,1.00,14.56,-7.12,-47.81,-4.06,3.31,-1.19,3.55,1.52
73.00,2.00,251.31,-17.81,16.38,0.81,0.50,8.69,3.55,1.52
73.00,0.00,248.06,10.44,-93.06,58.56,7.19,40.88,5.47,1.54
73.00,1.00,14.56,-7.19,-47.75,-2.75,2.81,-1.44,5.47,1.54
73.00,2.00,251.12,-17.94,16.25,1.44,3.88,12.75,5.47,1.54
73.00,0.00,247.00,11.19,-94.38,72.75,0.50,39.25,7.83,1.56
73.00,1.00,14.56,-7.25,-47.75,0.62,3.00,-1.19,7.83,1.56
73.00,2.00,250.81,-18.12,16.12,2.81,6.25,17.31,7.83,1.56
73.00,0.00,245.94,11.94,-96.06,86.56,-1.44,38.44,10.69,1.58
73.00,1.00,14.50,-7.31,-47.75,-0.06,4.94,1.50,10.69,1.58
