Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
78.00,0.00,247.25,5.12,-94.12,0.12,0.00,-1.06,-0.02,1.00
78.00,1.00,18.50,-6.50,-49.25,-0.50,-1.31,-2.19,-0.02,1.00
78.00,2.00,248.50,-18.75,15.31,0.25,0.62,-2.25,-0.02,1.02
78.00,0.00,247.31,5.12,-94.12,0.25,-0.75,-1.19,-0.02,1.02
78.00,1.00,18.56,-6.50,-49.25,-1.12,-1.12,-2.12,-0.02,1.02
78.00,2.00,248.56,-18.75,15.38,0.12,1.25,-1.81,-0.02,1.02
78.00,0.00,247.38,5.12,-94.12,0.19,-1.44,-1.62,0.03,1.04
78.00,1.00,18.56,-6.50,-49.25,-1.19,-0.81,-1.69,0.03,1.04
78.00,2.00,248.62,-18.81,15.38,-1.25,1.06,-1.56,0.03,1.04
78.00,0.00,247.44,5.06,-94.12,0.12,-1.69,-2.06,0.09,1.06
78.00,1.00,18.62,-6.50,-49.19,-1.38,-0.06,-1.75,0.09,1.06
78.00,2.00,248.62,-18.81,15.38,-1.62,0.94,-1.69,0.09,1.06
78.00,0.00,247.50,5.00,-94.12,0.00,-1.75,-2.19,0.15,1.08
78.00,1.00,18.62,-6.56,-49.19,-1.19,0.06,-1.62,0.15,1.08
78.00,2.00,248.62,-18.81,15.44,-1.44,1.00,-1.12,0.15,1.08
78.00,0.00,247.56,4.94,-94.12,0.44,-2.00,-2.25,0.21,1.10
78.00,1.00,18.62,-6.56,-49.12,-1.00,0.25,-1.56,0.21,1.10
78.00,2.00,248.62,-18.81,15.44,-1.38,1.12,-0.94,0.21,1.10
78.00,0.00,247.69,4.94,-94.12,0.31,-1.69,-2.38,0.28,1.12
78.00,1.00,18.69,-6.62,-49.12,-0.88,0.50,-1.50,0.28,1.12
78.00,2.00,248.62,-18.88,15.50,-1.50,1.69,-0.38,0.28,1.12
78.00,0.00,247.75,4.88,-94.19,0.12,-1.50,-2.19,0.32,1.14
78.00,1.00,18.69,-6.62,-49.12,-0.81,1.12,-1.12,0.32,1.14
78.00,2.00,248.62,-18.94,15.56,-1.19,1.56,0.00,0.32,1.14
78.00,0.00,247.81,4.81,-94.19,-0.12,-0.94,-1.75,0.37,1.16
78.00,1.00,18.69,-6.62,-49.06,-1.00,0.94,-0.88,0.37,1.16
78.00,2.00,248.62,-18.94,15.56,-1.31,1.25,0.00,0.37,1.16
78.00,0.00,247.81,4.81,-94.19,-0.19,-0.75,-1.00,0.42,1.18
78.00,1.00,18.69,-6.69,-49.06,-1.00,0.94,-1.06,0.42,1.18
78.00,2.00,248.62,-19.00,15.56,-1.62,0.62,-0.06,0.42,1.18
78.00,0.00,247.81,4.81,-94.19,-0.31,0.06,-0.50,0.46,1.20
78.00,1.00,18.75,-6.69,-49.06,-1.00,0.31,-0.69,0.46,1.20
78.00,2.00,248.62,-19.00,15.62,-1.44,0.31,-0.06,0.46,1.20
78.00,0.00,247.81,4.81,-94.19,-0.38,0.00,-0.50,0.42,1.22
78.00,1.00,18.75,-6.69,-49.00,-0.75,0.19,-0.75,0.42,1.22
78.00,2.00,248.62,-19.00,15.62,0.81,-0.94,0.06,0.42,1.22
78.00,0.00,247.81,4.81,-94.19,-0.44,0.19,-0.06,0.31,1.24
78.00,1.00,18.75,-6.69,-49.00,-0.75,0.06,-0.94,0.31,1.24
78.00,2.00,248.62,-19.00,15.56,2.44,-1.50,0.75,0.31,1.24
78.00,0.00,247.75,4.88,-94.19,-0.94,0.81,1.25,0.22,1.26
78.00,1.00,18.75,-6.75,-49.00,-1.94,1.44,-1.06,0.22,1.26
78.00,2.00,248.62,-19.00,15.56,1.56,-0.56,1.31,0.22,1.26
78.00,0.00,247.62,5.00,-94.25,0.19,1.12,4.31,0.23,1.28
78.00,1.00,18.75,-6.75,-48.94,-3.19,1.81,-0.50,0.23,1.28
78.00,2.00,248.56,-19.00,15.50,0.12,-3.06,2.50,0.23,1.28
78.00,0.00,247.44,5.19,-94.31,2.62,1.44,8.69,0.34,1.30
78.00,1.00,18.75,-6.81,-48.88,-3.62,1.94,-0.06,0.34,1.30
78.00,2.00,248.50,-19.00,15.50,-0.50,-4.44,3.69,0.34,1.30
78.00,0.00,247.12,5.44,-94.38,5.94,2.62,14.19,0.65,1.32
78.00,1.00,18.69,-6.81,-48.75,-4.12,3.50,-0.50,0.65,1.32
78.00,2.00,248.38,-18.94,15.50,-2.81,-1.62,5.50,0.65,1.32
78.00,0.00,246.69,5.81,-94.56,10.06,2.94,20.69,1.16,1.34
78.00,1.00,18.62,-6.88,-48.69,-3.44,3.38,0.88,1.16,1.34
78.00,2.00,248.25,-19.00,15.50,-3.88,0.19,6.38,1.16,1.34
78.00,0.00,246.12,6.25,-94.81,16.00,1.12,26.25,1.94,1.36
78.00,1.00,18.56,-6.88,-48.62,-4.25,5.44,2.19,1.94,1.36
