Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
20.00,0.00,253.50,9.81,-97.50,-1.12,-2.69,-2.69,0.08,1.02
20.00,1.00,274.25,-1.50,-48.75,-6.88,-0.81,-4.00,0.08,1.02
20.00,2.00,310.06,-12.75,17.06,-3.56,3.00,-4.25,0.08,1.02
20.00,0.00,253.69,9.75,-97.50,-0.31,-4.06,-4.06,0.21,1.04
20.00,1.00,274.38,-1.56,-48.56,-6.88,-1.00,-5.62,0.21,1.04
20.00,2.00,310.19,-12.81,17.12,-4.06,3.50,-4.56,0.21,1.04
20.00,0.00,253.88,9.62,-97.50,0.38,-4.56,-5.06,0.37,1.06
20.00,1.00,274.44,-1.62,-48.50,-6.81,-0.75,-5.94,0.37,1.06
20.00,2.00,310.25,-12.88,17.25,-4.44,3.31,-4.44,0.37,1.06
20.00,0.00,254.06,9.50,-97.50,0.12,-4.88,-6.56,0.53,1.08
20.00,1.00,274.56,-1.69,-48.31,-6.38,-1.00,-5.75,0.53,1.08
20.00,2.00,310.31,-12.88,17.38,-4.56,3.62,-4.12,0.53,1.08
20.00,0.00,254.31,9.38,-97.50,-0.56,-4.44,-7.00,0.67,1.10
20.00,1.00,274.69,-1.75,-48.25,-6.31,-0.62,-5.44,0.67,1.10
20.00,2.00,310.44,-12.94,17.50,-4.81,3.69,-4.31,0.67,1.10
20.00,0.00,254.50,9.25,-97.50,-2.00,-4.38,-7.12,0.79,1.12
20.00,1.00,274.75,-1.81,-48.06,-7.31,0.19,-3.25,0.79,1.12
20.00,2.00,310.50,-12.94,17.62,-5.69,2.25,-3.50,0.79,1.12
20.00,0.00,254.69,9.12,-97.44,-3.00,-4.44,-6.44,0.87,1.14
20.00,1.00,274.81,-1.88,-47.88,-6.06,0.94,-1.38,0.87,1.14
20.00,2.00,310.56,-13.00,17.81,-5.31,0.94,-2.50,0.87,1.14
20.00,0.00,254.88,9.12,-97.38,-3.56,-4.25,-4.94,0.92,1.16
20.00,1.00,274.81,-1.88,-47.81,-5.75,1.06,-0.75,0.92,1.16
20.00,2.00,310.56,-13.00,17.81,-5.00,0.50,-1.94,0.92,1.16
20.00,0.00,254.88,9.12,-97.38,-3.56,-3.38,-2.81,0.93,1.18
20.00,1.00,274.81,-1.88,-47.75,-5.44,0.94,0.75,0.93,1.18
20.00,2.00,310.62,-12.94,18.00,-4.00,-1.06,-1.19,0.93,1.18
20.00,0.00,254.81,9.19,-97.38,-2.81,-1.31,-0.69,0.96,1.20
20.00,1.00,274.75,-1.88,-47.62,-5.56,0.62,1.06,0.96,1.20
20.00,2.00,310.62,-12.94,18.00,-3.75,-1.75,-0.75,0.96,1.20
20.00,0.00,254.69,9.31,-97.31,-1.88,1.19,1.44,0.98,1.22
20.00,1.00,274.75,-1.88,-47.50,-4.06,-0.44,1.81,0.98,1.22
20.00,2.00,310.56,-12.88,18.12,-2.38,-3.31,0.94,0.98,1.22
20.00,0.00,254.50,9.44,-97.31,-1.50,4.62,3.31,0.96,1.24
20.00,1.00,274.75,-1.81,-47.44,-3.50,-1.62,1.81,0.96,1.24
20.00,2.00,310.56,-12.81,18.19,-0.88,-3.81,0.81,0.96,1.24
20.00,0.00,254.25,9.56,-97.25,-0.75,7.38,4.25,0.94,1.26
20.00,1.00,274.75,-1.81,-47.38,-2.69,-2.81,0.69,0.94,1.26
20.00,2.00,310.56,-12.75,18.25,-0.19,-4.12,0.19,0.94,1.26
20.00,0.00,253.94,9.69,-97.25,0.12,9.62,5.31,0.90,1.28
20.00,1.00,274.75,-1.75,-47.31,-1.62,-3.12,-1.31,0.90,1.28
20.00,2.00,310.56,-12.69,18.25,1.38,-2.31,-1.75,0.90,1.28
20.00,0.00,253.62,9.81,-97.19,0.69,9.50,5.94,0.87,1.30
20.00,1.00,274.81,-1.81,-47.25,-1.69,-2.81,-2.44,0.87,1.30
20.00,2.00,310.56,-12.69,18.25,1.56,-1.44,-2.06,0.87,1.30
20.00,0.00,253.31,10.00,-97.19,1.25,7.75,5.94,0.85,1.32
20.00,1.00,274.94,-1.81,-47.25,0.44,-2.31,-3.44,0.85,1.32
20.00,2.00,310.62,-12.69,18.31,1.69,-0.25,-2.19,0.85,1.32
20.00,0.00,253.12,10.06,-97.19,0.81,4.25,4.56,0.83,1.34
20.00,1.00,275.00,-1.81,-47.25,0.81,-1.56,-3.00,0.83,1.34
20.00,2.00,310.69,-12.69,18.25,1.56,0.94,-2.25,0.83,1.34
20.00,0.00,253.00,10.12,-97.19,0.06,0.62,1.88,0.79,1.36
20.00,1.00,275.06,-1.88,-47.25,0.94,-1.25,-3.31,0.79,1.36
20.00,2.00,310.75,-12.69,18.25,1.19,1.00,-2.06,0.79,1.36
20.00,0.00,253.19,10.06,-97.19,-0.06,-3.19,-1.62,0.75,1.38
20.00,1.00,275.19,-1.88,-47.25,0.62,-0.38,-4.69,0.75,1.38
20.00,2.00,310.81,-12.69,18.25,1.12,3.06,-1.38,0.75,1.38
20.00,0.00,253.44,9.88,-97.19,0.44,-6.25,-5.00,0.72,1.40
20.00,1.00,275.25,-1.94,-47.25,0.88,-0.25,-5.25,0.72,1.40
20.00,2.00,310.81,-12.69,18.31,1.44,4.12,-1.44,0.72,1.40
20.00,0.00,253.81,9.69,-97.25,1.94,-7.81,-7.25,0.71,1.42
20.00,1.00,275.38,-2.06,-47.25,0.69,0.00,-5.75,0.71,1.42
20.00,2.00,310.88,-12.81,18.31,2.25,6.69,-2.62,0.71,1.42
20.00,0.00,254.12,9.50,-97.31,3.00,-7.88,-7.69,0.71,1.44
20.00,1.00,275.50,-2.12,-47.25,1.00,-0.56,-5.81,0.71,1.44
20.00,2.00,311.00,-13.00,18.25,2.81,7.06,-3.56,0.71,1.44
20.00,0.00,254.44,9.38,-97.38,2.81,-7.75,-7.25,0.73,1.46
20.00,1.00,275.56,-2.19,-47.25,0.69,-0.50,-5.38,0.73,1.46
20.00,2.00,311.06,-13.06,18.25,2.38,6.31,-3.31,0.73,1.46
20.00,0.00,254.69,9.19,-97.44,2.44,-7.75,-6.25,0.79,1.48
20.00,1.00,275.69,-2.31,-47.25,-0.44,0.00,-4.44,0.79,1.48
