Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
69.00,0.00,253.62,7.06,-93.94,0.62,0.44,0.19,0.08,1.00
69.00,1.00,1.75,-6.94,-46.50,-0.56,-1.12,-0.62,0.08,1.02
69.00,2.00,249.75,-18.00,18.88,-0.25,0.44,-0.94,0.08,1.02
69.00,0.00,253.62,7.06,-93.94,0.50,0.50,0.00,0.11,1.02
69.00,1.00,1.75,-6.94,-46.50,-0.50,-0.81,-0.81,0.11,1.04
69.00,2.00,249.75,-18.00,18.88,-0.31,0.31,-0.88,0.11,1.04
69.00,0.00,253.62,7.06,-93.94,0.62,0.38,-0.19,0.14,1.04
69.00,1.00,1.75,-6.94,-46.50,-0.25,-1.19,-0.69,0.14,1.06
69.00,2.00,249.75,-18.00,18.88,-0.38,-0.38,-0.69,0.14,1.06
69.00,0.00,253.62,7.06,-94.00,0.44,0.62,0.00,0.18,1.06
69.00,1.00,1.75,-6.94,-46.50,0.00,-1.00,-0.38,0.18,1.08
69.00,2.00,249.75,-18.00,18.88,-0.62,0.06,-0.31,0.18,1.08
69.00,0.00,253.62,7.06,-94.00,0.38,1.19,0.56,0.21,1.08
69.00,1.00,1.75,-6.94,-46.50,-0.69,-0.88,-0.56,0.21,1.08
69.00,2.00,249.75,-18.00,18.88,-0.56,0.19,-0.25,0.21,1.08
69.00,0.00,253.56,7.06,-94.00,0.69,1.38,0.75,0.28,1.10
69.00,1.00,1.75,-6.94,-46.50,-0.88,-0.50,-0.44,0.28,1.10
69.00,2.00,249.75,-18.00,18.88,-1.25,-0.38,-0.19,0.28,1.10
69.00,0.00,253.50,7.06,-94.00,0.38,1.69,0.81,0.35,1.12
69.00,1.00,1.75,-6.94,-46.50,-0.25,0.00,0.12,0.35,1.12
69.00,2.00,249.75,-18.00,18.94,-1.38,-0.75,-0.12,0.35,1.12
69.00,0.00,253.50,7.06,-94.00,0.12,1.25,0.75,0.37,1.14
69.00,1.00,1.81,-6.88,-46.50,-0.25,-0.75,-0.12,0.37,1.14
69.00,2.00,249.75,-18.00,18.94,-0.50,-0.19,-0.12,0.37,1.14
69.00,0.00,253.44,7.12,-93.94,0.25,1.00,0.62,0.39,1.16
69.00,1.00,1.81,-6.88,-46.44,-0.62,-0.88,0.06,0.39,1.16
69.00,2.00,249.75,-18.00,18.94,-0.38,-0.06,-0.12,0.39,1.16
69.00,0.00,253.44,7.12,-94.00,0.62,0.69,0.50,0.42,1.18
69.00,1.00,1.81,-6.88,-46.44,-0.06,-0.50,0.12,0.42,1.18
69.00,2.00,249.75,-18.00,18.94,-0.06,-0.19,-0.06,0.42,1.18
69.00,0.00,253.44,7.12,-94.00,0.75,1.12,0.31,0.45,1.20
69.00,1.00,1.81,-6.88,-46.44,0.00,-0.88,0.06,0.45,1.20
69.00,2.00,249.75,-18.00,18.94,-0.06,-0.25,-0.19,0.45,1.20
69.00,0.00,253.38,7.12,-94.00,0.44,1.62,0.44,0.47,1.22
69.00,1.00,1.81,-6.88,-46.44,-0.06,-0.81,-0.12,0.47,1.22
69.00,2.00,249.75,-18.00,18.94,-0.38,-0.25,0.06,0.47,1.22
69.00,0.00,253.38,7.12,-94.00,0.50,1.62,0.44,0.51,1.24
69.00,1.00,1.81,-6.88,-46.44,-0.12,-0.88,-0.25,0.51,1.24
69.00,2.00,249.75,-18.00,18.94,-0.56,-0.44,-0.12,0.51,1.24
69.00,0.00,253.31,7.12,-94.00,0.69,1.44,0.69,0.55,1.26
69.00,1.00,1.81,-6.88,-46.44,-0.12,-0.94,-0.31,0.55,1.26
69.00,2.00,249.75,-18.00,18.94,-0.38,-0.19,-0.50,0.55,1.26
69.00,0.00,253.31,7.12,-94.00,0.50,0.50,0.38,0.58,1.28
69.00,1.00,1.81,-6.88,-46.44,-0.12,-0.75,-0.44,0.58,1.28
69.00,2.00,249.75,-18.00,18.94,-0.31,-0.12,-0.19,0.58,1.28
69.00,0.00,253.31,7.12,-94.00,0.25,-0.19,0.31,0.59,1.30
69.00,1.00,1.81,-6.81,-46.44,-0.06,-0.31,-0.56,0.59,1.30
69.00,2.00,249.75,-18.00,18.94,-0.12,0.25,-0.12,0.59,1.30
69.00,0.00,253.31,7.12,-94.00,0.50,-0.25,0.06,0.63,1.32
69.00,1.00,1.81,-6.81,-46.44,-0.19,-0.31,-0.44,0.63,1.32
69.00,2.00,249.75,-18.00,18.94,-0.38,0.56,0.00,0.63,1.32
69.00,0.00,253.31,7.12,-94.00,0.50,-0.25,-0.19,0.66,1.34
69.00,1.00,1.81,-6.81,-46.44,-0.12,-0.06,-0.31,0.66,1.34
69.00,2.00,249.75,-18.00,18.94,-0.56,0.12,-0.12,0.66,1.34
69.00,0.00,253.31,7.12,-94.00,0.44,-0.12,-0.12,0.69,1.36
69.00,1.00,1.81,-6.81,-46.44,0.12,-0.19,-0.56,0.69,1.36
69.00,2.00,249.75,-18.00,18.94,-0.31,0.25,-0.25,0.69,1.36
69.00,0.00,253.31,7.12,-94.00,0.69,0.50,-0.31,0.72,1.38
69.00,1.00,1.81,-6.81,-46.44,-0.12,-0.75,-0.75,0.72,1.38
69.00,2.00,249.75,-18.00,18.94,0.00,0.75,-0.25,0.72,1.38
69.00,0.00,253.25,7.12,-94.00,1.00,0.88,-0.44,0.76,1.40
69.00,1.00,1.88,-6.81,-46.44,0.06,-0.62,-0.75,0.76,1.40
69.00,2.00,249.75,-18.00,18.94,-0.31,0.94,-0.31,0.76,1.40
69.00,0.00,253.25,7.12,-94.00,1.06,0.69,-0.31,0.80,1.42
69.00,1.00,1.88,-6.88,-46.44,0.19,-0.62,-0.75,0.80,1.42
69.00,2.00,249.75,-18.06,18.94,0.12,0.75,-0.31,0.80,1.42
69.00,0.00,253.25,7.12,-94.06,1.25,0.56,-0.25,0.79,1.44
69.00,1.00,1.88,-6.88,-46.44,0.19,-0.62,-0.62,0.79,1.44
69.00,2.00,249.75,-18.06,18.94,1.56,-0.25,-0.06,0.79,1.44
69.00,0.00,253.25,7.12,-94.06,0.88,0.00,-0.06,0.72,1.46
69.00,1.00,1.94,-6.88,-46.44,0.00,-0.88,-0.56,0.72,1.46
69.00,2.00,249.75,-18.00,18.88,2.81,-2.31,0.12,0.72,1.46
69.00,0.00,253.25,7.12,-94.12,1.25,0.69,1.69,0.70,1.48
69.00,1.00,1.94,-6.81,-46.44,-0.88,-1.62,-0.31,0.70,1.48
69.00,2.00,249.75,-17.94,18.81,1.69,-3.50,1.31,0.70,1.48
69.00,0.00,253.06,7.25,-94.19,3.44,3.50,6.56,0.74,1.50
69.00,1.00,1.94,-6.81,-46.44,-1.00,-1.75,-0.25,0.74,1.50
69.00,2.00,249.75,-17.94,18.81,2.44,-4.44,1.62,0.74,1.50
69.00,0.00,252.69,7.50,-94.25,8.00,5.75,13.56,0.95,1.52
69.00,1.00,1.94,-6.81,-46.38,-2.12,-2.38,-1.00,0.95,1.52
69.00,2.00,249.62,-17.88,18.75,1.94,-6.00,2.31,0.95,1.52
69.00,0.00,252.12,7.88,-94.50,12.00,9.88,19.31,1.22,1.54
69.00,1.00,2.00,-6.81,-46.31,-1.38,-3.00,-1.00,1.22,1.54
69.00,2.00,249.62,-17.81,18.69,4.62,-7.69,2.06,1.22,1.54
