Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
16.00,0.00,233.62,0.00,-104.94,0.19,1.19,0.12,0.00,1.02
16.00,1.00,241.88,-3.06,-61.62,-0.19,0.00,0.31,0.00,1.02
16.00,2.00,318.06,-15.94,20.00,0.19,-0.69,0.75,0.00,1.02
16.00,0.00,233.62,0.00,-104.94,0.19,1.19,0.12,0.00,1.02
16.00,1.00,241.88,-3.06,-61.62,-0.19,0.00,0.31,0.00,1.02
16.00,2.00,318.06,-15.94,20.00,0.19,-0.69,0.75,0.00,1.02
16.00,0.00,233.62,0.00,-104.94,-0.12,0.81,-0.19,-0.01,1.04
16.00,1.00,241.88,-3.06,-61.62,-0.31,0.06,0.44,-0.01,1.04
16.00,2.00,318.06,-15.94,20.00,0.06,-0.50,0.94,-0.01,1.04
16.00,0.00,233.56,0.00,-104.94,0.38,-0.31,0.25,0.02,1.06
16.00,1.00,241.88,-3.00,-61.62,-0.31,0.62,0.38,0.02,1.06
16.00,2.00,318.00,-15.94,20.00,-0.25,-0.31,1.00,0.02,1.06
16.00,0.00,233.56,0.00,-104.94,0.31,-0.12,0.50,0.04,1.08
16.00,1.00,241.88,-3.00,-61.62,-0.31,0.50,0.50,0.04,1.08
16.00,2.00,318.00,-15.94,20.00,-0.31,-0.38,0.38,0.04,1.08
16.00,0.00,233.56,0.00,-104.94,0.38,0.06,0.38,0.04,1.10
16.00,1.00,241.88,-3.06,-61.62,-0.50,0.38,0.31,0.04,1.10
16.00,2.00,318.00,-15.94,20.00,0.25,-0.19,0.50,0.04,1.10
16.00,0.00,233.56,0.00,-104.94,0.19,0.38,-0.06,0.02,1.12
16.00,1.00,241.88,-3.06,-61.62,-0.19,-0.12,0.19,0.02,1.12
16.00,2.00,318.00,-15.94,19.94,0.81,0.06,0.31,0.02,1.12
16.00,0.00,233.56,0.00,-104.94,-0.19,0.69,-0.50,-0.01,1.14
16.00,1.00,241.88,-3.06,-61.62,0.00,0.06,0.00,-0.01,1.14
16.00,2.00,318.00,-15.94,19.94,0.56,-0.19,0.50,-0.01,1.14
16.00,0.00,233.56,0.00,-104.94,-0.12,0.38,-0.31,-0.02,1.16
16.00,1.00,241.88,-3.06,-61.62,-0.06,0.06,-0.12,-0.02,1.16
16.00,2.00,318.00,-15.94,19.94,0.25,0.31,0.50,-0.02,1.16
16.00,0.00,233.56,0.00,-104.94,-0.12,-0.69,-0.06,-0.03,1.18
16.00,1.00,241.88,-3.06,-61.62,-0.38,-0.19,-0.19,-0.03,1.18
16.00,2.00,318.00,-15.94,19.94,0.19,-0.06,0.06,-0.03,1.18
16.00,0.00,233.56,0.00,-104.94,0.12,-0.69,0.06,-0.03,1.20
16.00,1.00,241.88,-3.06,-61.62,-0.62,0.06,-0.25,-0.03,1.20
16.00,2.00,318.00,-15.94,19.94,0.12,0.00,-0.31,-0.03,1.20
16.00,0.00,233.62,0.00,-104.94,-0.50,-0.69,-0.31,-0.06,1.22
16.00,1.00,241.88,-3.06,-61.62,-0.69,-0.12,-0.25,-0.06,1.22
16.00,2.00,318.00,-15.94,19.94,0.12,0.12,0.00,-0.06,1.22
16.00,0.00,233.62,0.00,-104.94,-0.69,-0.19,-0.56,-0.09,1.24
16.00,1.00,241.88,-3.06,-61.62,-0.44,-0.12,-0.19,-0.09,1.24
16.00,2.00,318.00,-15.94,19.94,0.12,0.12,0.31,-0.09,1.26
16.00,0.00,233.62,0.00,-104.94,-0.50,-0.38,-0.31,-0.10,1.26
16.00,1.00,241.88,-3.06,-61.62,-0.44,0.12,-0.19,-0.10,1.26
16.00,2.00,318.00,-15.94,19.94,0.00,-0.25,0.25,-0.10,1.28
16.00,0.00,233.62,0.00,-104.94,-0.44,-0.44,-0.19,-0.14,1.28
16.00,1.00,241.88,-3.06,-61.62,-0.12,0.06,0.12,-0.14,1.28
16.00,2.00,318.00,-15.94,19.94,0.62,0.25,-0.06,-0.14,1.30
16.00,0.00,233.62,0.00,-104.94,-0.25,-0.62,-0.19,-0.17,1.30
16.00,1.00,241.88,-3.06,-61.62,-0.25,-0.12,-0.19,-0.17,1.30
16.00,2.00,318.00,-15.94,19.94,0.50,0.06,0.00,-0.17,1.30
16.00,0.00,233.62,0.00,-104.94,-0.38,-0.38,0.00,-0.18,1.32
16.00,1.00,241.88,-3.06,-61.62,-0.38,-0.06,-0.12,-0.18,1.32
16.00,2.00,318.00,-15.94,19.94,-0.06,0.50,-0.06,-0.18,1.34
16.00,0.00,233.62,0.00,-104.94,-0.31,-0.50,-0.31,-0.18,1.34
16.00,1.00,241.88,-3.06,-61.56,-0.88,-0.12,-0.12,-0.18,1.34
16.00,2.00,318.00,-15.94,19.94,-0.25,0.00,0.38,-0.18,1.36
16.00,0.00,233.62,0.00,-104.94,0.06,-0.25,-0.12,-0.19,1.36
16.00,1.00,241.88,-3.06,-61.56,-0.50,0.12,0.06,-0.19,1.36
16.00,2.00,318.00,-15.94,19.94,0.12,-0.12,-0.31,-0.19,1.38
16.00,0.00,233.62,0.00,-104.94,0.19,-0.19,-0.31,-0.20,1.38
16.00,1.00,241.88,-3.06,-61.56,-0.56,-0.19,0.12,-0.20,1.38
16.00,2.00,318.00,-15.94,19.94,0.50,-0.19,-0.12,-0.20,1.40
16.00,0.00,233.62,0.00,-104.94,0.06,-0.56,-0.25,-0.22,1.40
16.00,1.00,241.88,-3.06,-61.56,-0.38,0.06,0.38,-0.22,1.40
16.00,2.00,318.00,-15.94,19.94,0.62,0.00,-0.12,-0.22,1.40
16.00,0.00,233.62,0.00,-104.94,-0.06,-0.06,-0.12,-0.23,1.42
16.00,1.00,241.88,-3.06,-61.56,-0.06,0.44,0.06,-0.23,1.42
16.00,2.00,318.00,-15.94,19.94,0.31,-0.38,0.06,-0.23,1.44
16.00,0.00,233.62,0.00,-104.94,0.06,-0.31,0.00,-0.23,1.44
16.00,1.00,241.88,-3.06,-61.56,-0.06,0.56,0.25,-0.23,1.44
16.00,2.00,318.00,-15.94,19.94,0.00,-0.44,0.19,-0.23,1.46
16.00,0.00,233.62,0.00,-104.94,0.38,0.00,0.31,-0.21,1.46
16.00,1.00,241.88,-3.06,-61.56,-0.31,-0.06,0.56,-0.21,1.46
16.00,2.00,318.00,-15.94,19.94,-0.12,-0.31,0.31,-0.21,1.48
16.00,0.00,233.62,0.00,-104.94,0.31,0.75,0.44,-0.18,1.48
16.00,1.00,241.88,-3.00,-61.56,-0.44,-0.62,0.38,-0.18,1.48
16.00,2.00,318.00,-15.94,19.94,-0.56,-0.25,0.31,-0.18,1.50
16.00,0.00,233.56,0.00,-104.94,0.31,1.12,0.62,-0.14,1.50
16.00,1.00,241.88,-3.00,-61.56,-0.69,0.31,-0.06,-0.14,1.50
16.00,2.00,318.00,-15.94,19.94,-0.88,0.06,0.00,-0.14,1.50
16.00,0.00,233.56,0.00,-104.94,-0.12,0.88,0.44,-0.15,1.52
16.00,1.00,241.88,-3.00,-61.56,-0.88,0.56,0.06,-0.15,1.52
16.00,2.00,318.00,-15.94,19.94,0.25,-0.19,-0.25,-0.15,1.54
16.00,0.00,233.56,0.00,-104.94,-0.44,-0.50,0.19,-0.18,1.54
16.00,1.00,241.88,-3.00,-61.56,-0.56,0.38,0.31,-0.18,1.54
16.00,2.00,318.00,-15.94,19.94,0.50,-0.69,-0.19,-0.18,1.56
16.00,0.00,233.56,0.00,-104.88,-1.06,-0.69,-0.38,-0.23,1.56
16.00,1.00,241.88,-3.00,-61.56,0.19,0.56,0.62,-0.23,1.56
16.00,2.00,318.00,-15.94,19.94,0.25,0.00,0.62,-0.23,1.58
16.00,0.00,233.56,0.00,-104.88,-0.50,-0.56,-0.62,-0.22,1.58
16.00,1.00,241.81,-3.00,-61.56,0.06,0.81,0.62,-0.22,1.58
16.00,2.00,318.00,-15.94,19.94,-0.81,0.25,0.75,-0.22,1.60
16.00,0.00,233.56,0.00,-104.88,0.25,-0.25,-0.44,-0.21,1.60
16.00,1.00,241.81,-3.00,-61.56,-0.19,0.25,0.44,-0.21,1.60
16.00,2.00,318.00,-15.94,19.94,-0.12,0.50,0.06,-0.21,1.60
16.00,0.00,233.56,0.00,-104.88,0.56,-0.62,-0.12,-0.20,1.62
16.00,1.00,241.81,-3.00,-61.56,-0.56,-0.19,0.12,-0.20,1.62
16.00,2.00,318.00,-15.94,19.94,0.50,0.25,-0.69,-0.20,1.64
16.00,0.00,233.56,0.00,-104.88,0.56,0.31,-0.19,-0.21,1.64
16.00,1.00,241.81,-3.00,-61.56,-0.56,-0.19,0.00,-0.21,1.64
16.00,2.00,318.00,-15.94,19.94,0.75,0.12,-0.56,-0.21,1.66
16.00,0.00,233.56,0.00,-104.88,-0.50,0.88,-0.44,-0.23,1.66
16.00,1.00,241.81,-3.00,-61.56,-0.44,0.00,0.25,-0.23,1.66
16.00,2.00,318.00,-15.94,19.94,-0.06,-0.06,0.44,-0.23,1.68
16.00,0.00,233.56,0.00,-104.88,-0.56,1.19,-0.31,-0.22,1.68
16.00,1.00,241.81,-3.00,-61.56,-0.44,0.31,0.38,-0.22,1.68
16.00,2.00,318.00,-15.94,19.94,-0.75,-0.06,1.06,-0.22,1.70
16.00,0.00,233.56,0.00,-104.88,-0.38,-0.06,0.19,-0.21,1.70
16.00,1.00,241.81,-3.00,-61.56,-0.12,0.31,0.56,-0.21,1.70
16.00,2.00,318.00,-15.94,19.94,-0.75,0.25,0.62,-0.21,1.72
16.00,0.00,233.56,0.00,-104.88,-0.25,-1.00,0.31,-0.20,1.72
16.00,1.00,241.81,-3.00,-61.56,-0.31,0.12,0.44,-0.20,1.72
16.00,2.00,318.00,-15.94,19.94,-0.31,0.44,0.00,-0.20,1.74
16.00,0.00,233.62,0.00,-104.88,-0.25,-1.12,0.06,-0.21,1.74
16.00,1.00,241.81,-3.00,-61.56,-0.50,0.31,0.12,-0.21,1.74
16.00,2.00,318.00,-15.94,19.94,-0.19,0.12,-0.50,-0.21,1.76
16.00,0.00,233.62,0.00,-104.88,-0.56,-0.06,-0.44,-0.23,1.76
16.00,1.00,241.81,-3.00,-61.56,-0.38,-0.31,0.12,-0.23,1.76
16.00,2.00,318.00,-15.94,19.94,0.19,-0.06,-0.25,-0.23,1.78
16.00,0.00,233.62,0.00,-104.88,-0.69,-0.25,-0.44,-0.28,1.78
16.00,1.00,241.81,-3.00,-61.56,-0.12,-0.38,0.12,-0.28,1.78
16.00,2.00,318.00,-15.94,19.94,0.44,0.25,0.06,-0.28,1.80
16.00,0.00,233.62,0.00,-104.88,-0.81,-0.81,-0.19,-0.32,1.80
16.00,1.00,241.81,-3.00,-61.56,0.00,-0.31,-0.06,-0.32,1.80
16.00,2.00,318.00,-15.94,19.94,0.25,0.56,-0.31,-0.32,1.82
16.00,0.00,233.62,0.00,-104.88,-0.44,-1.00,0.06,-0.33,1.82
16.00,1.00,241.81,-3.00,-61.56,-0.12,-0.19,-0.25,-0.33,1.82
16.00,2.00,318.00,-15.94,19.94,0.06,0.25,-0.38,-0.33,1.84
16.00,0.00,233.62,0.00,-104.88,-0.25,-1.00,0.31,-0.36,1.84
16.00,1.00,241.81,-3.00,-61.56,-0.50,-0.31,-0.19,-0.36,1.84
16.00,2.00,318.00,-15.94,19.94,0.44,0.25,-0.56,-0.36,1.86
16.00,0.00,233.69,0.00,-104.88,-0.31,-0.50,0.44,-0.39,1.86
16.00,1.00,241.81,-3.00,-61.56,-0.44,-0.44,-0.31,-0.39,1.86
16.00,2.00,318.00,-15.94,19.94,0.56,-0.44,-0.56,-0.39,1.88
16.00,0.00,233.69,0.00,-104.88,-0.25,0.12,0.56,-0.42,1.88
16.00,1.00,241.81,-3.00,-61.56,-0.62,-0.31,-0.06,-0.42,1.88
16.00,2.00,318.00,-15.94,19.94,0.44,-0.75,-0.25,-0.42,1.90
16.00,0.00,233.62,0.00,-104.88,-0.44,0.94,0.81,-0.44,1.90
16.00,1.00,241.81,-3.00,-61.56,-0.81,0.06,0.19,-0.44,1.90
16.00,2.00,318.00,-15.94,19.94,0.12,-1.19,0.44,-0.44,1.92
16.00,0.00,233.56,0.00,-104.88,0.31,1.31,1.56,-0.43,1.92
16.00,1.00,241.81,-3.00,-61.50,-0.62,0.50,0.38,-0.43,1.92
16.00,2.00,317.94,-15.94,19.94,0.19,-1.25,0.75,-0.43,1.94
16.00,0.00,233.50,0.06,-104.88,0.56,1.75,1.75,-0.42,1.94
16.00,1.00,241.81,-3.00,-61.50,-0.69,0.31,0.31,-0.42,1.96
16.00,2.00,317.94,-15.88,19.94,0.31,-1.50,0.75,-0.42,1.96
16.00,0.00,233.38,0.06,-104.88,1.19,2.38,1.81,-0.40,1.96
16.00,1.00,241.81,-3.00,-61.50,-0.50,0.31,0.50,-0.40,1.96
16.00,2.00,317.94,-15.88,19.94,0.56,-1.19,0.62,-0.40,1.96
16.00,0.00,233.31,0.12,-104.88,1.31,2.69,1.81,-0.38,1.98
16.00,1.00,241.81,-3.00,-61.50,-0.62,0.31,0.38,-0.38,1.98
16.00,2.00,317.94,-15.88,19.94,0.69,-1.31,0.75,-0.38,1.98
16.00,0.00,233.19,0.19,-104.94,1.62,3.44,1.62,-0.35,2.00
16.00,1.00,241.81,-3.00,-61.50,-0.81,0.56,0.38,-0.35,2.00
16.00,2.00,317.88,-15.88,19.94,0.75,-0.62,1.06,-0.35,2.00
16.00,0.00,233.06,0.25,-104.94,2.00,3.38,1.38,-0.27,2.02
