Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
9.00,0.00,223.56,0.50,-106.06,0.38,-0.75,-0.12,0.00,1.02
9.00,1.00,246.62,-2.94,-61.88,-0.12,-0.12,-0.19,0.00,1.02
9.00,2.00,324.31,-15.75,21.38,0.44,-0.19,0.19,0.00,1.02
9.00,0.00,223.56,0.50,-106.06,0.25,-0.81,-0.25,0.00,1.02
9.00,1.00,246.62,-2.94,-61.88,-0.44,-0.19,-0.06,0.00,1.04
9.00,2.00,324.31,-15.75,21.38,0.38,-0.06,-0.06,0.00,1.04
9.00,0.00,223.56,0.50,-106.06,0.19,-0.44,-0.25,-0.01,1.04
9.00,1.00,246.62,-2.94,-61.88,-0.25,-0.06,0.00,-0.01,1.06
9.00,2.00,324.31,-15.75,21.38,0.44,-0.25,-0.19,-0.01,1.06
9.00,0.00,223.56,0.50,-106.06,0.25,0.00,-0.19,-0.01,1.06
9.00,1.00,246.62,-2.94,-61.88,-0.38,-0.12,0.00,-0.01,1.06
9.00,2.00,324.31,-15.75,21.38,0.25,-0.06,0.25,-0.01,1.06
9.00,0.00,223.56,0.50,-106.06,0.12,-0.19,-0.25,-0.01,1.08
9.00,1.00,246.62,-2.94,-61.88,-0.25,0.06,-0.06,-0.01,1.08
9.00,2.00,324.31,-15.75,21.38,0.12,0.00,0.44,-0.01,1.08
9.00,0.00,223.56,0.50,-106.06,0.56,-0.38,-0.12,-0.01,1.10
9.00,1.00,246.62,-2.94,-61.88,-0.06,-0.25,-0.12,-0.01,1.10
9.00,2.00,324.31,-15.75,21.38,0.44,-0.06,0.19,-0.01,1.10
9.00,0.00,223.56,0.50,-106.06,0.19,-0.38,0.06,-0.01,1.12
9.00,1.00,246.62,-2.94,-61.88,-0.38,-0.06,-0.06,-0.01,1.12
9.00,2.00,324.31,-15.75,21.38,0.38,0.00,0.38,-0.01,1.12
9.00,0.00,223.56,0.50,-106.06,0.00,-0.12,-0.06,-0.01,1.14
9.00,1.00,246.62,-2.94,-61.88,-0.31,0.19,-0.06,-0.01,1.14
9.00,2.00,324.31,-15.75,21.38,0.06,0.00,0.50,-0.01,1.14
