Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
16.00,0.00,65.62,-1.69,-90.69,-1.25,3.94,1.06,0.01,1.00
16.00,1.00,5.81,4.81,-54.88,-1.81,-0.06,1.25,0.01,1.00
16.00,2.00,56.19,-14.56,20.88,-1.50,-1.50,0.81,0.01,1.00
16.00,0.00,65.50,-1.62,-90.69,-1.19,3.62,0.94,0.01,1.02
16.00,1.00,5.75,4.81,-54.81,-1.88,0.19,1.00,0.01,1.02
16.00,2.00,56.12,-14.56,20.88,-1.25,-1.25,0.75,0.01,1.02
16.00,0.00,65.44,-1.62,-90.62,-1.12,2.25,0.75,0.02,1.04
16.00,1.00,5.75,4.81,-54.81,-1.75,0.38,1.44,0.02,1.04
16.00,2.00,56.12,-14.56,20.94,-1.50,-1.88,0.25,0.02,1.04
16.00,0.00,65.44,-1.62,-90.62,-0.88,1.25,0.81,0.04,1.06
16.00,1.00,5.75,4.81,-54.75,-2.06,0.12,1.31,0.04,1.06
16.00,2.00,56.12,-14.50,20.94,-1.50,-1.75,-0.31,0.04,1.06
16.00,0.00,65.38,-1.62,-90.62,-0.81,0.62,0.50,0.06,1.08
16.00,1.00,5.69,4.88,-54.69,-2.38,0.00,1.00,0.06,1.08
16.00,2.00,56.12,-14.50,20.94,-1.38,-1.19,-0.75,0.06,1.08
16.00,0.00,65.38,-1.62,-90.62,-0.50,-0.75,0.19,0.08,1.10
16.00,1.00,5.69,4.88,-54.62,-3.06,0.44,0.56,0.08,1.10
16.00,2.00,56.12,-14.44,21.00,-1.06,-0.94,-1.00,0.08,1.10
16.00,0.00,65.44,-1.62,-90.62,-0.19,-1.88,0.19,0.09,1.12
16.00,1.00,5.69,4.88,-54.62,-2.12,0.19,0.31,0.09,1.12
16.00,2.00,56.19,-14.44,21.00,-0.50,-0.88,-1.38,0.09,1.12
16.00,0.00,65.50,-1.62,-90.62,0.38,-1.81,0.56,0.11,1.14
16.00,1.00,5.69,4.88,-54.56,-1.69,0.00,0.38,0.11,1.14
16.00,2.00,56.19,-14.44,21.00,-0.31,-0.62,-1.06,0.11,1.14
16.00,0.00,65.50,-1.62,-90.62,0.06,-1.50,0.31,0.12,1.16
16.00,1.00,5.69,4.88,-54.56,-1.12,-0.25,0.31,0.12,1.16
16.00,2.00,56.19,-14.44,21.00,-0.25,-0.44,-1.00,0.12,1.16
16.00,0.00,65.50,-1.62,-90.62,-0.38,-0.69,-0.25,0.12,1.18
16.00,1.00,5.69,4.88,-54.50,-1.25,-0.19,-0.12,0.12,1.18
16.00,2.00,56.25,-14.44,21.00,-0.19,-0.06,-0.88,0.12,1.18
16.00,0.00,65.50,-1.62,-90.62,-0.12,-1.00,-0.12,0.13,1.20
16.00,1.00,5.69,4.88,-54.50,-1.31,0.44,-0.19,0.13,1.20
16.00,2.00,56.25,-14.38,21.00,-0.44,0.06,-0.75,0.13,1.20
16.00,0.00,65.56,-1.62,-90.62,0.19,-1.38,0.19,0.15,1.22
16.00,1.00,5.69,4.88,-54.50,-1.00,0.31,0.00,0.15,1.22
16.00,2.00,56.25,-14.38,21.00,-0.62,-0.25,-0.69,0.15,1.22
16.00,0.00,65.56,-1.62,-90.62,0.00,-0.88,0.25,0.17,1.24
