Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
79.00,0.00,125.75,-0.62,-92.00,0.81,1.25,0.88,0.01,1.02
79.00,1.00,327.00,4.75,-59.06,-0.19,-1.44,1.69,0.01,1.02
79.00,2.00,95.25,-13.38,16.25,0.38,-2.25,0.06,0.01,1.02
79.00,0.00,125.69,-0.62,-92.00,0.88,1.50,1.25,0.02,1.02
79.00,1.00,327.00,4.75,-59.06,0.06,-1.94,0.38,0.02,1.02
79.00,2.00,95.25,-13.31,16.25,0.69,-1.56,0.12,0.02,1.04
79.00,0.00,125.69,-0.56,-92.06,0.56,1.06,1.62,0.00,1.04
79.00,1.00,327.00,4.75,-59.06,-0.25,-1.75,0.12,0.00,1.04
79.00,2.00,95.25,-13.31,16.25,1.19,-0.25,-0.25,0.00,1.04
79.00,0.00,125.62,-0.56,-92.06,0.50,-0.12,1.75,-0.02,1.06
79.00,1.00,327.06,4.81,-59.06,-0.31,-1.06,0.00,-0.02,1.06
79.00,2.00,95.31,-13.31,16.25,1.12,-0.19,-0.56,-0.02,1.06
79.00,0.00,125.62,-0.56,-92.06,-0.19,-1.94,1.38,-0.06,1.08
79.00,1.00,327.06,4.81,-59.06,-0.12,-0.62,0.12,-0.06,1.08
79.00,2.00,95.31,-13.31,16.25,1.06,-0.19,-0.69,-0.06,1.08
79.00,0.00,125.69,-0.56,-92.06,-1.06,-2.88,0.62,-0.10,1.10
79.00,1.00,327.06,4.81,-59.06,0.00,-1.19,0.25,-0.10,1.10
79.00,2.00,95.31,-13.31,16.25,0.19,-0.81,-0.62,-0.10,1.10
79.00,0.00,125.69,-0.56,-92.00,-1.19,-2.00,0.00,-0.17,1.12
79.00,1.00,327.06,4.81,-59.06,0.25,-1.25,0.62,-0.17,1.12
79.00,2.00,95.31,-13.31,16.25,0.81,-0.88,-0.88,-0.17,1.12
79.00,0.00,125.75,-0.56,-92.00,-1.06,-2.00,0.62,-0.25,1.14
79.00,1.00,327.12,4.81,-59.06,0.56,-1.44,0.19,-0.25,1.14
79.00,2.00,95.31,-13.31,16.25,1.44,-0.50,-1.06,-0.25,1.14
79.00,0.00,125.81,-0.50,-92.00,-0.94,-2.19,0.81,-0.33,1.16
79.00,1.00,327.12,4.81,-59.06,0.38,-1.81,-0.12,-0.33,1.16
79.00,2.00,95.38,-13.31,16.19,1.44,-0.50,-1.44,-0.33,1.16
79.00,0.00,125.81,-0.50,-92.00,-0.56,-1.88,0.75,-0.39,1.18
79.00,1.00,327.12,4.81,-59.06,0.38,-1.81,-0.44,-0.39,1.18
79.00,2.00,95.44,-13.25,16.19,1.19,-0.25,-1.62,-0.39,1.18
79.00,0.00,125.81,-0.50,-92.00,-0.25,-1.81,0.62,-0.44,1.20
79.00,1.00,327.19,4.81,-59.06,0.25,-2.44,-0.81,-0.44,1.20
79.00,2.00,95.44,-13.25,16.19,1.19,0.19,-1.62,-0.44,1.20
79.00,0.00,125.88,-0.50,-92.00,0.25,-1.62,0.31,-0.47,1.22
79.00,1.00,327.25,4.81,-59.06,0.19,-2.19,-1.00,-0.47,1.22
79.00,2.00,95.50,-13.25,16.19,1.31,0.25,-1.50,-0.47,1.22
