Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
62.00,0.00,222.62,5.06,-94.62,0.50,-0.88,0.31,0.00,0.00
62.00,1.00,246.56,-0.06,-76.50,0.94,-0.88,-0.31,0.00,0.00
62.00,2.00,263.94,-22.56,8.25,0.56,0.44,-0.44,0.00,0.00
62.00,0.00,223.31,5.12,-94.62,0.75,-0.38,0.38,0.00,1.02
62.00,1.00,246.62,0.00,-77.25,-0.12,-0.88,-0.50,0.00,1.02
62.00,2.00,264.00,-22.69,7.62,0.62,-0.06,-1.38,0.00,1.02
62.00,0.00,223.31,5.12,-94.62,0.94,-1.50,0.44,0.02,1.04
62.00,1.00,246.62,0.00,-77.25,0.62,-1.06,-0.25,0.02,1.04
62.00,2.00,264.00,-22.69,7.62,0.44,-0.06,-1.56,0.02,1.04
62.00,0.00,223.38,5.12,-94.62,0.81,-2.12,0.62,0.03,1.06
62.00,1.00,246.69,0.00,-77.31,1.56,-1.00,-0.12,0.03,1.06
62.00,2.00,264.06,-22.69,7.62,0.44,0.25,-1.69,0.03,1.06
62.00,0.00,223.38,5.12,-94.69,1.19,-2.00,0.62,0.06,1.08
62.00,1.00,246.69,0.00,-77.31,1.69,-1.31,-0.19,0.06,1.08
62.00,2.00,264.06,-22.69,7.69,0.38,0.56,-1.69,0.06,1.08
62.00,0.00,223.44,5.12,-94.69,0.94,-2.38,0.31,0.08,1.10
62.00,1.00,246.69,0.00,-77.38,1.56,-1.25,-0.25,0.08,1.10
62.00,2.00,264.12,-22.69,7.69,0.31,0.81,-1.62,0.08,1.10
62.00,0.00,223.50,5.12,-94.69,0.50,-3.50,-0.25,0.08,1.12
62.00,1.00,246.75,0.00,-77.38,0.94,-1.31,-0.81,0.08,1.12
62.00,2.00,264.12,-22.69,7.69,0.25,1.06,-1.69,0.08,1.12
62.00,0.00,223.56,5.12,-94.69,0.31,-4.69,-0.38,0.09,1.14
62.00,1.00,246.75,0.00,-77.44,1.06,-1.12,-0.81,0.09,1.14
62.00,2.00,264.19,-22.69,7.69,0.19,1.06,-1.81,0.09,1.14
62.00,0.00,223.69,5.06,-94.75,0.19,-4.88,-0.62,0.10,1.16
62.00,1.00,246.81,0.00,-77.44,0.81,-1.00,-0.88,0.10,1.16
62.00,2.00,264.25,-22.69,7.75,-0.12,1.25,-1.81,0.10,1.16
62.00,0.00,223.81,5.06,-94.75,0.12,-5.19,-0.81,0.11,1.18
62.00,1.00,246.81,0.00,-77.44,0.75,-0.75,-0.56,0.11,1.18
62.00,2.00,264.25,-22.75,7.75,-0.19,1.31,-1.50,0.11,1.18
62.00,0.00,223.88,5.06,-94.75,0.06,-3.50,-0.50,0.12,1.20
62.00,1.00,246.81,0.00,-77.44,0.38,-0.69,-0.44,0.12,1.20
62.00,2.00,264.31,-22.75,7.75,-0.31,0.62,-1.44,0.12,1.20
62.00,0.00,223.94,5.06,-94.75,0.19,-2.81,-0.25,0.10,1.22
62.00,1.00,246.88,0.00,-77.44,0.44,-1.19,-0.62,0.10,1.22
62.00,2.00,264.31,-22.75,7.75,0.88,0.06,-1.12,0.10,1.22
62.00,0.00,223.94,5.06,-94.81,1.06,-0.81,0.44,0.05,1.24
62.00,1.00,246.88,-0.06,-77.44,0.50,-1.25,-0.81,0.05,1.24
62.00,2.00,264.31,-22.69,7.75,2.69,-1.88,-1.06,0.05,1.24
62.00,0.00,223.94,5.06,-94.81,1.44,0.06,0.56,0.00,1.26
62.00,1.00,246.94,-0.06,-77.44,0.19,-1.00,-0.62,0.00,1.26
62.00,2.00,264.38,-22.62,7.69,2.75,-4.19,-1.50,0.00,1.26
62.00,0.00,223.81,5.19,-94.88,2.50,3.50,2.75,0.04,1.28
62.00,1.00,246.94,-0.06,-77.44,0.19,-1.94,-0.19,0.04,1.28
62.00,2.00,264.38,-22.56,7.62,1.50,-4.12,-0.31,0.04,1.28
62.00,0.00,223.62,5.25,-95.00,3.44,6.19,4.50,0.08,1.30
62.00,1.00,247.00,0.00,-77.50,1.44,-2.75,-0.12,0.08,1.30
62.00,2.00,264.38,-22.50,7.56,2.00,-4.25,0.56,0.08,1.30
62.00,0.00,223.38,5.38,-95.06,4.06,6.62,5.25,0.21,1.32
62.00,1.00,247.00,0.00,-77.50,1.25,-2.75,-0.44,0.21,1.32
62.00,2.00,264.38,-22.38,7.56,0.06,-5.81,-0.19,0.21,1.32
62.00,0.00,223.12,5.50,-95.19,6.50,5.94,6.50,0.51,1.34
62.00,1.00,247.06,0.00,-77.50,-0.06,-2.31,-0.75,0.51,1.34
62.00,2.00,264.38,-22.25,7.62,-2.75,-6.62,-0.88,0.51,1.34
62.00,0.00,222.88,5.69,-95.31,9.88,4.56,8.19,0.95,1.36
62.00,1.00,247.12,0.00,-77.50,-0.62,-3.12,-0.88,0.95,1.36
62.00,2.00,264.38,-22.12,7.69,-3.88,-5.06,-1.50,0.95,1.36
62.00,0.00,222.56,5.88,-95.56,13.62,2.56,9.62,1.40,1.38
62.00,1.00,247.25,0.00,-77.50,-0.06,-4.06,-1.06,1.40,1.38
62.00,2.00,264.44,-22.06,7.75,-0.50,-1.81,-3.06,1.40,1.38
62.00,0.00,222.31,6.06,-95.88,18.81,0.19,10.75,1.92,1.40
62.00,1.00,247.31,-0.06,-77.50,-0.62,-5.88,-1.62,1.92,1.40
62.00,2.00,264.50,-22.06,7.75,2.62,-0.81,-4.06,1.92,1.40
62.00,0.00,222.06,6.31,-96.38,24.75,-0.38,12.25,2.63,1.42
62.00,1.00,247.50,-0.06,-77.44,-2.44,-7.12,-2.56,2.63,1.42
62.00,2.00,264.56,-22.00,7.69,2.44,-1.06,-3.88,2.63,1.42
62.00,0.00,221.75,6.56,-96.94,32.38,-1.44,13.19,3.55,1.44
62.00,1.00,247.69,-0.06,-77.38,-3.19,-7.00,-3.38,3.55,1.44
62.00,2.00,264.69,-21.94,7.69,3.81,-2.31,-3.56,3.55,1.44
62.00,0.00,221.50,6.81,-97.69,40.75,-7.38,14.12,4.67,1.46
62.00,1.00,247.88,-0.12,-77.31,-0.81,-7.50,-4.06,4.67,1.46
62.00,2.00,264.75,-21.88,7.62,5.69,-1.69,-3.25,4.67,1.46
62.00,0.00,221.38,7.00,-98.69,48.75,-14.88,13.69,5.95,1.48
62.00,1.00,248.06,-0.12,-77.31,2.00,-7.56,-4.38,5.95,1.48
62.00,2.00,264.88,-21.88,7.56,8.69,-0.25,-2.69,5.95,1.48
62.00,0.00,221.31,7.19,-99.69,51.56,-15.00,12.38,7.26,1.50
62.00,1.00,248.25,-0.19,-77.38,3.94,-7.25,-4.62,7.26,1.50
62.00,2.00,264.94,-21.81,7.38,10.69,-0.25,-1.25,7.26,1.50
62.00,0.00,221.31,7.38,-100.81,55.00,-17.06,12.88,8.68,1.52
62.00,1.00,248.44,-0.25,-77.44,3.19,-6.25,-3.81,8.68,1.52
62.00,2.00,264.94,-21.81,7.12,10.81,-1.62,0.50,8.68,1.52
62.00,0.00,221.31,7.56,-101.94,59.19,-19.50,14.00,10.24,1.54
62.00,1.00,248.56,-0.31,-77.44,2.38,-4.38,-3.62,10.24,1.54
62.00,2.00,264.94,-21.75,6.94,10.44,-2.88,2.62,10.24,1.54
62.00,0.00,221.31,7.81,-103.25,63.12,-20.75,16.12,11.95,1.56
62.00,1.00,248.62,-0.31,-77.50,2.69,-3.12,-3.19,11.95,1.56
62.00,2.00,264.94,-21.69,6.69,9.50,-4.50,5.06,11.95,1.56
62.00,0.00,221.62,8.00,-104.56,66.31,-17.81,17.19,13.78,1.58
62.00,1.00,248.69,-0.31,-77.56,3.75,-1.12,-2.12,13.78,1.58
62.00,2.00,264.81,-21.62,6.44,9.38,-4.69,6.38,13.78,1.58
62.00,0.00,221.44,8.25,-105.94,67.62,-17.19,17.31,15.65,1.60
62.00,1.00,248.75,-0.38,-77.62,3.56,-0.75,-1.75,15.65,1.60
62.00,2.00,264.69,-21.50,6.19,9.19,-5.19,7.62,15.65,1.60
62.00,0.00,221.56,8.50,-107.31,69.44,-19.44,17.19,17.56,1.62
62.00,1.00,248.75,-0.38,-77.75,4.38,1.50,-1.56,17.56,1.62
62.00,2.00,264.56,-21.44,5.88,9.69,-4.94,8.00,17.56,1.62
62.00,0.00,221.44,8.69,-108.81,72.44,-21.38,18.00,19.57,1.64
62.00,1.00,248.69,-0.38,-77.81,4.62,2.62,-0.81,19.57,1.64
62.00,2.00,264.44,-21.31,5.56,9.88,-5.44,9.88,19.57,1.64
62.00,0.00,221.38,8.81,-110.25,71.69,-22.06,15.75,21.60,1.66
62.00,1.00,248.62,-0.38,-77.94,4.00,3.69,-0.19,21.60,1.66
62.00,2.00,264.25,-21.19,5.31,8.12,-5.81,10.50,21.60,1.66
62.00,0.00,221.38,8.94,-111.69,70.56,-20.38,13.31,23.62,1.68
62.00,1.00,248.56,-0.38,-78.00,4.12,4.00,-0.25,23.62,1.68
62.00,2.00,264.06,-21.06,5.06,7.56,-7.12,11.00,23.62,1.68
62.00,0.00,221.38,9.00,-113.19,71.00,-20.81,12.94,25.71,1.70
62.00,1.00,248.50,-0.38,-78.06,3.44,2.88,-0.75,25.71,1.70
62.00,2.00,263.88,-20.94,4.81,5.56,-7.81,10.38,25.71,1.70
62.00,0.00,221.38,9.06,-114.62,71.62,-22.31,12.62,27.88,1.72
62.00,1.00,248.50,-0.38,-78.12,2.88,3.25,-0.75,27.88,1.72
62.00,2.00,263.69,-20.75,4.69,4.00,-8.12,9.12,27.88,1.72
62.00,0.00,221.38,9.12,-116.06,69.50,-18.06,12.19,29.91,1.74
62.00,1.00,248.44,-0.38,-78.19,3.88,2.12,-0.25,29.91,1.74
62.00,2.00,263.50,-20.62,4.50,6.00,-9.00,8.44,29.91,1.74
62.00,0.00,221.38,9.12,-117.44,66.44,-20.69,10.06,31.88,1.76
62.00,1.00,248.38,-0.38,-78.31,5.25,2.00,0.62,31.88,1.76
62.00,2.00,263.38,-20.50,4.31,4.88,-7.44,9.75,31.88,1.76
62.00,0.00,221.50,9.12,-118.75,63.62,-20.62,8.19,33.87,1.78
62.00,1.00,248.31,-0.38,-78.31,1.06,2.19,1.44,33.87,1.78
62.00,2.00,263.19,-20.31,4.19,1.50,-8.94,7.81,33.87,1.78
62.00,0.00,221.62,9.06,-120.00,61.38,-18.81,6.56,35.82,1.80
62.00,1.00,248.25,-0.38,-78.31,-0.38,2.62,1.69,35.82,1.80
