Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
16.00,0.00,234.75,7.06,-98.25,-0.56,0.12,0.56,-0.01,1.00
16.00,1.00,252.75,2.44,-67.19,-0.50,-0.19,0.19,-0.01,1.02
16.00,2.00,342.44,-24.62,3.75,0.06,-0.25,-0.06,-0.01,1.02
16.00,0.00,234.75,7.06,-98.25,-0.38,0.06,0.56,-0.02,1.02
16.00,1.00,252.75,2.44,-67.19,-0.75,-0.38,-0.06,-0.02,1.04
16.00,2.00,342.44,-24.62,3.75,-0.06,-0.06,-0.25,-0.02,1.04
16.00,0.00,234.75,7.06,-98.25,-0.38,-0.06,0.50,-0.03,1.04
16.00,1.00,252.75,2.44,-67.19,-0.88,-0.19,-0.12,-0.03,1.04
16.00,2.00,342.44,-24.62,3.75,0.06,-0.06,-0.75,-0.03,1.04
16.00,0.00,234.75,7.06,-98.25,-0.62,-0.62,0.50,-0.04,1.06
16.00,1.00,252.75,2.44,-67.12,-1.25,-0.25,0.00,-0.04,1.06
16.00,2.00,342.44,-24.62,3.75,-0.19,-0.06,-0.69,-0.04,1.06
16.00,0.00,234.75,7.06,-98.25,-0.75,-1.00,0.69,-0.04,1.08
16.00,1.00,252.75,2.44,-67.12,-1.56,-0.38,0.00,-0.04,1.08
16.00,2.00,342.50,-24.62,3.75,-0.75,-0.50,-0.88,-0.04,1.08
16.00,0.00,234.81,7.06,-98.19,-1.31,-0.69,0.44,-0.06,1.10
16.00,1.00,252.75,2.44,-67.06,-1.62,-0.06,-0.19,-0.06,1.10
16.00,2.00,342.50,-24.62,3.81,-0.50,-0.31,-0.88,-0.06,1.10
16.00,0.00,234.81,7.06,-98.19,-1.06,-0.50,0.50,-0.07,1.12
16.00,1.00,252.75,2.44,-67.06,-1.88,0.06,-0.25,-0.07,1.12
16.00,2.00,342.50,-24.62,3.81,-0.50,-0.19,-0.88,-0.07,1.12
16.00,0.00,234.81,7.06,-98.19,-1.69,-0.06,0.25,-0.09,1.14
16.00,1.00,252.75,2.44,-67.00,-2.50,0.19,-0.19,-0.09,1.14
16.00,2.00,342.50,-24.62,3.81,-1.00,-0.44,-0.88,-0.09,1.14
16.00,0.00,234.81,7.06,-98.12,-2.00,0.00,0.19,-0.09,1.16
16.00,1.00,252.75,2.44,-66.94,-2.44,0.31,0.19,-0.09,1.16
16.00,2.00,342.50,-24.62,3.88,-1.69,-0.56,-0.56,-0.09,1.16
16.00,0.00,234.81,7.06,-98.06,-1.62,0.62,0.12,-0.11,1.18
16.00,1.00,252.75,2.44,-66.94,-2.56,0.94,-0.31,-0.11,1.18
16.00,2.00,342.50,-24.62,3.88,-0.69,-0.25,-0.50,-0.11,1.18
16.00,0.00,234.81,7.06,-98.06,-1.19,-0.31,0.31,-0.19,1.20
16.00,1.00,252.69,2.44,-66.88,-3.31,1.75,-0.75,-0.19,1.20
16.00,2.00,342.50,-24.62,3.81,2.38,0.06,-0.31,-0.19,1.20
16.00,0.00,234.81,7.06,-98.06,-0.75,-1.00,0.06,-0.28,1.22
16.00,1.00,252.69,2.44,-66.75,-4.44,3.81,-0.62,-0.28,1.22
16.00,2.00,342.56,-24.62,3.75,3.31,0.62,0.06,-0.28,1.22
16.00,0.00,234.81,7.06,-98.06,-1.69,-0.88,1.19,-0.36,1.24
16.00,1.00,252.62,2.38,-66.69,-5.69,4.88,-0.12,-0.36,1.24
16.00,2.00,342.56,-24.62,3.69,1.62,1.44,1.31,-0.36,1.24
16.00,0.00,234.81,7.12,-98.00,-1.62,-0.44,2.12,-0.42,1.26
16.00,1.00,252.56,2.38,-66.56,-6.50,6.69,0.00,-0.42,1.26
16.00,2.00,342.50,-24.69,3.62,1.19,1.50,3.50,-0.42,1.26
16.00,0.00,234.75,7.19,-98.00,0.62,2.50,5.12,-0.44,1.28
16.00,1.00,252.44,2.31,-66.44,-7.44,8.44,-0.31,-0.44,1.28
16.00,2.00,342.38,-24.75,3.44,1.31,1.31,5.81,-0.44,1.28
16.00,0.00,234.56,7.31,-98.00,2.00,3.94,6.81,-0.33,1.30
16.00,1.00,252.38,2.25,-66.38,-7.94,9.88,0.44,-0.33,1.30
16.00,2.00,342.19,-24.81,3.25,-2.62,2.06,8.38,-0.33,1.30
16.00,0.00,234.19,7.50,-98.12,5.50,7.44,10.56,-0.07,1.32
16.00,1.00,252.12,2.19,-66.19,-8.81,11.69,1.12,-0.07,1.32
16.00,2.00,341.94,-24.94,3.12,-6.31,2.44,10.75,-0.07,1.32
16.00,0.00,233.69,7.75,-98.25,8.75,12.50,12.19,0.31,1.34
16.00,1.00,251.94,2.19,-66.06,-9.94,13.69,1.56,0.31,1.34
16.00,2.00,341.62,-25.00,3.06,-8.19,2.38,13.06,0.31,1.34
16.00,0.00,232.81,8.25,-98.88,11.75,15.75,14.38,0.77,1.36
16.00,1.00,251.69,2.12,-65.88,-10.62,15.31,2.38,0.77,1.36
16.00,2.00,341.31,-25.06,3.00,-8.88,2.62,14.94,0.77,1.36
16.00,0.00,232.06,8.62,-99.06,13.88,15.94,16.19,1.31,1.38
16.00,1.00,251.38,2.12,-65.69,-10.94,17.12,3.31,1.31,1.38
16.00,2.00,340.88,-25.12,2.88,-10.69,2.62,17.62,1.31,1.38
16.00,0.00,231.38,9.00,-99.31,15.94,14.94,16.62,1.95,1.40
16.00,1.00,251.19,2.06,-65.62,-11.31,20.25,4.38,1.95,1.40
16.00,2.00,340.44,-25.25,2.81,-12.75,2.69,20.19,1.95,1.40
16.00,0.00,230.56,9.44,-100.00,17.00,13.75,16.25,2.67,1.42
16.00,1.00,250.62,2.00,-65.31,-12.69,21.69,5.38,2.67,1.42
16.00,2.00,339.94,-25.31,2.75,-15.25,3.06,22.56,2.67,1.42
16.00,0.00,229.81,9.88,-100.69,17.69,13.50,15.62,3.46,1.44
16.00,1.00,250.25,1.94,-65.12,-14.00,22.75,6.06,3.46,1.44
