Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
12.00,0.00,228.56,7.06,-97.44,-1.00,-1.81,-1.25,-0.18,1.00
12.00,1.00,256.12,2.69,-66.81,1.06,-0.06,1.12,-0.18,1.02
12.00,2.00,345.88,-24.94,5.44,0.88,-1.00,0.19,-0.18,1.02
12.00,0.00,228.62,7.06,-97.44,0.44,-1.44,-0.62,-0.20,1.02
12.00,1.00,256.12,2.69,-66.81,1.25,-0.44,1.12,-0.20,1.04
12.00,2.00,345.94,-24.94,5.44,1.06,-1.00,0.44,-0.20,1.04
12.00,0.00,228.62,7.06,-97.44,0.81,-0.88,0.00,-0.20,1.04
12.00,1.00,256.12,2.75,-66.88,1.00,-0.75,1.12,-0.20,1.04
12.00,2.00,345.94,-24.88,5.44,1.12,-1.44,0.50,-0.20,1.06
12.00,0.00,228.31,7.06,-97.44,1.25,0.19,1.00,-0.19,1.06
12.00,1.00,256.12,2.75,-66.88,0.88,-0.94,1.06,-0.19,1.08
12.00,2.00,345.94,-24.88,5.44,0.75,-1.25,0.75,-0.19,1.08
12.00,0.00,228.25,7.12,-97.44,0.50,1.69,1.69,-0.18,1.08
12.00,1.00,256.12,2.75,-66.88,0.56,-0.56,1.00,-0.18,1.10
12.00,2.00,345.88,-24.88,5.38,0.00,-0.81,1.12,-0.18,1.10
12.00,0.00,228.12,7.12,-97.44,-0.06,2.56,2.19,-0.16,1.10
12.00,1.00,256.06,2.81,-66.88,-0.25,0.06,1.06,-0.16,1.10
12.00,2.00,345.88,-24.88,5.38,-1.00,-0.75,1.50,-0.16,1.12
12.00,0.00,228.00,7.19,-97.44,-0.56,3.00,2.38,-0.13,1.12
12.00,1.00,256.06,2.81,-66.88,-1.12,0.62,1.00,-0.13,1.12
12.00,2.00,345.81,-24.88,5.38,-1.88,-0.62,0.94,-0.13,1.12
12.00,0.00,227.94,7.25,-97.44,-1.06,2.50,2.00,-0.10,1.14
12.00,1.00,256.00,2.81,-66.81,-2.06,1.25,1.00,-0.10,1.14
12.00,2.00,345.81,-24.88,5.44,-2.56,-0.75,0.75,-0.10,1.14
12.00,0.00,227.75,7.31,-97.38,-1.38,2.25,1.56,-0.07,1.16
12.00,1.00,256.00,2.81,-66.75,-2.31,1.62,0.88,-0.07,1.16
12.00,2.00,345.81,-24.81,5.44,-2.81,-0.62,0.69,-0.07,1.16
12.00,0.00,227.69,7.31,-97.38,-1.56,1.56,1.00,-0.04,1.18
12.00,1.00,255.94,2.81,-66.75,-2.38,1.62,1.12,-0.04,1.18
12.00,2.00,345.75,-24.81,5.50,-2.81,-0.06,0.88,-0.04,1.18
12.00,0.00,227.69,7.31,-97.31,-1.75,0.94,0.06,-0.04,1.20
12.00,1.00,255.94,2.81,-66.69,-1.75,1.44,1.00,-0.04,1.20
12.00,2.00,345.75,-24.81,5.56,-2.00,-0.19,0.44,-0.04,1.20
12.00,0.00,227.69,7.31,-97.31,-1.19,0.38,-0.38,-0.09,1.22
12.00,1.00,255.88,2.81,-66.62,-1.44,1.56,0.56,-0.09,1.22
12.00,2.00,345.75,-24.81,5.56,1.44,-0.56,0.19,-0.09,1.22
12.00,0.00,227.69,7.31,-97.31,-0.75,-0.19,-0.69,-0.20,1.24
12.00,1.00,255.88,2.81,-66.62,-1.50,1.38,-0.06,-0.20,1.24
12.00,2.00,345.75,-24.81,5.56,4.00,-0.69,0.19,-0.20,1.24
12.00,0.00,227.81,7.25,-97.25,-0.81,-0.81,-1.31,-0.25,1.26
12.00,1.00,255.88,2.81,-66.62,-0.81,2.38,0.12,-0.25,1.26
12.00,2.00,345.75,-24.81,5.44,1.69,0.06,0.81,-0.25,1.26
12.00,0.00,227.81,7.25,-97.25,-1.12,0.94,-0.56,-0.28,1.28
12.00,1.00,255.81,2.81,-66.56,-1.31,2.56,0.75,-0.28,1.28
12.00,2.00,345.75,-24.81,5.44,0.31,0.38,1.69,-0.28,1.28
12.00,0.00,228.06,7.31,-97.25,-1.19,2.00,0.94,-0.39,1.30
12.00,1.00,255.75,2.81,-66.56,-2.56,3.12,0.50,-0.39,1.30
12.00,2.00,345.69,-24.81,5.38,4.00,-0.44,2.94,-0.39,1.30
12.00,0.00,228.00,7.31,-97.25,-1.56,1.06,2.38,-0.53,1.32
12.00,1.00,255.75,2.75,-66.50,-3.06,4.62,-0.38,-0.53,1.32
12.00,2.00,345.62,-24.81,5.25,5.12,0.31,3.94,-0.53,1.32
12.00,0.00,227.88,7.38,-97.19,-1.50,2.38,3.12,-0.61,1.34
12.00,1.00,255.69,2.75,-66.50,-3.44,6.12,-0.31,-0.61,1.34
12.00,2.00,345.56,-24.88,5.06,1.94,2.06,5.25,-0.61,1.34
12.00,0.00,227.62,7.56,-97.31,-1.19,3.94,4.69,-0.62,1.36
12.00,1.00,255.56,2.69,-66.44,-5.06,7.25,0.50,-0.62,1.36
12.00,2.00,345.44,-24.88,4.94,-0.69,1.62,7.94,-0.62,1.36
12.00,0.00,227.25,7.81,-97.62,0.50,4.88,6.81,-0.57,1.38
12.00,1.00,255.44,2.69,-66.31,-6.12,9.12,0.88,-0.57,1.38
12.00,2.00,345.31,-24.94,4.94,-1.69,1.31,10.25,-0.57,1.38
12.00,0.00,226.81,8.12,-97.94,2.50,5.62,8.44,-0.46,1.40
12.00,1.00,255.31,2.62,-66.25,-6.50,10.06,1.00,-0.46,1.40
12.00,2.00,345.06,-25.00,4.75,-2.81,2.25,11.19,-0.46,1.40
12.00,0.00,226.31,8.44,-98.31,4.44,7.56,10.06,-0.26,1.42
12.00,1.00,255.19,2.56,-66.12,-7.81,11.81,1.31,-0.26,1.42
12.00,2.00,344.81,-25.06,4.56,-4.75,2.69,11.88,-0.26,1.42
12.00,0.00,225.75,8.81,-98.69,6.69,9.12,11.19,0.02,1.44
12.00,1.00,255.00,2.50,-66.06,-8.31,12.56,1.56,0.02,1.44
12.00,2.00,344.50,-25.12,4.44,-6.31,2.25,13.00,0.02,1.44
12.00,0.00,225.19,9.12,-99.12,9.31,9.75,12.19,0.37,1.46
12.00,1.00,254.75,2.50,-65.88,-10.62,13.44,2.12,0.37,1.46
12.00,2.00,344.19,-25.19,4.31,-7.38,2.38,14.19,0.37,1.46
12.00,0.00,224.56,9.44,-99.62,11.06,9.94,13.00,0.80,1.48
12.00,1.00,254.56,2.44,-65.75,-11.00,14.56,2.31,0.80,1.48
12.00,2.00,343.88,-25.25,4.25,-8.81,3.00,15.56,0.80,1.48
12.00,0.00,224.31,9.62,-99.81,12.50,10.25,13.31,1.31,1.50
12.00,1.00,254.25,2.38,-65.56,-11.75,16.94,2.94,1.31,1.50
12.00,2.00,343.50,-25.31,4.12,-11.62,3.50,17.25,1.31,1.50
12.00,0.00,223.38,10.12,-100.44,14.00,11.44,13.25,1.92,1.52
12.00,1.00,254.00,2.31,-65.38,-11.81,18.50,3.56,1.92,1.52
12.00,2.00,343.06,-25.44,4.00,-14.56,3.44,19.25,1.92,1.52
12.00,0.00,222.75,10.44,-100.81,15.50,12.50,12.81,2.60,1.54
12.00,1.00,253.69,2.31,-65.25,-12.19,19.56,3.75,2.60,1.54
