Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
25.00,0.00,248.44,4.31,-99.62,-0.88,1.06,-0.50,0.02,1.02
25.00,1.00,250.69,2.75,-65.81,-1.56,1.38,0.31,0.02,1.02
25.00,2.00,341.75,-25.00,4.94,-1.56,0.19,-0.12,0.02,1.02
25.00,0.00,248.44,4.31,-99.56,-1.31,1.38,-0.94,0.03,1.04
25.00,1.00,250.69,2.69,-65.81,-1.75,1.50,0.25,0.03,1.04
25.00,2.00,341.75,-25.00,4.94,-1.69,0.25,-0.12,0.03,1.04
25.00,0.00,248.44,4.31,-99.56,-1.00,0.44,-0.62,0.07,1.06
25.00,1.00,250.69,2.69,-65.75,-2.56,1.69,0.44,0.07,1.06
25.00,2.00,341.69,-25.00,5.00,-2.62,-0.06,-0.06,0.07,1.06
25.00,0.00,248.44,4.31,-99.56,-1.31,1.25,-0.56,0.12,1.08
25.00,1.00,250.62,2.62,-65.75,-3.25,2.00,0.44,0.12,1.08
25.00,2.00,341.69,-25.00,5.00,-3.06,-0.44,0.00,0.12,1.08
25.00,0.00,248.38,4.31,-99.50,-1.69,2.25,-0.62,0.16,1.10
25.00,1.00,250.62,2.62,-65.69,-3.38,1.81,0.31,0.16,1.10
25.00,2.00,341.69,-25.00,5.06,-3.25,0.12,0.00,0.16,1.10
25.00,0.00,248.31,4.31,-99.50,-1.31,2.06,-0.38,0.22,1.12
25.00,1.00,250.62,2.62,-65.62,-3.38,1.62,0.56,0.22,1.12
25.00,2.00,341.69,-25.06,5.12,-3.75,0.56,-0.19,0.22,1.12
25.00,0.00,248.31,4.31,-99.44,-0.62,2.00,0.50,0.32,1.14
25.00,1.00,250.62,2.56,-65.62,-3.56,2.06,0.38,0.32,1.14
25.00,2.00,341.62,-25.06,5.19,-4.06,1.12,-0.19,0.32,1.14
25.00,0.00,248.25,4.38,-99.44,-1.12,3.31,0.81,0.41,1.16
25.00,1.00,250.56,2.56,-65.56,-4.31,2.12,0.25,0.41,1.16
25.00,2.00,341.62,-25.06,5.25,-4.50,1.19,-0.25,0.41,1.16
25.00,0.00,248.19,4.38,-99.44,-1.25,3.75,1.00,0.48,1.18
25.00,1.00,250.56,2.56,-65.44,-4.94,2.56,-0.12,0.48,1.18
25.00,2.00,341.62,-25.12,5.25,-4.00,1.06,-0.06,0.48,1.18
25.00,0.00,248.00,4.44,-99.44,-0.81,3.19,2.00,0.48,1.20
25.00,1.00,250.50,2.50,-65.38,-6.31,3.50,-0.62,0.48,1.20
25.00,2.00,341.56,-25.12,5.25,-0.69,1.31,0.25,0.48,1.20
25.00,0.00,247.88,4.50,-99.44,-0.31,5.62,3.50,0.46,1.22
25.00,1.00,250.50,2.44,-65.25,-7.31,4.44,-0.94,0.46,1.22
