Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
2.00,0.00,210.75,5.88,-101.44,0.12,0.56,0.38,0.00,1.00
2.00,1.00,275.50,1.31,-70.81,0.38,0.25,-0.12,0.00,1.00
2.00,2.00,338.69,-25.06,-2.19,0.12,-0.12,0.19,0.00,1.02
2.00,0.00,210.69,5.88,-101.44,0.38,0.75,0.50,0.00,1.02
2.00,1.00,275.50,1.31,-70.81,0.12,-0.12,-0.12,0.00,1.02
2.00,2.00,338.69,-25.06,-2.19,0.19,0.12,0.25,0.00,1.02
2.00,0.00,210.69,5.88,-101.44,0.19,0.81,0.44,0.01,1.04
2.00,1.00,275.50,1.31,-70.81,0.00,-0.31,-0.06,0.01,1.04
2.00,2.00,338.69,-25.06,-2.19,-0.12,0.19,0.38,0.01,1.04
2.00,0.00,210.69,5.88,-101.44,0.12,0.69,0.19,0.01,1.06
2.00,1.00,275.50,1.31,-70.81,0.19,-0.31,-0.12,0.01,1.06
2.00,2.00,338.69,-25.06,-2.19,0.00,-0.19,0.25,0.01,1.06
2.00,0.00,210.69,5.88,-101.44,0.19,0.44,0.19,0.01,1.08
2.00,1.00,275.50,1.31,-70.81,-0.06,-0.31,0.00,0.01,1.08
2.00,2.00,338.69,-25.06,-2.19,0.38,0.44,-0.25,0.01,1.08
2.00,0.00,210.69,5.88,-101.44,0.06,0.00,0.06,0.01,1.10
2.00,1.00,275.50,1.31,-70.81,-0.62,-0.50,-0.19,0.01,1.10
2.00,2.00,338.69,-25.06,-2.19,-0.06,-0.12,-0.12,0.01,1.10
2.00,0.00,210.69,5.88,-101.44,-0.25,-0.06,0.12,0.01,1.12
2.00,1.00,275.50,1.31,-70.81,-0.56,-0.44,-0.31,0.01,1.12
2.00,2.00,338.69,-25.06,-2.19,-0.19,-0.06,0.06,0.01,1.12
2.00,0.00,210.69,5.88,-101.44,-0.50,0.00,0.25,0.01,1.14
2.00,1.00,275.50,1.31,-70.81,-0.25,-0.19,-0.44,0.01,1.14
2.00,2.00,338.69,-25.06,-2.19,-0.31,0.00,-0.06,0.01,1.14
