Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
97.00,0.00,234.62,10.75,-111.94,-2.75,-1.38,-0.44,-0.09,1.02
97.00,1.00,245.75,-2.31,-65.69,-0.56,-0.19,-0.69,-0.09,1.02
97.00,2.00,246.25,-27.44,25.12,-0.50,1.88,-1.06,-0.09,1.02
97.00,0.00,234.62,10.75,-111.94,-2.75,-1.38,-0.44,-0.09,1.02
97.00,1.00,245.75,-2.31,-65.69,-0.56,-0.19,-0.69,-0.09,1.02
97.00,2.00,246.25,-27.44,25.12,-0.50,1.88,-1.06,-0.09,1.02
97.00,0.00,234.69,10.75,-111.88,-2.69,-0.25,-0.88,-0.17,1.04
97.00,1.00,245.81,-2.31,-65.62,-0.88,0.19,-0.38,-0.17,1.04
97.00,2.00,246.25,-27.44,25.12,-0.44,1.50,-0.62,-0.17,1.04
97.00,0.00,234.75,10.69,-111.81,-3.19,0.19,-1.25,-0.28,1.06
97.00,1.00,245.81,-2.31,-65.62,-0.75,0.44,-0.06,-0.28,1.06
97.00,2.00,246.25,-27.50,25.12,-0.38,0.81,-0.31,-0.28,1.06
97.00,0.00,234.75,10.69,-111.75,-3.06,0.62,-2.25,-0.35,1.08
97.00,1.00,245.81,-2.31,-65.62,-0.44,0.56,0.50,-0.35,1.08
97.00,2.00,246.25,-27.50,25.12,-1.25,0.94,0.31,-0.35,1.08
97.00,0.00,234.81,10.62,-111.75,-2.62,0.75,-3.00,-0.39,1.10
97.00,1.00,245.81,-2.31,-65.62,-0.50,0.81,0.56,-0.39,1.10
97.00,2.00,246.25,-27.50,25.12,-1.50,0.94,0.69,-0.39,1.10
97.00,0.00,234.88,10.62,-111.75,-1.62,1.06,-3.12,-0.40,1.12
97.00,1.00,245.75,-2.31,-65.62,-0.31,1.00,0.56,-0.40,1.12
97.00,2.00,246.25,-27.56,25.19,-1.38,1.00,1.00,-0.40,1.12
97.00,0.00,234.88,10.56,-111.69,-0.88,1.44,-2.69,-0.40,1.14
97.00,1.00,245.75,-2.38,-65.62,-0.19,0.88,0.44,-0.40,1.14
97.00,2.00,246.25,-27.56,25.19,-0.75,0.81,1.12,-0.40,1.14
97.00,0.00,234.88,10.56,-111.75,-0.56,1.50,-2.31,-0.40,1.16
97.00,1.00,245.75,-2.38,-65.69,0.06,0.94,0.19,-0.40,1.16
97.00,2.00,246.19,-27.56,25.19,-0.75,0.44,1.06,-0.40,1.16
97.00,0.00,234.81,10.50,-111.75,0.31,1.81,-1.69,-0.35,1.18
97.00,1.00,245.75,-2.38,-65.69,0.06,0.88,0.19,-0.35,1.18
97.00,2.00,246.19,-27.56,25.19,-0.81,0.19,1.19,-0.35,1.18
97.00,0.00,234.81,10.50,-111.75,0.31,2.06,-1.69,-0.31,1.20
97.00,1.00,245.75,-2.38,-65.69,0.31,1.12,0.19,-0.31,1.20
97.00,2.00,246.12,-27.62,25.19,-0.75,0.06,1.56,-0.31,1.20
97.00,0.00,234.75,10.50,-111.75,0.94,2.06,-1.19,-0.25,1.22
97.00,1.00,245.75,-2.38,-65.69,0.44,1.25,0.25,-0.25,1.22
97.00,2.00,246.06,-27.62,25.19,-0.69,0.06,1.88,-0.25,1.22
