Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
22.00,0.00,282.56,4.94,-112.69,2.69,1.25,0.19,0.06,1.02
22.00,1.00,296.19,-6.12,-66.44,1.19,1.19,0.75,0.06,1.02
22.00,2.00,291.25,-28.31,18.06,1.44,-1.19,1.81,0.06,1.02
22.00,0.00,282.56,4.94,-112.69,3.19,1.44,0.38,0.12,1.02
22.00,1.00,296.19,-6.12,-66.50,1.56,0.75,0.56,0.12,1.02
22.00,2.00,291.25,-28.31,18.00,2.00,-0.94,2.12,0.12,1.04
22.00,0.00,282.44,5.00,-112.81,4.12,1.75,0.56,0.21,1.04
22.00,1.00,296.19,-6.12,-66.50,1.81,0.69,0.50,0.21,1.04
22.00,2.00,291.25,-28.31,17.94,2.25,-0.88,2.19,0.21,1.06
22.00,0.00,282.38,5.00,-112.88,4.88,2.25,0.69,0.31,1.06
22.00,1.00,296.19,-6.12,-66.56,2.25,0.81,0.31,0.31,1.06
22.00,2.00,291.19,-28.31,17.88,2.69,-0.94,2.25,0.31,1.06
22.00,0.00,282.31,5.00,-112.94,5.94,2.69,0.81,0.47,1.08
22.00,1.00,296.19,-6.12,-66.62,2.56,0.94,0.56,0.47,1.08
22.00,2.00,291.12,-28.31,17.81,2.62,-1.62,2.44,0.47,1.08
22.00,0.00,282.19,5.06,-113.06,6.75,2.69,0.50,0.64,1.10
22.00,1.00,296.19,-6.12,-66.69,2.19,0.75,0.56,0.64,1.10
22.00,2.00,291.12,-28.31,17.69,3.06,-1.81,2.50,0.64,1.10
22.00,0.00,282.06,5.06,-113.25,7.12,3.06,0.25,0.81,1.12
22.00,1.00,296.12,-6.12,-66.75,1.69,1.19,0.50,0.81,1.12
22.00,2.00,291.06,-28.25,17.62,3.62,-1.56,2.00,0.81,1.12
22.00,0.00,282.00,5.12,-113.38,6.50,2.06,-0.19,0.92,1.14
22.00,1.00,296.12,-6.12,-66.75,0.94,2.06,1.00,0.92,1.14
22.00,2.00,291.06,-28.25,17.50,4.19,-2.00,1.31,0.92,1.14
22.00,0.00,281.94,5.12,-113.44,4.81,1.62,-0.88,0.94,1.16
22.00,1.00,296.06,-6.12,-66.81,0.00,2.44,1.94,0.94,1.16
22.00,2.00,291.06,-28.19,17.38,4.38,-4.31,0.50,0.94,1.16
22.00,0.00,281.88,5.12,-113.56,4.19,1.25,-1.19,1.05,1.18
22.00,1.00,296.00,-6.06,-66.81,-0.44,1.56,2.12,1.05,1.18
22.00,2.00,291.06,-28.06,17.31,1.81,-5.31,-1.12,1.05,1.18
22.00,0.00,281.94,5.06,-113.62,6.19,-0.19,-2.19,1.31,1.20
22.00,1.00,295.94,-6.06,-66.81,-0.12,0.19,1.50,1.31,1.20
22.00,2.00,291.06,-28.00,17.31,0.69,-3.81,-0.56,1.31,1.20
22.00,0.00,281.94,5.00,-113.75,8.25,-0.56,-2.25,1.66,1.22
22.00,1.00,295.94,-6.06,-66.81,0.56,-0.12,0.62,1.66,1.22
22.00,2.00,291.06,-27.94,17.25,0.94,-2.12,0.12,1.66,1.22
22.00,0.00,281.94,5.00,-113.94,9.19,-0.44,-2.12,1.99,1.24
22.00,1.00,295.94,-6.06,-66.81,1.00,-0.50,0.19,1.99,1.24
22.00,2.00,291.06,-27.94,17.25,2.25,-0.88,0.38,1.99,1.24
22.00,0.00,282.00,4.94,-114.12,10.31,0.00,-0.94,2.30,1.26
22.00,1.00,295.94,-6.06,-66.88,1.88,-1.00,-0.12,2.30,1.26
22.00,2.00,291.12,-27.94,17.19,3.81,-0.69,0.31,2.30,1.26
22.00,0.00,281.88,5.00,-114.38,10.75,0.81,-0.06,2.59,1.28
22.00,1.00,296.00,-6.06,-66.94,2.81,-1.12,-0.88,2.59,1.28
22.00,2.00,291.12,-27.88,17.06,4.75,-0.75,1.12,2.59,1.28
22.00,0.00,281.75,5.06,-114.62,11.38,2.06,1.25,2.89,1.30
22.00,1.00,296.00,-6.06,-67.00,3.31,-0.94,-1.12,2.89,1.30
22.00,2.00,291.12,-27.94,16.94,5.06,-0.31,1.75,2.89,1.30
22.00,0.00,281.56,5.12,-114.88,13.06,1.69,2.25,3.30,1.32
22.00,1.00,296.06,-6.06,-67.06,3.12,-0.75,-1.31,3.30,1.32
22.00,2.00,291.06,-27.94,16.88,4.44,-0.31,1.88,3.30,1.32
22.00,0.00,281.44,5.19,-115.19,14.50,1.12,3.06,3.79,1.34
22.00,1.00,296.06,-6.12,-67.12,2.44,-1.06,-1.50,3.79,1.34
22.00,2.00,291.06,-27.94,16.75,4.12,-0.69,1.62,3.79,1.34
22.00,0.00,281.25,5.25,-115.50,13.62,2.94,3.06,4.24,1.36
22.00,1.00,296.12,-6.12,-67.19,2.94,-1.19,-1.50,4.24,1.36
22.00,2.00,291.06,-27.94,16.62,4.31,-1.56,1.44,4.24,1.36
22.00,0.00,280.94,5.38,-115.75,14.38,4.44,3.19,4.70,1.38
22.00,1.00,296.19,-6.12,-67.25,2.94,-1.56,-1.12,4.70,1.38
22.00,2.00,291.06,-27.88,16.50,4.62,-1.69,1.56,4.70,1.38
22.00,0.00,280.62,5.50,-116.12,15.00,5.50,3.50,5.21,1.40
22.00,1.00,296.25,-6.12,-67.31,3.25,-1.31,-1.19,5.21,1.40
22.00,2.00,291.00,-27.88,16.38,4.25,-1.56,2.69,5.21,1.40
22.00,0.00,280.31,5.62,-116.44,18.44,5.25,5.44,5.89,1.42
22.00,1.00,296.25,-6.12,-67.38,3.19,-0.81,-1.00,5.89,1.42
22.00,2.00,290.94,-27.88,16.25,4.12,-1.94,3.19,5.89,1.42
22.00,0.00,279.94,5.81,-116.88,22.75,4.00,8.19,6.73,1.44
22.00,1.00,296.31,-6.12,-67.50,3.94,-0.94,-1.12,6.73,1.44
22.00,2.00,290.94,-27.81,16.12,5.12,-3.12,3.50,6.73,1.44
22.00,0.00,279.56,6.00,-117.31,25.56,2.75,9.38,7.64,1.46
22.00,1.00,296.38,-6.19,-67.56,6.19,-1.38,-1.75,7.64,1.46
22.00,2.00,290.88,-27.75,16.00,6.56,-4.81,3.62,7.64,1.46
22.00,0.00,279.19,6.19,-117.88,27.81,3.38,10.31,8.60,1.48
22.00,1.00,296.44,-6.19,-67.69,5.81,-1.25,-1.75,8.60,1.48
22.00,2.00,290.81,-27.69,15.75,7.62,-5.62,3.62,8.60,1.48
22.00,0.00,278.69,6.44,-118.44,27.44,6.94,9.88,9.52,1.50
22.00,1.00,296.44,-6.19,-67.81,5.06,-0.38,-1.56,9.52,1.50
22.00,2.00,290.75,-27.56,15.56,8.00,-5.69,4.50,9.52,1.50
22.00,0.00,278.12,6.69,-118.94,27.50,9.88,8.75,10.47,1.52
22.00,1.00,296.50,-6.25,-67.94,4.81,-0.44,-0.56,10.47,1.52
22.00,2.00,290.69,-27.50,15.31,7.62,-5.81,5.25,10.47,1.52
22.00,0.00,277.44,6.94,-119.50,29.62,9.62,8.81,11.53,1.54
22.00,1.00,296.50,-6.19,-68.00,5.12,0.25,-0.06,11.53,1.54
22.00,2.00,290.56,-27.44,15.12,7.25,-5.44,6.44,11.53,1.54
22.00,0.00,276.88,7.19,-120.06,30.38,8.06,10.12,12.69,1.56
22.00,1.00,296.50,-6.19,-68.12,5.50,0.75,0.00,12.69,1.56
22.00,2.00,290.44,-27.38,14.88,6.06,-4.50,7.19,12.69,1.56
22.00,0.00,276.25,7.44,-120.69,31.69,6.44,11.50,13.94,1.58
22.00,1.00,296.50,-6.19,-68.25,5.19,1.12,0.44,13.94,1.58
22.00,2.00,290.31,-27.31,14.69,5.38,-4.38,7.19,13.94,1.58
22.00,0.00,275.69,7.69,-121.38,32.94,5.31,12.25,15.24,1.60
22.00,1.00,296.44,-6.25,-68.38,5.25,1.75,0.25,15.24,1.60
22.00,2.00,290.19,-27.25,14.50,5.62,-4.56,7.56,15.24,1.60
22.00,0.00,275.12,7.88,-122.00,31.94,4.75,11.94,16.53,1.62
22.00,1.00,296.44,-6.25,-68.50,5.56,1.88,0.69,16.53,1.62
22.00,2.00,290.06,-27.19,14.31,4.81,-4.69,7.38,16.53,1.62
22.00,0.00,274.56,8.12,-122.62,32.06,3.06,12.19,17.90,1.64
