Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
75.00,0.00,273.75,6.69,-109.00,1.75,1.44,0.56,0.04,1.02
75.00,1.00,244.94,-5.25,-64.31,1.62,-0.06,-0.31,0.04,1.02
75.00,2.00,244.06,-27.25,19.19,0.88,-0.12,0.69,0.04,1.02
75.00,0.00,273.62,6.69,-109.06,2.12,1.38,0.88,0.10,1.02
75.00,1.00,244.94,-5.25,-64.38,1.56,-0.19,-0.44,0.10,1.04
75.00,2.00,244.06,-27.25,19.19,0.62,-0.19,0.94,0.10,1.04
75.00,0.00,273.62,6.75,-109.06,3.38,1.44,1.19,0.20,1.04
75.00,1.00,244.94,-5.25,-64.44,1.75,-0.19,-0.31,0.20,1.04
75.00,2.00,244.00,-27.25,19.19,0.88,0.19,1.25,0.20,1.06
75.00,0.00,273.50,6.75,-109.19,4.06,1.62,1.31,0.32,1.06
75.00,1.00,244.94,-5.25,-64.50,2.75,-0.31,-0.50,0.32,1.06
75.00,2.00,244.00,-27.25,19.12,1.25,1.00,1.50,0.32,1.06
75.00,0.00,273.31,6.88,-109.38,5.31,1.50,2.31,0.56,1.08
75.00,1.00,244.94,-5.25,-64.50,3.19,-0.12,-0.19,0.56,1.08
75.00,2.00,244.00,-27.31,19.12,-0.44,4.00,1.62,0.56,1.08
75.00,0.00,273.19,6.94,-109.50,7.31,2.44,4.81,0.96,1.10
75.00,1.00,244.94,-5.25,-64.56,2.38,-0.62,-0.38,0.96,1.10
75.00,2.00,244.00,-27.44,19.19,-2.12,5.31,1.25,0.96,1.10
75.00,0.00,272.88,7.12,-109.69,10.12,4.62,7.50,1.38,1.12
75.00,1.00,245.00,-5.25,-64.62,2.56,-1.25,-1.25,1.38,1.12
75.00,2.00,243.94,-27.50,19.19,0.12,3.31,1.56,1.38,1.12
75.00,0.00,272.50,7.31,-109.94,12.81,6.38,9.38,1.78,1.14
75.00,1.00,245.00,-5.25,-64.69,2.88,-1.12,-1.75,1.78,1.14
75.00,2.00,243.94,-27.56,19.12,3.31,2.50,1.44,1.78,1.14
75.00,0.00,272.06,7.56,-110.25,14.50,6.19,10.12,2.20,1.16
75.00,1.00,245.06,-5.31,-64.75,3.38,-0.31,-1.00,2.20,1.16
75.00,2.00,243.94,-27.62,19.00,4.50,0.94,2.00,2.20,1.16
75.00,0.00,271.69,7.75,-110.50,15.44,4.12,10.81,2.66,1.18
75.00,1.00,245.06,-5.31,-64.81,3.62,0.44,-0.19,2.66,1.18
75.00,2.00,243.88,-27.62,18.88,4.38,-1.19,2.44,2.66,1.18
75.00,0.00,271.31,8.00,-110.94,17.25,1.38,11.75,3.26,1.20
75.00,1.00,245.06,-5.31,-64.88,3.00,0.69,0.00,3.26,1.20
75.00,2.00,243.88,-27.56,18.81,2.88,-2.31,2.06,3.26,1.20
75.00,0.00,271.00,8.25,-111.31,21.88,-1.38,13.62,4.10,1.22
75.00,1.00,245.06,-5.31,-64.94,2.00,0.06,0.19,4.10,1.22
75.00,2.00,243.81,-27.56,18.69,1.94,-3.56,2.38,4.10,1.22
75.00,0.00,270.62,8.50,-111.88,27.19,-3.12,16.00,5.11,1.24
75.00,1.00,245.12,-5.31,-64.94,2.19,-0.44,-0.12,5.11,1.24
75.00,2.00,243.75,-27.50,18.62,3.19,-4.38,2.56,5.11,1.24
75.00,0.00,270.19,8.81,-112.44,30.06,-0.19,18.00,6.13,1.26
75.00,1.00,245.12,-5.31,-65.00,4.06,-1.00,-0.56,6.13,1.26
75.00,2.00,243.75,-27.44,18.50,5.62,-5.38,3.06,6.13,1.26
75.00,0.00,269.56,9.19,-113.06,32.06,4.00,19.81,7.18,1.28
75.00,1.00,245.12,-5.31,-65.12,4.75,-1.62,-0.31,7.18,1.28
75.00,2.00,243.69,-27.31,18.31,7.19,-6.06,3.44,7.18,1.28
75.00,0.00,268.81,9.62,-113.88,35.12,5.31,20.88,8.37,1.30
75.00,1.00,245.12,-5.31,-65.19,5.12,-1.44,0.00,8.37,1.30
75.00,2.00,243.62,-27.25,18.12,6.75,-5.81,4.00,8.37,1.30
75.00,0.00,267.94,10.06,-114.75,39.19,4.69,22.31,9.73,1.32
75.00,1.00,245.19,-5.25,-65.31,4.81,-0.94,0.56,9.73,1.32
75.00,2.00,243.56,-27.19,17.88,6.62,-5.75,4.69,9.73,1.32
75.00,0.00,267.12,10.50,-115.69,42.50,2.81,23.88,11.24,1.34
75.00,1.00,245.19,-5.25,-65.38,4.69,-0.81,0.62,11.24,1.34
75.00,2.00,243.44,-27.06,17.69,6.56,-6.44,4.88,11.24,1.34
75.00,0.00,266.31,10.94,-116.69,45.06,1.38,24.50,12.85,1.36
75.00,1.00,245.19,-5.25,-65.50,4.94,-0.44,0.94,12.85,1.36
75.00,2.00,243.38,-27.00,17.50,6.81,-6.50,5.50,12.85,1.36
75.00,0.00,265.50,11.38,-117.62,46.75,-0.12,24.62,14.54,1.38
75.00,1.00,245.19,-5.19,-65.56,4.75,-0.44,1.19,14.54,1.38
75.00,2.00,243.25,-26.88,17.25,6.38,-5.88,6.12,14.54,1.38
75.00,0.00,264.75,11.75,-118.62,48.44,-1.00,24.12,16.32,1.40
75.00,1.00,245.12,-5.19,-65.69,4.25,0.00,1.56,16.32,1.40
75.00,2.00,243.12,-26.81,17.06,5.94,-5.94,6.69,16.32,1.40
75.00,0.00,263.94,12.19,-119.69,48.88,-0.38,24.00,18.13,1.42
75.00,1.00,245.12,-5.19,-65.75,4.00,0.31,1.69,18.13,1.42
75.00,2.00,243.00,-26.75,16.88,5.81,-5.94,6.88,18.13,1.42
75.00,0.00,263.06,12.56,-120.62,48.00,0.31,22.75,19.90,1.44
75.00,1.00,245.06,-5.12,-65.81,3.75,0.81,1.69,19.90,1.44
75.00,2.00,242.88,-26.69,16.62,5.69,-6.06,7.00,19.90,1.44
75.00,0.00,262.25,12.94,-121.62,47.50,0.62,21.06,21.71,1.46
75.00,1.00,245.06,-5.12,-65.88,3.56,1.19,1.75,21.71,1.46
75.00,2.00,242.75,-26.56,16.44,4.50,-5.38,7.38,21.71,1.46
75.00,0.00,261.44,13.25,-122.62,48.00,0.06,20.19,23.76,1.48
75.00,1.00,245.00,-5.12,-65.94,3.19,1.50,1.75,23.76,1.48
75.00,2.00,242.62,-26.62,16.38,-0.81,0.81,7.19,23.76,1.48
75.00,0.00,260.50,13.56,-123.56,47.00,1.25,21.19,25.86,1.50
75.00,1.00,244.94,-5.06,-66.06,2.38,2.06,2.19,25.86,1.50
75.00,2.00,242.44,-26.69,16.31,-3.12,3.12,8.12,25.86,1.50
75.00,0.00,259.44,14.00,-124.50,47.25,5.56,24.06,27.94,1.52
75.00,1.00,244.88,-5.06,-66.12,1.50,1.56,2.06,27.94,1.52
75.00,2.00,242.25,-26.81,16.31,-2.25,1.12,9.06,27.94,1.52
75.00,0.00,258.06,14.50,-125.50,49.69,11.00,27.12,29.90,1.54
75.00,1.00,244.88,-5.06,-66.19,2.06,1.56,1.06,29.90,1.54
75.00,2.00,242.12,-26.81,16.19,2.81,-1.25,9.06,29.90,1.54
75.00,0.00,256.44,15.12,-126.50,51.88,15.56,28.69,31.79,1.56
75.00,1.00,244.81,-5.06,-66.25,2.38,2.25,0.56,31.79,1.56
75.00,2.00,241.94,-26.81,15.94,6.88,-3.88,8.44,31.79,1.56
75.00,0.00,254.62,15.75,-127.50,49.69,17.31,27.38,33.64,1.58
75.00,1.00,244.75,-5.06,-66.31,0.94,2.50,1.56,33.64,1.58
75.00,2.00,241.81,-26.75,15.75,5.50,-6.00,8.69,33.64,1.58
75.00,0.00,252.88,16.38,-128.50,50.12,15.81,26.00,35.61,1.60
75.00,1.00,244.69,-5.06,-66.38,1.00,2.06,1.75,35.61,1.60
75.00,2.00,241.62,-26.69,15.56,3.31,-7.12,9.38,35.61,1.60
75.00,0.00,252.00,16.62,-129.00,49.50,14.44,23.88,37.62,1.62
75.00,1.00,244.69,-5.06,-66.44,1.12,1.81,0.75,37.62,1.62
75.00,2.00,241.44,-26.56,15.38,1.44,-7.31,9.50,37.62,1.62
75.00,0.00,250.50,17.12,-129.94,46.69,10.94,19.56,39.56,1.64
75.00,1.00,244.62,-5.12,-66.44,0.56,1.62,0.25,39.56,1.64
75.00,2.00,241.25,-26.50,15.31,0.62,-7.00,9.06,39.56,1.64
75.00,0.00,249.06,17.50,-130.88,46.25,4.31,15.19,41.47,1.66
75.00,1.00,244.62,-5.12,-66.50,0.00,1.50,0.75,41.47,1.66
75.00,2.00,241.06,-26.38,15.19,0.75,-7.38,7.19,41.47,1.66
75.00,0.00,248.06,17.69,-131.81,43.38,0.38,8.88,43.20,1.68
75.00,1.00,244.62,-5.12,-66.50,0.88,0.50,0.88,43.20,1.68
75.00,2.00,240.94,-26.31,15.06,2.00,-8.31,6.81,43.20,1.68
75.00,0.00,247.19,17.81,-132.75,51.00,-4.81,10.81,45.19,1.70
75.00,1.00,244.56,-5.12,-66.56,0.88,1.00,0.62,45.19,1.70
75.00,2.00,240.75,-26.12,14.88,3.56,-7.75,7.50,45.19,1.70
75.00,0.00,246.31,17.88,-133.81,54.06,-6.81,11.38,47.36,1.72
75.00,1.00,244.56,-5.12,-66.62,-0.12,0.56,0.56,47.36,1.72
75.00,2.00,240.62,-26.06,14.75,2.31,-6.38,7.50,47.36,1.72
75.00,0.00,245.44,17.94,-134.94,54.44,-8.44,9.69,49.63,1.74
75.00,1.00,244.56,-5.12,-66.62,-0.81,0.00,-0.19,49.63,1.74
75.00,2.00,240.44,-26.00,14.69,0.38,-4.25,7.38,49.63,1.74
75.00,0.00,244.56,17.94,-136.06,53.44,-5.44,7.06,51.82,1.76
75.00,1.00,244.62,-5.12,-66.62,-0.06,-0.12,-1.50,51.82,1.76
75.00,2.00,240.31,-25.94,14.56,1.19,-3.50,5.88,51.82,1.76
75.00,0.00,243.62,18.00,-137.12,52.88,-5.50,4.31,53.96,1.78
75.00,1.00,244.62,-5.19,-66.62,0.88,-0.81,-2.19,53.96,1.78
75.00,2.00,240.19,-25.88,14.50,1.94,-3.44,5.69,53.96,1.78
75.00,0.00,114.62,17.94,-138.19,51.94,-6.06,1.75,56.03,1.80
75.00,1.00,244.75,-5.19,-66.69,0.00,-1.31,-2.94,56.03,1.80
75.00,2.00,240.12,-25.88,14.38,2.56,-4.00,5.38,56.03,1.80
75.00,0.00,114.50,17.88,-139.25,51.31,-6.31,0.62,58.09,1.82
75.00,1.00,244.81,-5.25,-66.69,-1.12,-0.75,-3.06,58.09,1.82
75.00,2.00,240.00,-25.81,14.25,2.25,-4.25,4.94,58.09,1.82
