Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
103.00,0.00,225.81,10.12,-111.00,0.88,-0.44,0.38,0.00,1.00
103.00,1.00,242.81,-3.44,-65.38,0.19,0.19,-0.38,0.00,1.02
103.00,2.00,239.75,-27.50,22.50,0.88,-0.31,0.50,0.00,1.02
103.00,0.00,225.75,10.12,-111.06,1.38,-0.50,0.19,0.03,1.02
103.00,1.00,242.81,-3.44,-65.38,-0.06,0.12,-0.06,0.03,1.02
103.00,2.00,239.75,-27.50,22.50,0.50,-0.19,0.50,0.03,1.02
103.00,0.00,225.75,10.12,-111.06,1.62,-0.56,0.25,0.09,1.04
103.00,1.00,242.81,-3.44,-65.38,-0.19,0.06,-0.06,0.09,1.04
103.00,2.00,239.75,-27.50,22.50,0.19,-0.31,0.69,0.09,1.04
103.00,0.00,225.81,10.12,-111.06,2.12,-0.81,-0.19,0.10,1.06
103.00,1.00,242.81,-3.44,-65.38,-0.12,0.38,-0.06,0.10,1.06
103.00,2.00,239.69,-27.50,22.50,1.88,-0.69,0.50,0.10,1.06
103.00,0.00,225.81,10.12,-111.19,2.62,-1.12,0.12,0.11,1.08
103.00,1.00,242.81,-3.44,-65.38,-0.31,0.62,-0.06,0.11,1.08
103.00,2.00,239.75,-27.50,22.44,2.31,-1.81,0.06,0.11,1.08
103.00,0.00,225.75,10.12,-111.25,3.38,-0.62,0.88,0.18,1.10
103.00,1.00,242.81,-3.44,-65.31,-0.62,0.44,0.12,0.18,1.10
103.00,2.00,239.75,-27.44,22.38,1.50,-2.00,0.31,0.18,1.10
103.00,0.00,225.69,10.19,-111.38,4.62,0.25,1.94,0.28,1.12
103.00,1.00,242.81,-3.44,-65.31,-0.31,0.12,0.06,0.28,1.12
103.00,2.00,239.75,-27.44,22.38,2.12,-2.62,0.38,0.28,1.12
103.00,0.00,225.56,10.25,-111.56,6.06,0.94,2.88,0.38,1.14
103.00,1.00,242.81,-3.44,-65.31,-0.19,0.38,-0.12,0.38,1.14
103.00,2.00,239.75,-27.38,22.25,3.44,-3.75,0.38,0.38,1.14
103.00,0.00,225.31,10.38,-111.75,7.31,1.38,4.06,0.57,1.16
103.00,1.00,242.81,-3.44,-65.31,0.06,0.88,0.00,0.57,1.16
103.00,2.00,239.75,-27.25,22.19,2.38,-4.19,0.00,0.57,1.16
103.00,0.00,225.06,10.50,-112.00,10.12,1.81,6.00,0.96,1.18
103.00,1.00,242.81,-3.44,-65.31,-0.62,0.94,-0.38,0.96,1.18
103.00,2.00,239.69,-27.25,22.19,-0.12,-2.94,-0.12,0.96,1.18
103.00,0.00,224.75,10.69,-112.31,14.31,2.19,8.00,1.47,1.20
103.00,1.00,242.81,-3.44,-65.31,-0.62,0.00,-0.69,1.47,1.20
103.00,2.00,239.69,-27.12,22.12,1.25,-3.62,0.12,1.47,1.20
103.00,0.00,224.38,10.88,-112.69,19.06,2.94,9.88,2.08,1.22
103.00,1.00,242.81,-3.44,-65.31,0.19,-0.62,-1.12,2.08,1.22
103.00,2.00,239.69,-27.12,22.12,3.06,-5.25,0.50,2.08,1.22
103.00,0.00,223.94,11.12,-113.12,23.69,3.62,12.00,2.89,1.24
103.00,1.00,242.88,-3.50,-65.31,0.44,-0.62,-1.62,2.89,1.24
103.00,2.00,239.69,-26.94,22.00,2.75,-6.00,0.44,2.89,1.24
103.00,0.00,223.38,11.38,-113.69,28.38,3.75,14.00,3.89,1.26
103.00,1.00,242.88,-3.50,-65.31,0.56,-1.00,-1.75,3.89,1.26
103.00,2.00,239.69,-26.88,21.94,2.31,-5.88,0.81,3.89,1.26
103.00,0.00,222.75,11.69,-114.31,34.00,4.56,15.88,5.07,1.28
103.00,1.00,242.94,-3.56,-65.31,1.25,-2.31,-2.06,5.07,1.28
103.00,2.00,239.69,-26.81,21.88,3.38,-6.00,0.94,5.07,1.28
103.00,0.00,222.06,12.00,-115.06,41.62,2.19,17.88,6.47,1.30
103.00,1.00,243.06,-3.56,-65.38,1.75,-2.69,-2.94,6.47,1.30
103.00,2.00,239.62,-26.62,21.69,5.06,-5.38,1.44,6.47,1.30
103.00,0.00,221.31,12.38,-116.00,47.31,1.12,20.50,8.10,1.32
103.00,1.00,243.12,-3.62,-65.38,2.31,-1.94,-3.19,8.10,1.32
103.00,2.00,239.62,-26.62,21.62,5.00,-5.25,1.81,8.10,1.32
103.00,0.00,220.44,12.75,-117.00,48.81,3.06,22.19,9.81,1.34
103.00,1.00,243.19,-3.62,-65.44,2.06,-1.19,-2.44,9.81,1.34
