Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
10.00,0.00,295.88,4.69,-104.88,0.62,-0.06,-0.06,0.00,1.00
10.00,1.00,311.31,-5.19,-65.25,0.56,0.75,0.75,0.00,1.02
10.00,2.00,288.56,-27.75,17.62,0.62,-0.25,0.62,0.00,1.02
10.00,0.00,295.88,4.69,-104.94,0.69,-0.12,-0.31,0.00,1.02
10.00,1.00,311.25,-5.19,-65.25,0.25,0.88,0.94,0.00,1.02
10.00,2.00,288.56,-27.75,17.62,0.81,-0.19,0.50,0.00,1.04
10.00,0.00,295.88,4.69,-104.94,0.56,-0.50,-0.44,0.01,1.04
10.00,1.00,311.25,-5.19,-65.25,0.12,1.19,1.12,0.01,1.04
10.00,2.00,288.50,-27.75,17.62,0.25,-0.12,0.75,0.01,1.04
10.00,0.00,295.81,4.69,-104.94,0.75,-0.31,-0.31,0.04,1.06
10.00,1.00,311.19,-5.19,-65.25,0.00,1.31,1.19,0.04,1.06
10.00,2.00,288.50,-27.75,17.56,-0.25,-0.31,1.00,0.04,1.06
10.00,0.00,295.81,4.69,-104.94,0.81,0.25,0.19,0.05,1.08
10.00,1.00,311.19,-5.19,-65.25,0.56,0.62,0.75,0.05,1.08
10.00,2.00,288.50,-27.75,17.56,0.38,-0.62,1.06,0.05,1.08
10.00,0.00,295.75,4.69,-105.00,1.25,1.19,0.56,0.08,1.10
10.00,1.00,311.12,-5.12,-65.25,0.75,0.62,0.81,0.08,1.10
10.00,2.00,288.50,-27.75,17.56,0.56,-0.31,1.25,0.08,1.10
10.00,0.00,295.69,4.75,-105.06,1.38,1.81,1.00,0.11,1.12
10.00,1.00,311.12,-5.12,-65.25,0.25,0.75,1.06,0.11,1.12
10.00,2.00,288.44,-27.75,17.56,0.44,-1.06,1.06,0.11,1.12
10.00,0.00,295.56,4.81,-105.06,1.81,2.19,1.06,0.16,1.14
10.00,1.00,311.12,-5.12,-65.25,0.06,0.75,1.19,0.16,1.14
10.00,2.00,288.44,-27.69,17.56,0.38,-1.25,1.12,0.16,1.14
10.00,0.00,295.50,4.88,-105.19,2.75,2.25,1.12,0.22,1.16
10.00,1.00,311.06,-5.12,-65.25,-0.19,0.81,1.00,0.22,1.16
10.00,2.00,288.38,-27.69,17.50,0.88,-1.81,1.44,0.22,1.16
10.00,0.00,295.38,4.88,-105.31,4.25,2.56,1.56,0.32,1.18
10.00,1.00,311.06,-5.12,-65.25,-0.50,0.44,1.06,0.32,1.18
10.00,2.00,288.38,-27.69,17.44,1.25,-2.00,1.12,0.32,1.18
10.00,0.00,295.12,5.00,-105.50,7.25,2.88,2.56,0.56,1.20
10.00,1.00,311.00,-5.06,-65.25,-0.94,0.25,0.94,0.56,1.20
10.00,2.00,288.38,-27.62,17.44,0.31,-2.00,1.00,0.56,1.20
10.00,0.00,294.94,5.12,-105.69,11.25,4.50,4.31,0.91,1.22
10.00,1.00,311.00,-5.06,-65.25,-1.12,-0.50,0.56,0.91,1.22
10.00,2.00,288.31,-27.62,17.44,0.69,-1.69,0.69,0.91,1.22
10.00,0.00,294.62,5.25,-106.00,16.50,6.75,6.38,1.41,1.24
10.00,1.00,311.00,-5.06,-65.19,-1.88,-1.06,0.06,1.41,1.24
10.00,2.00,288.31,-27.56,17.38,1.81,-2.12,0.50,1.41,1.24
10.00,0.00,294.19,5.44,-106.44,23.50,9.31,8.62,2.10,1.26
10.00,1.00,311.06,-5.06,-65.12,-1.81,-1.38,-0.25,2.10,1.26
10.00,2.00,288.31,-27.56,17.38,3.00,-3.25,0.69,2.10,1.26
10.00,0.00,293.62,5.69,-106.94,30.38,12.50,10.62,2.99,1.28
10.00,1.00,311.06,-5.06,-65.12,-1.69,-2.50,-0.62,2.99,1.28
10.00,2.00,288.31,-27.44,17.25,4.06,-4.88,1.25,2.99,1.28
10.00,0.00,292.94,6.00,-107.62,36.88,15.62,12.50,4.06,1.30
10.00,1.00,311.12,-5.06,-65.06,-0.69,-3.19,-0.75,4.06,1.30
10.00,2.00,288.31,-27.38,17.19,5.31,-5.81,2.50,4.06,1.30
10.00,0.00,292.06,6.38,-108.38,42.81,19.06,14.38,5.33,1.32
10.00,1.00,311.19,-5.00,-65.06,-0.75,-2.94,-1.00,5.33,1.32
10.00,2.00,288.25,-27.25,16.94,5.19,-4.69,3.31,5.33,1.32
10.00,0.00,291.06,6.81,-109.31,50.06,19.38,16.50,6.90,1.34
10.00,1.00,311.19,-5.00,-65.06,-2.31,-2.50,0.31,6.90,1.34
10.00,2.00,288.12,-27.25,16.81,3.62,-3.31,4.25,6.90,1.34
10.00,0.00,289.94,7.25,-110.31,57.19,20.62,18.88,8.69,1.36
10.00,1.00,311.19,-5.00,-64.94,-3.44,-2.62,1.31,8.69,1.36
10.00,2.00,288.12,-27.19,16.75,4.12,-4.50,5.19,8.69,1.36
10.00,0.00,288.69,7.75,-111.50,62.06,23.38,20.69,10.59,1.38
10.00,1.00,311.19,-4.94,-64.88,-4.25,-3.50,1.25,10.59,1.38
10.00,2.00,287.94,-27.12,16.44,5.88,-5.81,5.69,10.59,1.38
