Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
56.00,0.00,271.19,7.88,-108.81,-0.38,0.00,-0.06,-0.02,0.00
56.00,1.00,265.50,-3.62,-64.94,0.44,-0.25,-0.19,-0.02,0.00
56.00,2.00,242.75,-27.94,23.56,0.12,0.06,0.38,-0.02,0.02
56.00,0.00,270.81,8.12,-109.62,1.94,0.38,0.75,0.04,1.02
56.00,1.00,265.50,-3.56,-65.25,0.50,0.38,0.81,0.04,1.02
56.00,2.00,242.50,-27.94,23.38,0.38,-1.06,0.81,0.04,1.02
56.00,0.00,270.75,8.12,-109.69,2.44,0.81,0.56,0.10,1.04
56.00,1.00,265.50,-3.56,-65.25,0.62,0.44,0.81,0.10,1.04
56.00,2.00,242.50,-27.94,23.38,1.00,-1.12,0.44,0.10,1.04
56.00,0.00,270.75,8.12,-109.75,3.06,0.50,0.69,0.19,1.06
56.00,1.00,265.44,-3.56,-65.25,0.44,0.38,0.69,0.19,1.06
56.00,2.00,242.50,-27.94,23.38,0.88,-1.25,0.44,0.19,1.06
56.00,0.00,270.69,8.12,-109.81,3.81,0.25,0.94,0.30,1.08
56.00,1.00,265.44,-3.56,-65.25,0.62,0.38,0.62,0.30,1.08
56.00,2.00,242.50,-27.88,23.31,1.25,-1.44,0.50,0.30,1.08
56.00,0.00,270.69,8.19,-109.94,4.88,0.06,1.44,0.45,1.10
56.00,1.00,265.44,-3.56,-65.31,0.56,0.00,0.50,0.45,1.10
56.00,2.00,242.50,-27.88,23.31,1.25,-1.56,0.25,0.45,1.10
56.00,0.00,270.56,8.19,-110.12,6.00,-0.12,1.81,0.66,1.12
56.00,1.00,265.44,-3.56,-65.31,0.62,-0.06,0.56,0.66,1.12
56.00,2.00,242.50,-27.81,23.25,1.06,-1.44,0.00,0.66,1.12
56.00,0.00,270.50,8.25,-110.25,7.19,-0.06,2.12,0.89,1.14
56.00,1.00,265.44,-3.56,-65.31,0.69,-0.31,0.56,0.89,1.14
56.00,2.00,242.50,-27.81,23.25,1.44,-1.62,0.31,0.89,1.14
56.00,0.00,270.44,8.31,-110.44,8.00,0.50,2.19,1.15,1.16
56.00,1.00,265.44,-3.56,-65.31,1.38,-0.69,0.19,1.15,1.16
56.00,2.00,242.50,-27.75,23.19,1.94,-1.94,0.50,1.15,1.16
56.00,0.00,270.31,8.38,-110.62,8.81,1.19,2.56,1.42,1.18
56.00,1.00,265.44,-3.56,-65.38,1.50,-0.50,0.44,1.42,1.18
56.00,2.00,242.50,-27.75,23.12,2.19,-2.12,0.75,1.42,1.18
56.00,0.00,270.12,8.44,-110.88,9.69,1.12,2.50,1.74,1.20
56.00,1.00,265.44,-3.56,-65.44,1.69,-0.19,0.50,1.74,1.20
56.00,2.00,242.50,-27.69,23.06,2.12,-2.88,1.19,1.74,1.20
56.00,0.00,270.00,8.50,-111.06,10.62,1.19,2.81,2.10,1.22
56.00,1.00,265.44,-3.56,-65.44,1.31,-0.19,0.81,2.10,1.22
56.00,2.00,242.44,-27.62,23.00,1.81,-3.19,1.56,2.10,1.22
56.00,0.00,269.88,8.56,-111.31,11.50,1.69,3.06,2.48,1.24
56.00,1.00,265.44,-3.50,-65.50,1.75,-0.19,0.81,2.48,1.24
56.00,2.00,242.44,-27.56,22.94,2.25,-4.31,1.19,2.48,1.24
56.00,0.00,269.69,8.62,-111.62,12.44,2.12,3.25,2.87,1.26
56.00,1.00,265.44,-3.50,-65.50,1.44,-0.06,0.75,2.87,1.26
56.00,2.00,242.38,-27.50,22.81,3.25,-5.75,1.56,2.87,1.26
56.00,0.00,269.44,8.69,-111.94,14.56,1.12,3.94,3.33,1.28
56.00,1.00,265.44,-3.50,-65.56,1.56,0.00,0.69,3.33,1.28
56.00,2.00,242.38,-27.44,22.75,3.31,-5.69,1.56,3.33,1.28
56.00,0.00,269.19,8.81,-112.25,15.44,1.75,5.31,3.89,1.30
56.00,1.00,265.38,-3.50,-65.56,0.75,0.50,0.62,3.89,1.30
56.00,2.00,242.31,-27.31,22.62,2.06,-6.12,1.62,3.89,1.30
56.00,0.00,268.88,9.00,-112.62,16.25,4.19,6.56,4.52,1.32
56.00,1.00,265.38,-3.50,-65.62,0.31,0.69,0.00,4.52,1.32
56.00,2.00,242.25,-27.19,22.56,0.94,-6.56,2.38,4.52,1.32
56.00,0.00,268.50,9.19,-112.94,19.31,5.12,7.69,5.23,1.34
56.00,1.00,265.38,-3.50,-65.62,0.44,0.81,0.12,5.23,1.34
56.00,2.00,242.19,-27.12,22.50,2.25,-7.62,2.94,5.23,1.34
56.00,0.00,268.00,9.38,-113.44,21.62,5.81,8.38,5.99,1.36
56.00,1.00,265.38,-3.50,-65.62,0.94,0.38,0.31,5.99,1.36
56.00,2.00,242.12,-27.00,22.38,3.25,-7.75,3.19,5.99,1.36
56.00,0.00,267.50,9.62,-113.94,28.31,3.81,12.06,7.07,1.38
56.00,1.00,265.38,-3.50,-65.62,1.25,0.06,0.00,7.07,1.38
56.00,2.00,242.00,-26.88,22.25,2.38,-6.88,3.19,7.07,1.38
56.00,0.00,267.00,9.94,-114.62,33.44,2.06,15.88,8.40,1.40
56.00,1.00,265.38,-3.50,-65.69,0.81,0.00,-0.19,8.40,1.40
56.00,2.00,241.94,-26.81,22.19,1.50,-6.38,3.25,8.40,1.40
56.00,0.00,266.44,10.25,-115.31,37.44,0.19,18.31,9.89,1.42
56.00,1.00,265.38,-3.50,-65.69,1.19,-0.56,-0.50,9.89,1.42
56.00,2.00,241.88,-26.69,22.12,1.44,-6.38,3.06,9.89,1.42
56.00,0.00,265.75,10.56,-116.12,41.38,1.44,21.12,11.48,1.44
56.00,1.00,265.44,-3.50,-65.75,1.50,-1.25,-1.12,11.48,1.44
56.00,2.00,241.81,-26.62,22.00,3.00,-6.44,2.56,11.48,1.44
56.00,0.00,264.94,11.00,-117.00,42.38,3.94,22.62,13.05,1.46
56.00,1.00,265.44,-3.56,-65.75,2.38,-1.38,-1.12,13.05,1.46
56.00,2.00,241.75,-26.50,21.88,4.50,-7.06,2.81,13.05,1.46
