Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
82.00,0.00,254.75,8.69,-110.00,0.19,0.62,0.00,0.01,0.00
82.00,1.00,238.31,-4.00,-65.12,-0.19,0.19,0.00,0.01,0.00
82.00,2.00,247.31,-26.50,21.19,0.06,-0.56,0.19,0.01,0.00
82.00,0.00,255.75,8.62,-110.19,-1.75,-0.44,-0.56,-0.06,1.02
82.00,1.00,238.56,-3.94,-64.94,-1.06,-0.50,-0.38,-0.06,1.02
82.00,2.00,247.69,-26.50,21.25,-0.12,0.75,-1.31,-0.06,1.02
82.00,0.00,255.81,8.62,-110.12,-1.94,-0.31,-1.44,-0.12,1.04
82.00,1.00,238.56,-3.94,-64.88,-1.31,-0.50,-0.44,-0.12,1.04
82.00,2.00,247.75,-26.56,21.25,-0.38,0.88,-0.81,-0.12,1.04
82.00,0.00,255.88,8.56,-110.12,-2.00,-0.56,-2.06,-0.20,1.06
82.00,1.00,238.56,-3.94,-64.88,-1.31,-0.38,-0.25,-0.20,1.06
82.00,2.00,247.75,-26.56,21.25,-0.25,0.94,-0.88,-0.20,1.06
82.00,0.00,255.94,8.50,-110.12,-1.88,-0.75,-2.56,-0.27,1.08
82.00,1.00,238.56,-3.94,-64.88,-1.19,-0.12,-0.06,-0.27,1.08
82.00,2.00,247.75,-26.56,21.25,0.00,1.12,-0.62,-0.27,1.08
82.00,0.00,256.00,8.50,-110.06,-1.44,-0.62,-2.38,-0.34,1.10
82.00,1.00,238.56,-3.94,-64.81,-1.00,0.06,-0.25,-0.34,1.10
82.00,2.00,247.75,-26.56,21.25,0.25,1.12,-0.50,-0.34,1.10
82.00,0.00,256.06,8.44,-110.06,-1.06,-0.88,-2.19,-0.38,1.12
82.00,1.00,238.56,-3.94,-64.81,-0.94,0.25,-0.06,-0.38,1.12
82.00,2.00,247.75,-26.62,21.25,-0.06,1.12,-0.31,-0.38,1.12
82.00,0.00,256.06,8.44,-110.06,-1.00,-0.69,-1.88,-0.41,1.14
82.00,1.00,238.56,-3.94,-64.81,-0.88,0.19,-0.19,-0.41,1.14
82.00,2.00,247.75,-26.62,21.25,-0.38,1.00,-0.12,-0.41,1.14
82.00,0.00,256.06,8.38,-110.12,-0.69,0.31,-1.75,-0.42,1.16
82.00,1.00,238.56,-3.94,-64.81,-0.62,0.38,-0.25,-0.42,1.16
82.00,2.00,247.75,-26.62,21.25,-0.44,1.25,0.00,-0.42,1.16
82.00,0.00,256.06,8.38,-110.12,-0.50,0.94,-1.19,-0.43,1.18
82.00,1.00,238.56,-3.94,-64.75,-0.62,0.56,-0.50,-0.43,1.18
82.00,2.00,247.75,-26.69,21.25,-0.19,1.06,0.19,-0.43,1.18
82.00,0.00,256.06,8.38,-110.12,-0.31,1.19,-0.62,-0.44,1.20
82.00,1.00,238.50,-4.00,-64.75,-0.69,1.12,-0.31,-0.44,1.20
82.00,2.00,247.75,-26.69,21.25,-0.12,0.62,0.50,-0.44,1.20
82.00,0.00,256.00,8.44,-110.12,-0.75,1.06,-0.31,-0.45,1.22
82.00,1.00,238.50,-4.00,-64.75,-0.56,1.06,0.19,-0.45,1.22
82.00,2.00,247.75,-26.69,21.19,-0.31,0.69,0.75,-0.45,1.22
82.00,0.00,256.00,8.44,-110.12,-0.62,0.44,-0.31,-0.46,1.24
82.00,1.00,238.50,-4.00,-64.75,-0.25,1.12,0.56,-0.46,1.24
82.00,2.00,247.75,-26.69,21.19,-0.50,0.31,1.12,-0.46,1.24
82.00,0.00,255.94,8.44,-110.19,-0.06,1.00,-0.50,-0.45,1.26
82.00,1.00,238.50,-4.00,-64.75,-0.38,1.50,0.56,-0.45,1.26
82.00,2.00,247.75,-26.69,21.19,-0.31,0.25,1.50,-0.45,1.26
82.00,0.00,255.94,8.44,-110.19,0.75,0.44,-0.25,-0.41,1.28
82.00,1.00,238.44,-4.00,-64.75,-0.44,2.12,0.56,-0.41,1.28
