Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
69.00,0.00,282.38,7.81,-106.06,-0.06,0.25,-0.31,-0.02,1.02
69.00,1.00,254.25,-5.44,-63.81,0.31,0.12,-0.06,-0.02,1.02
69.00,2.00,244.69,-28.50,19.12,0.38,0.00,0.25,-0.02,1.02
69.00,0.00,282.38,7.81,-106.06,0.12,0.06,-0.44,-0.02,1.04
69.00,1.00,254.25,-5.44,-63.81,0.25,0.31,-0.38,-0.02,1.04
69.00,2.00,244.69,-28.50,19.12,0.12,0.25,0.38,-0.02,1.04
69.00,0.00,282.38,7.81,-106.06,0.44,0.31,-0.31,0.00,1.06
69.00,1.00,254.25,-5.44,-63.81,0.56,0.12,-0.31,0.00,1.06
69.00,2.00,244.69,-28.50,19.12,0.00,0.44,0.12,0.00,1.06
69.00,0.00,282.38,7.81,-106.06,0.62,0.31,-0.12,0.02,1.08
69.00,1.00,254.25,-5.44,-63.81,0.56,0.19,-0.25,0.02,1.08
69.00,2.00,244.69,-28.50,19.12,0.06,-0.06,0.38,0.02,1.08
69.00,0.00,282.31,7.81,-106.06,0.50,0.19,0.00,0.03,1.10
69.00,1.00,254.25,-5.44,-63.81,0.56,0.12,-0.19,0.03,1.10
69.00,2.00,244.69,-28.50,19.12,0.31,-0.19,0.31,0.03,1.10
69.00,0.00,282.38,7.81,-106.12,0.88,0.19,-0.25,0.08,1.12
69.00,1.00,254.25,-5.44,-63.81,-0.56,0.94,0.06,0.08,1.12
69.00,2.00,244.69,-28.50,19.12,-0.12,-0.38,0.19,0.08,1.12
69.00,0.00,282.38,7.75,-106.12,1.06,-0.50,-0.62,0.17,1.14
69.00,1.00,254.25,-5.44,-63.81,-1.12,0.88,1.12,0.17,1.14
69.00,2.00,244.69,-28.50,19.12,-1.00,0.12,-0.06,0.17,1.14
69.00,0.00,282.44,7.75,-106.19,1.56,-2.50,-1.62,0.29,1.16
69.00,1.00,254.19,-5.44,-63.81,-0.94,0.94,1.56,0.29,1.16
69.00,2.00,244.69,-28.50,19.19,-1.38,0.00,-0.62,0.29,1.16
69.00,0.00,282.62,7.69,-106.19,1.31,-5.19,-2.25,0.42,1.18
69.00,1.00,254.19,-5.38,-63.81,-0.75,0.69,1.50,0.42,1.18
69.00,2.00,244.69,-28.50,19.19,-1.50,0.62,-0.81,0.42,1.18
69.00,0.00,282.81,7.56,-106.25,1.38,-8.00,-2.38,0.53,1.20
69.00,1.00,254.12,-5.38,-63.81,-0.06,-0.75,0.19,0.53,1.20
69.00,2.00,244.69,-28.50,19.25,-1.31,1.00,-0.94,0.53,1.20
69.00,0.00,283.12,7.50,-106.31,2.12,-8.81,-2.12,0.63,1.22
69.00,1.00,254.12,-5.38,-63.81,1.06,-0.88,-0.50,0.63,1.22
69.00,2.00,244.75,-28.50,19.25,-0.19,1.12,-1.56,0.63,1.22
69.00,0.00,283.31,7.44,-106.38,2.69,-7.44,-1.31,0.72,1.24
69.00,1.00,254.19,-5.38,-63.81,1.19,-0.81,-1.06,0.72,1.24
69.00,2.00,244.75,-28.50,19.31,0.69,1.31,-1.50,0.72,1.24
69.00,0.00,283.44,7.38,-106.44,2.69,-4.31,-0.25,0.74,1.26
69.00,1.00,254.19,-5.38,-63.88,1.94,-0.94,-1.56,0.74,1.26
69.00,2.00,244.81,-28.50,19.25,2.31,0.69,-0.81,0.74,1.26
69.00,0.00,283.50,7.38,-106.50,2.38,-1.06,1.19,0.73,1.28
69.00,1.00,254.25,-5.44,-63.88,2.50,-0.62,-1.44,0.73,1.28
69.00,2.00,244.81,-28.50,19.19,2.44,-0.31,-0.06,0.73,1.28
69.00,0.00,283.38,7.44,-106.56,1.94,0.69,1.62,0.72,1.30
69.00,1.00,254.31,-5.44,-63.94,2.69,-0.75,-1.06,0.72,1.30
69.00,2.00,244.81,-28.50,19.19,2.12,-1.25,0.38,0.72,1.30
69.00,0.00,283.31,7.50,-106.62,1.69,1.25,2.06,0.71,1.32
69.00,1.00,254.31,-5.44,-64.00,2.62,-0.38,-0.38,0.71,1.32
69.00,2.00,244.81,-28.50,19.12,2.00,-1.94,0.62,0.71,1.32
69.00,0.00,283.19,7.56,-106.69,2.06,1.31,2.00,0.70,1.34
69.00,1.00,254.31,-5.44,-64.06,2.69,-0.44,-0.25,0.70,1.34
69.00,2.00,244.81,-28.44,19.06,2.25,-2.06,0.62,0.70,1.34
69.00,0.00,283.12,7.62,-106.81,3.31,1.56,1.69,0.71,1.36
69.00,1.00,254.31,-5.44,-64.12,2.62,0.12,0.19,0.71,1.36
69.00,2.00,244.81,-28.38,19.00,3.12,-3.25,0.62,0.71,1.36
69.00,0.00,283.00,7.62,-106.94,5.19,1.31,2.25,0.78,1.38
69.00,1.00,254.31,-5.44,-64.12,2.44,0.62,0.44,0.78,1.38
69.00,2.00,244.81,-28.31,18.88,3.56,-4.38,0.31,0.78,1.38
69.00,0.00,282.88,7.69,-107.06,8.50,0.94,3.50,1.04,1.40
69.00,1.00,254.31,-5.44,-64.19,2.44,-0.31,0.12,1.04,1.40
69.00,2.00,244.81,-28.25,18.88,2.56,-4.56,0.75,1.04,1.40
69.00,0.00,282.75,7.81,-107.31,13.19,0.69,5.62,1.46,1.42
69.00,1.00,254.38,-5.44,-64.25,4.06,-1.44,-0.88,1.46,1.42
69.00,2.00,244.81,-28.12,18.75,3.56,-5.12,1.25,1.46,1.42
69.00,0.00,282.50,7.94,-107.62,18.12,-0.38,7.69,2.07,1.44
69.00,1.00,254.38,-5.44,-64.38,5.56,-1.75,-1.31,2.07,1.44
69.00,2.00,244.75,-28.06,18.69,4.06,-5.94,1.38,2.07,1.44
69.00,0.00,282.25,8.12,-108.06,23.19,0.31,9.56,2.83,1.46
69.00,1.00,254.44,-5.44,-64.50,7.19,-2.31,-1.50,2.83,1.46
69.00,2.00,244.75,-27.88,18.44,5.69,-7.88,1.06,2.83,1.46
69.00,0.00,281.88,8.31,-108.56,28.31,3.06,11.50,3.82,1.48
69.00,1.00,254.56,-5.50,-64.62,6.69,-2.62,-1.88,3.82,1.48
69.00,2.00,244.75,-27.81,18.31,5.56,-6.38,1.25,3.82,1.48
69.00,0.00,281.38,8.62,-109.19,34.06,6.38,13.00,5.05,1.50
69.00,1.00,254.62,-5.50,-64.69,4.62,-2.25,-1.19,5.05,1.50
69.00,2.00,244.69,-27.69,18.19,5.69,-5.12,1.75,5.05,1.50
69.00,0.00,280.69,8.94,-109.94,40.50,8.06,14.88,6.55,1.52
69.00,1.00,254.62,-5.50,-64.75,2.62,-1.50,-0.19,6.55,1.52
69.00,2.00,244.69,-27.62,18.00,5.94,-5.00,2.31,6.55,1.52
69.00,0.00,279.94,9.25,-110.81,47.44,6.38,18.00,8.36,1.54
69.00,1.00,254.62,-5.44,-64.81,2.44,-1.00,1.06,8.36,1.54
69.00,2.00,244.69,-27.56,17.94,5.69,-5.06,2.44,8.36,1.54
69.00,0.00,279.12,9.62,-111.75,47.94,8.62,19.44,10.27,1.56
69.00,1.00,254.62,-5.44,-64.88,2.69,-0.75,1.25,10.27,1.56
69.00,2.00,244.56,-27.44,17.75,4.00,-6.00,4.19,10.27,1.56
69.00,0.00,278.25,10.06,-112.69,50.19,10.06,19.56,12.29,1.58
69.00,1.00,254.62,-5.38,-64.94,2.50,-0.81,1.00,12.29,1.58
69.00,2.00,244.50,-27.38,17.62,3.81,-7.06,5.44,12.29,1.58
69.00,0.00,277.25,10.50,-113.75,53.44,9.56,20.56,14.42,1.60
69.00,1.00,254.62,-5.38,-64.94,2.50,-0.69,1.00,14.42,1.60
69.00,2.00,244.44,-27.31,17.50,4.25,-7.44,6.50,14.42,1.60
69.00,0.00,276.25,10.94,-114.81,55.88,7.88,21.50,16.65,1.62
69.00,1.00,254.62,-5.38,-65.00,3.00,0.12,1.31,16.65,1.62
69.00,2.00,244.19,-27.12,17.25,4.62,-7.88,7.44,16.65,1.62
69.00,0.00,275.25,11.44,-116.00,57.88,6.19,22.44,18.99,1.64
69.00,1.00,254.56,-5.31,-65.06,3.25,0.75,1.69,18.99,1.64
69.00,2.00,244.12,-27.12,17.12,4.12,-8.44,7.44,18.99,1.64
69.00,0.00,274.12,11.88,-117.31,59.31,6.62,23.94,21.42,1.66
69.00,1.00,254.56,-5.31,-65.19,3.94,0.56,2.25,21.42,1.66
69.00,2.00,243.88,-26.94,16.88,3.25,-8.62,8.56,21.42,1.66
69.00,0.00,272.94,12.38,-118.56,60.56,7.25,24.31,23.90,1.68
69.00,1.00,254.50,-5.25,-65.25,4.81,0.12,2.00,23.90,1.68
69.00,2.00,243.81,-26.88,16.75,3.38,-9.00,9.62,23.90,1.68
69.00,0.00,271.69,12.88,-119.81,61.38,7.62,24.38,26.41,1.70
69.00,1.00,254.44,-5.25,-65.38,5.12,0.69,1.88,26.41,1.70
69.00,2.00,243.56,-26.75,16.56,3.62,-9.25,10.12,26.41,1.70
69.00,0.00,270.44,13.38,-121.06,61.06,8.69,23.62,28.95,1.72
69.00,1.00,254.44,-5.19,-65.44,5.56,1.00,2.12,28.95,1.72
69.00,2.00,243.25,-26.56,16.25,2.56,-9.38,10.62,28.95,1.72
69.00,0.00,269.12,13.81,-122.25,61.25,8.75,22.69,31.53,1.74
69.00,1.00,254.38,-5.19,-65.56,6.06,0.75,1.81,31.53,1.74
69.00,2.00,243.12,-26.50,16.19,2.06,-9.62,10.88,31.53,1.74
69.00,0.00,267.81,14.25,-123.44,60.81,9.31,21.12,34.05,1.76
69.00,1.00,254.38,-5.12,-65.69,5.81,0.88,1.12,34.05,1.76
69.00,2.00,242.94,-26.38,16.00,2.69,-9.00,11.06,34.05,1.76
69.00,0.00,266.50,14.69,-124.69,60.25,8.44,19.75,36.51,1.78
69.00,1.00,254.31,-5.12,-65.81,3.81,1.44,1.19,36.51,1.78
69.00,2.00,242.69,-26.31,15.81,3.69,-8.38,10.50,36.51,1.78
69.00,0.00,265.19,15.06,-125.81,57.75,7.88,17.81,38.88,1.80
69.00,1.00,254.25,-5.12,-65.88,2.81,2.06,1.00,38.88,1.80
69.00,2.00,242.50,-26.19,15.62,3.12,-9.56,10.44,38.88,1.80
69.00,0.00,263.94,15.38,-126.94,56.00,7.06,15.69,41.20,1.82
