Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
91.00,0.00,245.81,8.75,-106.81,-0.12,1.12,-0.50,0.01,1.00
91.00,1.00,239.88,-4.00,-65.00,0.31,0.38,0.00,0.01,1.02
91.00,2.00,247.62,-27.62,22.19,-0.25,0.75,0.75,0.01,1.02
91.00,0.00,245.75,8.75,-106.81,-0.25,0.69,-0.31,0.00,1.02
91.00,1.00,239.88,-4.00,-65.00,0.12,0.31,0.00,0.00,1.02
91.00,2.00,247.56,-27.69,22.19,-0.19,0.56,0.75,0.00,1.04
91.00,0.00,245.75,8.75,-106.81,-0.31,0.12,-0.12,-0.01,1.04
91.00,1.00,239.88,-4.00,-65.00,0.31,0.56,0.31,-0.01,1.04
91.00,2.00,247.56,-27.62,22.12,-0.12,0.44,0.62,-0.01,1.04
91.00,0.00,245.75,8.75,-106.81,0.00,0.62,-0.06,0.01,1.06
91.00,1.00,239.88,-4.00,-65.00,0.50,0.38,0.31,0.01,1.06
91.00,2.00,247.56,-27.62,22.12,-0.38,0.62,0.75,0.01,1.06
91.00,0.00,245.75,8.75,-106.81,0.38,0.69,0.25,0.04,1.08
91.00,1.00,239.88,-4.00,-65.06,0.62,0.50,-0.19,0.04,1.08
91.00,2.00,247.56,-27.69,22.12,-0.25,1.19,0.75,0.04,1.08
91.00,0.00,245.75,8.75,-106.81,0.38,0.31,0.44,0.05,1.10
91.00,1.00,239.88,-4.00,-65.06,0.38,0.62,-0.25,0.05,1.10
91.00,2.00,247.56,-27.69,22.12,0.00,1.06,0.44,0.05,1.10
91.00,0.00,245.75,8.75,-106.81,0.62,-0.19,0.75,0.08,1.12
91.00,1.00,239.88,-4.00,-65.06,0.75,0.31,-0.06,0.08,1.12
91.00,2.00,247.56,-27.69,22.12,0.06,0.75,0.88,0.08,1.12
91.00,0.00,245.69,8.81,-106.88,0.62,-0.69,0.75,0.10,1.14
91.00,1.00,239.88,-4.00,-65.06,0.94,0.06,-0.06,0.10,1.14
91.00,2.00,247.50,-27.69,22.12,0.06,0.88,0.94,0.10,1.14
91.00,0.00,245.69,8.81,-106.88,1.00,-0.88,0.94,0.13,1.16
91.00,1.00,239.88,-4.00,-65.06,1.38,0.19,0.06,0.13,1.16
91.00,2.00,247.50,-27.75,22.06,0.31,1.12,1.00,0.13,1.16
91.00,0.00,245.69,8.81,-106.94,1.62,-1.00,1.12,0.19,1.18
