Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
72.00,0.00,274.19,7.88,-111.06,0.19,0.38,0.31,0.02,1.00
72.00,1.00,250.38,-5.50,-65.50,0.44,0.19,0.25,0.02,1.00
72.00,2.00,241.31,-26.69,18.25,-0.25,0.50,0.38,0.02,1.02
72.00,0.00,274.19,7.88,-111.06,0.56,0.56,0.62,0.04,1.02
72.00,1.00,250.38,-5.50,-65.50,0.25,0.56,0.25,0.04,1.02
72.00,2.00,241.31,-26.69,18.25,-0.06,0.19,0.25,0.04,1.02
72.00,0.00,274.12,7.94,-111.06,0.88,0.75,0.38,0.07,1.04
72.00,1.00,250.38,-5.50,-65.50,0.25,0.31,0.38,0.07,1.04
72.00,2.00,241.31,-26.69,18.25,0.19,0.25,0.19,0.07,1.04
72.00,0.00,274.12,7.94,-111.06,1.25,0.94,0.50,0.12,1.06
72.00,1.00,250.38,-5.50,-65.50,0.62,0.50,0.25,0.12,1.06
72.00,2.00,241.31,-26.69,18.25,0.00,0.44,0.50,0.12,1.06
72.00,0.00,274.06,7.94,-111.12,2.00,1.12,0.75,0.18,1.08
72.00,1.00,250.38,-5.50,-65.50,1.00,0.31,-0.06,0.18,1.08
72.00,2.00,241.25,-26.75,18.25,0.25,0.56,0.81,0.18,1.08
72.00,0.00,273.94,8.00,-111.19,2.62,0.94,1.31,0.27,1.10
72.00,1.00,250.38,-5.50,-65.50,1.12,0.69,0.19,0.27,1.10
72.00,2.00,241.25,-26.75,18.19,0.44,0.44,0.69,0.27,1.10
72.00,0.00,273.88,8.00,-111.31,3.19,1.00,1.38,0.35,1.12
72.00,1.00,250.38,-5.50,-65.56,1.69,0.19,0.06,0.35,1.12
72.00,2.00,241.25,-26.75,18.19,1.06,0.00,0.88,0.35,1.12
72.00,0.00,273.81,8.06,-111.38,3.62,1.19,1.38,0.43,1.14
72.00,1.00,250.38,-5.50,-65.56,1.88,0.06,0.06,0.43,1.14
72.00,2.00,241.25,-26.75,18.12,1.62,-0.06,0.62,0.43,1.14
72.00,0.00,273.69,8.12,-111.50,4.00,1.38,1.44,0.53,1.16
72.00,1.00,250.38,-5.50,-65.62,1.50,0.19,0.19,0.53,1.16
72.00,2.00,241.25,-26.75,18.12,1.44,-0.31,0.81,0.53,1.16
72.00,0.00,273.62,8.12,-111.62,4.88,1.19,1.50,0.64,1.18
72.00,1.00,250.38,-5.50,-65.62,1.38,0.56,0.19,0.64,1.18
72.00,2.00,241.25,-26.75,18.06,2.00,-0.94,0.88,0.64,1.18
72.00,0.00,273.44,8.19,-111.75,5.94,1.50,1.81,0.79,1.20
72.00,1.00,250.38,-5.50,-65.69,1.88,0.44,0.19,0.79,1.20
72.00,2.00,241.19,-26.75,18.00,2.06,-1.38,0.94,0.79,1.20
