Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
21.00,0.00,280.19,4.94,-109.94,-0.88,-0.56,0.12,-0.04,1.02
21.00,1.00,296.25,-5.88,-65.50,-0.19,-0.19,0.31,-0.04,1.02
21.00,2.00,290.25,-28.00,18.00,-0.06,0.19,-0.50,-0.04,1.02
21.00,0.00,280.19,4.94,-109.94,-0.62,-0.44,0.00,-0.05,1.02
21.00,1.00,296.25,-5.88,-65.50,-0.50,-0.25,0.31,-0.05,1.04
21.00,2.00,290.25,-28.00,18.00,-0.44,0.31,-0.56,-0.05,1.04
21.00,0.00,280.19,4.94,-109.94,-0.69,0.00,-0.38,-0.07,1.04
21.00,1.00,296.25,-5.88,-65.50,-0.69,-0.25,0.12,-0.07,1.04
21.00,2.00,290.25,-28.00,18.00,-0.38,0.25,-0.06,-0.07,1.06
21.00,0.00,280.19,4.94,-109.94,-0.44,0.12,-0.44,-0.06,1.06
21.00,1.00,296.25,-5.81,-65.50,-0.31,-0.12,0.12,-0.06,1.06
21.00,2.00,290.25,-28.00,18.00,-0.62,0.38,0.00,-0.06,1.06
21.00,0.00,280.19,4.94,-109.94,-0.19,0.25,-0.38,-0.06,1.08
21.00,1.00,296.25,-5.81,-65.50,0.00,-0.19,-0.12,-0.06,1.08
21.00,2.00,290.25,-28.00,18.00,-0.06,0.62,0.00,-0.06,1.08
21.00,0.00,280.19,4.94,-109.94,0.06,-0.12,-0.25,-0.07,1.10
21.00,1.00,296.25,-5.81,-65.50,-0.06,-0.44,-0.25,-0.07,1.10
21.00,2.00,290.25,-28.06,18.00,0.31,0.75,-0.19,-0.07,1.10
21.00,0.00,280.19,4.94,-109.94,0.00,-0.31,-0.19,-0.09,1.12
21.00,1.00,296.25,-5.81,-65.50,0.00,-0.31,0.00,-0.09,1.12
21.00,2.00,290.25,-28.06,18.00,0.31,0.25,-0.25,-0.09,1.12
21.00,0.00,280.19,4.94,-109.94,-0.06,-0.06,-0.19,-0.10,1.14
21.00,1.00,296.25,-5.81,-65.50,-0.12,-0.25,-0.06,-0.10,1.14
21.00,2.00,290.25,-28.06,18.00,0.12,0.06,-0.25,-0.10,1.14
21.00,0.00,280.19,4.94,-109.94,0.12,0.19,-0.31,-0.10,1.16
21.00,1.00,296.25,-5.81,-65.56,-0.25,-0.25,-0.06,-0.10,1.16
21.00,2.00,290.25,-28.06,18.00,0.06,0.38,-0.19,-0.10,1.16
21.00,0.00,280.19,4.94,-109.94,0.25,-0.06,0.06,-0.09,1.18
21.00,1.00,296.25,-5.81,-65.56,0.06,-0.25,0.00,-0.09,1.18
21.00,2.00,290.25,-28.06,18.00,0.19,-0.06,0.00,-0.09,1.18
21.00,0.00,280.19,4.94,-109.94,0.31,-0.31,0.19,-0.09,1.20
21.00,1.00,296.25,-5.81,-65.56,0.06,0.12,0.12,-0.09,1.20
21.00,2.00,290.25,-28.06,18.00,0.19,-0.06,0.19,-0.09,1.22
21.00,0.00,280.19,4.94,-109.94,0.19,-0.25,0.31,-0.08,1.22
21.00,1.00,296.25,-5.81,-65.56,0.31,-0.19,0.19,-0.08,1.22
21.00,2.00,290.25,-28.06,18.00,0.12,-0.38,0.25,-0.08,1.22
21.00,0.00,280.19,4.94,-109.94,0.75,0.50,0.19,-0.07,1.24
21.00,1.00,296.25,-5.81,-65.56,0.62,0.00,0.25,-0.07,1.24
21.00,2.00,290.25,-28.06,18.00,0.44,-0.38,0.38,-0.07,1.24
21.00,0.00,280.19,4.94,-109.94,1.12,0.88,0.12,-0.06,1.26
21.00,1.00,296.25,-5.81,-65.56,0.75,0.12,0.25,-0.06,1.26
21.00,2.00,290.25,-28.06,18.00,0.94,-0.44,0.75,-0.06,1.28
21.00,0.00,280.19,4.94,-110.00,1.75,0.69,0.25,-0.04,1.28
21.00,1.00,296.25,-5.81,-65.56,1.25,0.31,0.31,-0.04,1.28
21.00,2.00,290.25,-28.06,17.94,1.44,-0.19,0.75,-0.04,1.28
21.00,0.00,280.12,4.94,-110.00,2.06,0.19,0.56,-0.01,1.30
21.00,1.00,296.25,-5.81,-65.62,1.69,0.06,0.25,-0.01,1.30
21.00,2.00,290.25,-28.06,17.94,1.31,-0.19,1.00,-0.01,1.30
21.00,0.00,280.12,4.94,-110.06,2.44,0.06,0.56,0.03,1.32
21.00,1.00,296.25,-5.81,-65.62,1.62,-0.19,0.25,0.03,1.32
21.00,2.00,290.25,-28.06,17.88,1.62,-0.44,0.81,0.03,1.32
21.00,0.00,280.12,4.94,-110.12,2.69,0.38,0.44,0.06,1.34
21.00,1.00,296.25,-5.81,-65.69,2.25,0.06,0.12,0.06,1.34
21.00,2.00,290.19,-28.06,17.81,2.19,-0.38,1.12,0.06,1.34
21.00,0.00,280.12,5.00,-110.19,3.19,0.56,0.69,0.08,1.36
21.00,1.00,296.25,-5.81,-65.75,2.75,0.38,0.31,0.08,1.36
21.00,2.00,290.19,-28.06,17.75,2.81,-0.44,1.19,0.08,1.38
21.00,0.00,280.12,5.00,-110.25,3.75,-0.19,1.12,0.11,1.38
21.00,1.00,296.25,-5.81,-65.81,3.25,0.38,0.25,0.11,1.38
21.00,2.00,290.19,-28.06,17.69,3.12,-0.44,1.44,0.11,1.38
21.00,0.00,280.06,5.00,-110.31,4.56,-0.38,1.81,0.17,1.40
21.00,1.00,296.25,-5.81,-65.88,3.19,0.12,0.44,0.17,1.40
