Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
106.00,0.00,232.81,7.06,-111.81,0.69,0.94,0.06,0.03,1.00
106.00,1.00,237.19,-4.00,-63.69,-0.06,0.56,0.31,0.03,1.02
106.00,2.00,236.25,-27.81,23.88,-0.06,-1.00,0.88,0.03,1.02
106.00,0.00,232.75,7.06,-111.88,0.81,1.06,0.12,0.06,1.02
106.00,1.00,237.19,-4.00,-63.69,-0.06,0.44,0.44,0.06,1.02
106.00,2.00,236.25,-27.75,23.88,0.12,-1.25,1.00,0.06,1.04
106.00,0.00,232.69,7.12,-111.94,1.19,1.00,0.19,0.11,1.04
106.00,1.00,237.19,-4.00,-63.69,0.00,0.44,0.56,0.11,1.04
106.00,2.00,236.19,-27.75,23.88,-0.12,-1.25,1.00,0.11,1.04
106.00,0.00,232.69,7.12,-111.94,1.62,1.69,0.38,0.18,1.06
106.00,1.00,237.19,-4.00,-63.69,-0.12,0.31,0.50,0.18,1.06
106.00,2.00,236.19,-27.75,23.81,-0.31,-1.06,1.12,0.18,1.06
106.00,0.00,232.62,7.12,-112.00,2.12,2.19,0.62,0.28,1.08
106.00,1.00,237.19,-4.06,-63.69,0.06,0.38,0.19,0.28,1.08
106.00,2.00,236.19,-27.75,23.81,-0.50,-0.44,1.12,0.28,1.08
106.00,0.00,232.50,7.19,-112.06,2.94,2.69,2.06,0.40,1.10
106.00,1.00,237.19,-4.06,-63.69,0.06,0.38,0.06,0.40,1.10
106.00,2.00,236.12,-27.75,23.81,-0.25,-0.06,1.44,0.40,1.10
106.00,0.00,232.31,7.25,-112.19,4.25,3.75,3.00,0.57,1.12
106.00,1.00,237.19,-4.06,-63.69,0.00,0.31,0.12,0.57,1.12
106.00,2.00,236.12,-27.75,23.81,-0.12,0.44,1.38,0.57,1.12
106.00,0.00,232.06,7.38,-112.31,5.06,4.25,3.19,0.75,1.14
106.00,1.00,237.25,-4.12,-63.75,0.00,-0.25,-0.25,0.75,1.14
106.00,2.00,236.06,-27.81,23.81,0.44,0.69,1.31,0.75,1.14
106.00,0.00,231.75,7.50,-112.50,7.69,5.75,3.31,1.01,1.16
106.00,1.00,237.25,-4.12,-63.75,0.62,-0.75,-0.62,1.01,1.16
106.00,2.00,236.06,-27.81,23.75,0.81,0.69,1.19,1.01,1.16
106.00,0.00,231.44,7.62,-112.75,10.38,7.19,2.50,1.34,1.18
106.00,1.00,237.25,-4.12,-63.75,1.00,-0.56,-0.69,1.34,1.18
106.00,2.00,236.06,-27.81,23.75,1.94,-0.06,1.31,1.34,1.18
106.00,0.00,231.12,7.75,-113.06,13.12,8.06,2.12,1.70,1.20
106.00,1.00,237.31,-4.12,-63.75,1.31,0.00,-0.50,1.70,1.20
106.00,2.00,236.00,-27.81,23.62,3.75,-2.06,1.69,1.70,1.20
106.00,0.00,230.81,7.81,-113.44,14.75,7.19,3.38,2.12,1.22
106.00,1.00,237.31,-4.19,-63.81,1.06,-0.62,-0.31,2.12,1.22
106.00,2.00,236.00,-27.75,23.50,3.75,-4.06,1.62,2.12,1.22
106.00,0.00,230.38,8.00,-113.88,17.50,6.56,5.44,2.66,1.24
106.00,1.00,237.31,-4.19,-63.81,0.75,-1.25,-0.56,2.66,1.24
106.00,2.00,235.94,-27.69,23.44,3.31,-5.62,1.56,2.66,1.24
106.00,0.00,229.94,8.19,-114.25,21.06,7.81,7.44,3.36,1.26
106.00,1.00,237.38,-4.19,-63.81,1.44,-1.62,-1.06,3.36,1.26
106.00,2.00,235.94,-27.56,23.31,3.00,-6.38,1.56,3.36,1.26
106.00,0.00,229.38,8.38,-114.69,25.19,10.19,8.69,4.18,1.28
106.00,1.00,237.44,-4.19,-63.88,1.56,-1.38,-1.12,4.18,1.28
106.00,2.00,235.88,-27.50,23.19,3.69,-6.50,1.75,4.18,1.28
106.00,0.00,228.75,8.69,-115.25,31.44,10.50,10.69,5.31,1.30
106.00,1.00,237.44,-4.25,-63.88,1.00,-1.31,-0.88,5.31,1.30
106.00,2.00,235.88,-27.38,23.12,2.06,-5.88,1.38,5.31,1.30
106.00,0.00,227.94,9.00,-115.88,35.12,12.44,13.06,6.64,1.32
106.00,1.00,237.50,-4.25,-63.94,1.00,-2.00,-0.69,6.64,1.32
106.00,2.00,235.81,-27.31,23.06,0.62,-4.81,1.50,6.64,1.32
106.00,0.00,227.00,9.38,-116.62,38.62,15.12,14.75,8.06,1.34
106.00,1.00,237.56,-4.25,-63.94,1.31,-2.38,-1.31,8.06,1.34
106.00,2.00,235.75,-27.19,23.00,1.69,-5.88,1.81,8.06,1.34
106.00,0.00,225.94,9.75,-117.38,42.94,16.62,16.12,9.58,1.36
106.00,1.00,237.62,-4.25,-63.94,1.69,-2.19,-2.06,9.58,1.36
106.00,2.00,235.69,-27.12,22.94,3.12,-6.50,2.38,9.58,1.36
106.00,0.00,224.81,10.19,-118.31,48.31,16.00,18.12,11.31,1.38
106.00,1.00,237.69,-4.31,-64.00,2.19,-2.06,-1.88,11.31,1.38
106.00,2.00,235.62,-27.00,22.81,3.25,-6.06,3.38,11.31,1.38
106.00,0.00,223.62,10.69,-119.25,52.75,15.75,19.38,13.23,1.40
106.00,1.00,237.75,-4.31,-64.06,2.19,-1.56,-1.44,13.23,1.40
106.00,2.00,235.56,-26.94,22.69,3.00,-5.81,4.44,13.23,1.40
106.00,0.00,222.25,11.19,-120.44,55.38,16.00,20.00,15.24,1.42
106.00,1.00,237.81,-4.31,-64.06,1.44,-0.75,-1.44,15.24,1.42
106.00,2.00,235.44,-26.88,22.56,3.00,-5.25,5.19,15.24,1.42
106.00,0.00,220.94,11.69,-121.50,57.69,15.44,20.50,17.38,1.44
106.00,1.00,237.81,-4.38,-64.06,0.56,-0.19,-1.38,17.38,1.44
106.00,2.00,235.31,-26.81,22.44,1.94,-5.50,6.19,17.38,1.44
106.00,0.00,219.50,12.19,-122.69,60.12,15.44,21.50,19.60,1.46
106.00,1.00,237.88,-4.38,-64.12,0.25,0.62,-1.62,19.60,1.46
106.00,2.00,235.19,-26.75,22.31,2.25,-6.88,6.69,19.60,1.46
106.00,0.00,218.00,12.69,-123.88,62.12,15.44,21.69,21.85,1.48
106.00,1.00,237.88,-4.44,-64.12,0.56,1.12,-2.31,21.85,1.48
106.00,2.00,235.00,-26.69,22.12,3.56,-8.25,8.38,21.85,1.48
106.00,0.00,216.44,13.19,-125.06,63.50,13.75,21.81,24.13,1.50
106.00,1.00,237.94,-4.50,-64.12,0.56,1.88,-2.25,24.13,1.50
106.00,2.00,234.81,-26.62,21.94,4.06,-7.69,9.94,24.13,1.50
106.00,0.00,214.88,13.69,-126.31,65.06,12.88,21.69,26.47,1.52
106.00,1.00,237.94,-4.56,-64.12,-0.19,2.56,-2.25,26.47,1.52
106.00,2.00,234.62,-26.56,21.75,4.25,-7.62,10.88,26.47,1.52
106.00,0.00,213.31,14.19,-127.62,67.31,11.19,21.44,28.95,1.54
106.00,1.00,237.94,-4.62,-64.12,-0.44,2.56,-2.19,28.95,1.54
106.00,2.00,234.38,-26.50,21.56,2.56,-8.50,11.81,28.95,1.54
106.00,0.00,211.69,14.62,-129.00,69.12,10.12,20.88,31.51,1.56
106.00,1.00,238.00,-4.69,-64.12,-0.06,2.06,-2.44,31.51,1.56
106.00,2.00,234.12,-26.38,21.38,2.50,-9.94,11.56,31.51,1.56
106.00,0.00,210.00,15.06,-130.38,70.19,9.06,20.38,34.09,1.58
106.00,1.00,238.00,-4.75,-64.12,-0.12,2.00,-2.81,34.09,1.58
106.00,2.00,233.88,-26.31,21.19,3.19,-10.25,11.75,34.09,1.58
106.00,0.00,208.31,15.44,-131.81,72.25,7.62,20.12,36.72,1.60
