Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
60.00,0.00,275.50,8.38,-111.31,4.06,-1.56,-0.06,0.17,1.02
60.00,1.00,267.12,-4.19,-66.38,0.50,-1.69,-2.75,0.17,1.02
60.00,2.00,243.00,-27.50,22.69,0.31,-2.06,-1.19,0.17,1.02
60.00,0.00,275.50,8.38,-111.38,5.06,-1.88,0.06,0.31,1.02
60.00,1.00,267.12,-4.19,-66.38,1.00,-1.88,-2.88,0.31,1.02
60.00,2.00,243.00,-27.50,22.69,1.94,-1.31,-1.50,0.31,1.04
60.00,0.00,275.56,8.31,-111.56,7.06,-2.50,0.19,0.54,1.04
60.00,1.00,267.25,-4.25,-66.38,1.12,-1.88,-2.50,0.54,1.04
60.00,2.00,243.06,-27.50,22.62,1.88,-0.50,-0.88,0.54,1.04
60.00,0.00,275.56,8.38,-111.75,8.38,-2.31,0.94,0.83,1.06
60.00,1.00,267.31,-4.25,-66.38,0.88,-1.19,-2.25,0.83,1.06
60.00,2.00,243.06,-27.50,22.62,1.81,0.00,-0.56,0.83,1.06
60.00,0.00,275.50,8.38,-111.94,9.12,-1.50,1.50,1.17,1.08
60.00,1.00,267.31,-4.31,-66.44,1.50,-1.00,-1.44,1.17,1.08
60.00,2.00,243.06,-27.50,22.56,1.44,-0.06,0.06,1.17,1.08
60.00,0.00,275.44,8.44,-112.12,8.75,0.19,1.44,1.51,1.10
60.00,1.00,267.38,-4.31,-66.44,1.69,-0.88,-0.75,1.51,1.10
60.00,2.00,243.06,-27.50,22.56,1.25,-0.62,0.25,1.51,1.10
60.00,0.00,275.31,8.44,-112.31,8.38,1.50,1.00,1.85,1.12
60.00,1.00,267.38,-4.31,-66.50,1.31,-0.56,-0.38,1.85,1.12
60.00,2.00,243.06,-27.44,22.56,0.69,-0.75,0.81,1.85,1.12
60.00,0.00,275.19,8.50,-112.44,8.06,2.50,0.94,2.22,1.14
60.00,1.00,267.38,-4.31,-66.50,0.62,0.56,0.50,2.22,1.14
60.00,2.00,243.00,-27.44,22.50,-0.25,-0.75,1.50,2.22,1.14
60.00,0.00,275.00,8.56,-112.62,7.62,3.25,1.62,2.60,1.16
60.00,1.00,267.31,-4.31,-66.50,0.88,0.94,1.12,2.60,1.16
60.00,2.00,243.00,-27.44,22.50,-0.81,-0.88,2.25,2.60,1.16
60.00,0.00,274.88,8.62,-112.69,8.06,3.00,2.06,2.97,1.18
60.00,1.00,267.31,-4.31,-66.50,1.25,1.25,0.88,2.97,1.18
60.00,2.00,242.94,-27.44,22.50,-0.25,-2.06,2.62,2.97,1.18
60.00,0.00,274.75,8.69,-112.88,9.94,2.50,3.50,3.34,1.20
60.00,1.00,267.31,-4.31,-66.56,0.44,1.69,0.38,3.34,1.20
60.00,2.00,242.88,-27.44,22.44,1.56,-3.81,2.31,3.34,1.20
60.00,0.00,274.50,8.81,-113.12,11.56,4.56,5.44,3.80,1.22
60.00,1.00,267.25,-4.31,-66.56,0.44,1.56,0.31,3.80,1.22
60.00,2.00,242.81,-27.31,22.38,1.31,-5.06,2.06,3.80,1.22
60.00,0.00,274.12,8.94,-113.31,14.81,7.00,7.62,4.44,1.24
60.00,1.00,267.25,-4.31,-66.56,0.25,0.25,-0.12,4.44,1.24
60.00,2.00,242.75,-27.25,22.31,0.44,-5.44,1.75,4.44,1.24
60.00,0.00,273.69,9.12,-113.62,19.75,8.81,10.06,5.31,1.26
60.00,1.00,267.31,-4.31,-66.56,0.81,-1.12,-1.50,5.31,1.26
60.00,2.00,242.69,-27.19,22.31,0.31,-5.44,2.06,5.31,1.26
60.00,0.00,273.12,9.38,-114.06,26.88,8.19,13.69,6.39,1.28
60.00,1.00,267.38,-4.38,-66.56,2.00,-1.81,-2.75,6.39,1.28
60.00,2.00,242.69,-27.12,22.25,2.62,-5.31,1.75,6.39,1.28
60.00,0.00,272.44,9.75,-114.62,36.00,5.81,20.31,7.85,1.30
60.00,1.00,267.44,-4.38,-66.62,2.31,-2.38,-2.81,7.85,1.30
60.00,2.00,242.62,-27.00,22.19,3.31,-4.25,1.06,7.85,1.30
60.00,0.00,271.62,10.12,-115.38,38.75,4.88,22.50,9.43,1.32
60.00,1.00,267.56,-4.44,-66.69,2.38,-2.56,-3.12,9.43,1.32
60.00,2.00,242.62,-26.94,22.12,3.44,-3.38,1.25,9.43,1.32
60.00,0.00,270.81,10.56,-116.19,47.94,1.06,26.19,11.36,1.34
60.00,1.00,267.62,-4.50,-66.69,3.31,-2.88,-3.50,11.36,1.34
60.00,2.00,242.62,-26.88,22.00,4.62,-4.12,1.31,11.36,1.34
60.00,0.00,269.94,11.06,-117.19,50.69,1.50,27.75,13.37,1.36
60.00,1.00,267.75,-4.50,-66.75,3.00,-2.56,-3.38,13.37,1.36
60.00,2.00,242.62,-26.81,21.88,5.69,-4.81,1.31,13.37,1.36
60.00,0.00,269.00,11.56,-118.25,51.06,2.19,28.06,15.44,1.38
60.00,1.00,267.88,-4.56,-66.81,2.88,-2.12,-2.62,15.44,1.38
60.00,2.00,242.56,-26.75,21.75,4.50,-5.81,2.38,15.44,1.38
60.00,0.00,267.94,12.06,-119.25,51.94,4.44,27.56,17.57,1.40
60.00,1.00,267.94,-4.56,-66.88,2.69,-1.81,-2.38,17.57,1.40
60.00,2.00,242.50,-26.62,21.56,4.38,-7.06,3.56,17.57,1.40
60.00,0.00,266.88,12.56,-120.31,53.31,4.00,27.44,19.80,1.42
60.00,1.00,267.94,-4.56,-66.88,2.88,-1.06,-2.00,19.80,1.42
60.00,2.00,242.38,-26.56,21.44,3.19,-7.31,5.31,19.80,1.42
60.00,0.00,265.75,13.06,-121.44,56.56,2.38,28.69,22.22,1.44
60.00,1.00,268.00,-4.62,-67.00,2.94,-0.19,-1.12,22.22,1.44
60.00,2.00,242.25,-26.44,21.25,2.38,-7.50,6.19,22.22,1.44
60.00,0.00,264.56,13.56,-122.62,56.88,3.25,29.06,24.67,1.46
60.00,1.00,268.00,-4.56,-67.00,2.00,0.25,-0.62,24.67,1.46
60.00,2.00,242.06,-26.31,21.12,1.94,-8.19,7.44,24.67,1.46
60.00,0.00,263.31,14.06,-123.81,56.94,4.06,28.62,27.11,1.48
60.00,1.00,268.00,-4.56,-67.06,1.38,1.06,-0.56,27.11,1.48
60.00,2.00,241.94,-26.25,20.94,2.25,-8.69,8.19,27.11,1.48
60.00,0.00,262.00,14.56,-125.00,57.19,4.69,28.19,29.52,1.50
60.00,1.00,267.94,-4.56,-67.12,2.31,1.69,-0.31,29.52,1.50
60.00,2.00,241.75,-26.12,20.81,3.19,-9.44,9.31,29.52,1.50
60.00,0.00,260.62,15.06,-126.12,56.50,6.19,27.06,31.90,1.52
60.00,1.00,267.94,-4.56,-67.12,1.94,2.88,0.38,31.90,1.52
60.00,2.00,241.50,-26.00,20.56,3.06,-10.94,10.56,31.90,1.52
60.00,0.00,259.19,15.56,-127.31,56.69,7.00,25.81,34.34,1.54
60.00,1.00,267.88,-4.62,-67.19,1.56,3.31,0.44,34.34,1.54
60.00,2.00,241.25,-25.88,20.38,2.06,-11.50,11.06,34.34,1.54
60.00,0.00,257.75,16.00,-128.44,56.88,5.62,24.44,36.79,1.56
60.00,1.00,267.81,-4.62,-67.25,2.31,2.62,0.12,36.79,1.56
60.00,2.00,241.00,-25.75,20.19,2.06,-10.81,11.44,36.79,1.56
60.00,0.00,256.31,16.44,-129.62,58.50,4.56,23.75,39.33,1.58
60.00,1.00,267.81,-4.62,-67.25,2.06,2.50,-0.31,39.33,1.58
60.00,2.00,240.75,-25.62,20.06,1.50,-9.88,11.19,39.33,1.58
60.00,0.00,254.88,16.81,-130.88,59.31,2.88,22.56,41.94,1.60
60.00,1.00,267.75,-4.62,-67.25,-1.06,3.38,0.19,41.94,1.60
60.00,2.00,240.50,-25.50,19.88,0.94,-8.19,10.75,41.94,1.60
60.00,0.00,253.44,17.19,-132.12,60.25,1.50,21.94,44.57,1.62
60.00,1.00,267.75,-4.69,-67.25,-0.81,3.56,0.06,44.57,1.62
60.00,2.00,240.31,-25.44,19.75,1.12,-7.88,10.56,44.57,1.62
60.00,0.00,251.94,17.50,-133.38,60.62,1.19,22.00,47.17,1.64
60.00,1.00,267.69,-4.69,-67.25,-0.12,2.94,-0.88,47.17,1.64
60.00,2.00,240.06,-25.38,19.62,2.38,-8.75,11.00,47.17,1.64
60.00,0.00,250.44,17.81,-134.62,59.69,2.50,20.31,49.54,1.66
60.00,1.00,267.69,-4.75,-67.25,0.38,2.25,-1.62,49.54,1.66
60.00,2.00,239.81,-25.25,19.38,6.56,-10.56,11.69,49.54,1.66
60.00,0.00,248.88,18.12,-135.81,58.94,2.19,17.94,51.79,1.68
60.00,1.00,267.69,-4.75,-67.31,1.56,2.25,-2.50,51.79,1.68
60.00,2.00,239.62,-25.12,19.12,8.56,-10.88,11.94,51.79,1.68
60.00,0.00,247.38,18.31,-137.00,57.75,1.69,15.56,53.95,1.70
60.00,1.00,267.69,-4.88,-67.31,1.19,3.06,-2.81,53.95,1.70
60.00,2.00,239.38,-25.00,18.75,9.44,-10.31,13.31,53.95,1.70
60.00,0.00,119.44,18.56,-138.25,61.31,0.94,16.88,56.30,1.72
60.00,1.00,267.69,-4.94,-67.38,1.00,3.38,-2.69,56.30,1.72
60.00,2.00,239.12,-24.88,18.44,8.50,-10.44,14.12,56.30,1.72
60.00,0.00,119.56,18.81,-139.56,63.31,1.06,17.81,58.86,1.74
60.00,1.00,267.69,-5.00,-67.44,2.44,2.94,-1.12,58.86,1.74
60.00,2.00,238.88,-24.81,18.19,6.00,-9.69,13.88,58.86,1.74
60.00,0.00,119.62,19.00,-140.88,62.31,-0.31,17.25,61.43,1.76
60.00,1.00,267.69,-5.00,-67.44,1.62,2.88,-1.25,61.43,1.76
60.00,2.00,238.56,-24.69,17.94,4.62,-9.25,13.56,61.43,1.76
60.00,0.00,119.75,19.19,-142.06,58.94,-0.06,16.00,63.83,1.78
60.00,1.00,267.69,-5.06,-67.50,1.25,3.19,-1.44,63.83,1.78
60.00,2.00,238.31,-24.62,17.69,5.25,-9.31,13.00,63.83,1.78
60.00,0.00,119.81,19.38,-143.19,55.44,1.88,13.50,66.07,1.80
60.00,1.00,267.62,-5.12,-67.50,0.38,3.75,-0.44,66.07,1.80
60.00,2.00,238.06,-24.50,17.44,5.19,-11.19,12.25,66.07,1.80
60.00,0.00,119.81,19.56,-144.31,54.06,1.81,12.12,68.29,1.82
