Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
104.00,0.00,227.00,9.25,-108.94,-0.62,-1.12,-0.31,-0.05,1.00
104.00,1.00,242.50,-4.00,-65.12,0.19,0.38,0.12,-0.05,1.02
104.00,2.00,238.69,-27.44,22.56,0.62,0.38,0.06,-0.05,1.02
104.00,0.00,227.00,9.25,-108.94,-0.31,-0.94,-0.25,-0.09,1.02
104.00,1.00,242.50,-4.00,-65.12,-0.06,0.38,0.12,-0.09,1.02
104.00,2.00,238.69,-27.44,22.56,0.75,0.31,-0.12,-0.09,1.02
104.00,0.00,227.06,9.25,-108.94,-0.38,-1.06,-0.12,-0.12,1.04
104.00,1.00,242.50,-4.00,-65.12,-0.12,0.44,0.31,-0.12,1.04
104.00,2.00,238.69,-27.44,22.56,0.69,0.44,0.12,-0.12,1.04
104.00,0.00,227.06,9.25,-108.94,-0.50,-0.81,-0.19,-0.16,1.06
104.00,1.00,242.50,-4.00,-65.12,-0.25,0.44,0.50,-0.16,1.06
104.00,2.00,238.69,-27.44,22.56,0.38,0.50,0.06,-0.16,1.06
104.00,0.00,227.06,9.25,-108.94,-0.56,-0.56,-0.19,-0.20,1.08
104.00,1.00,242.44,-4.00,-65.12,-0.38,0.88,0.62,-0.20,1.08
104.00,2.00,238.69,-27.44,22.56,0.69,0.19,0.38,-0.20,1.08
104.00,0.00,227.06,9.25,-108.94,-0.44,-0.38,-0.50,-0.26,1.10
104.00,1.00,242.44,-4.00,-65.12,-0.19,1.50,1.00,-0.26,1.10
104.00,2.00,238.69,-27.44,22.50,1.00,-0.19,0.50,-0.26,1.10
104.00,0.00,227.06,9.25,-109.00,0.44,-0.44,-0.19,-0.30,1.12
104.00,1.00,242.38,-4.00,-65.12,-0.62,2.25,0.75,-0.30,1.12
104.00,2.00,238.69,-27.44,22.50,1.62,-0.56,1.06,-0.30,1.12
104.00,0.00,227.06,9.25,-109.06,0.69,-1.75,0.62,-0.37,1.14
104.00,1.00,242.31,-4.00,-65.12,-0.56,2.69,1.44,-0.37,1.14
104.00,2.00,238.69,-27.44,22.44,2.50,-1.50,1.62,-0.37,1.14
104.00,0.00,227.12,9.25,-109.12,2.12,-3.31,2.19,-0.37,1.16
104.00,1.00,242.25,-4.00,-65.12,-1.94,3.50,1.81,-0.37,1.16
104.00,2.00,238.62,-27.44,22.38,2.25,-2.69,1.81,-0.37,1.16
104.00,0.00,227.19,9.25,-109.25,5.12,-6.06,4.56,-0.17,1.18
104.00,1.00,242.19,-4.00,-65.06,-2.62,2.44,1.81,-0.17,1.18
104.00,2.00,238.62,-27.38,22.31,-0.25,-2.19,1.44,-0.17,1.18
104.00,0.00,227.19,9.31,-109.44,9.81,-8.19,7.06,0.22,1.20
104.00,1.00,242.12,-4.00,-65.06,-2.06,0.81,0.81,0.22,1.20
104.00,2.00,238.56,-27.31,22.31,-0.69,-2.19,0.44,0.22,1.20
104.00,0.00,227.19,9.44,-109.75,15.62,-8.62,8.81,0.81,1.22
104.00,1.00,242.12,-4.00,-65.00,-1.44,-0.69,-0.19,0.81,1.22
104.00,2.00,238.56,-27.31,22.31,-0.50,-2.38,-0.81,0.81,1.22
104.00,0.00,227.12,9.56,-110.19,22.94,-7.56,11.06,1.62,1.24
104.00,1.00,242.19,-4.00,-65.00,-0.44,-2.25,-1.56,1.62,1.24
104.00,2.00,238.56,-27.25,22.31,1.06,-2.81,-1.88,1.62,1.24
104.00,0.00,226.88,9.75,-110.81,30.88,-5.12,14.50,2.74,1.26
104.00,1.00,242.25,-4.00,-65.00,0.19,-4.19,-3.00,2.74,1.26
104.00,2.00,238.62,-27.19,22.38,0.69,-2.50,-2.44,2.74,1.26
104.00,0.00,226.44,10.06,-111.56,40.38,-1.94,17.81,4.18,1.28
104.00,1.00,242.44,-4.06,-65.00,0.25,-5.38,-3.62,4.18,1.28
104.00,2.00,238.69,-27.12,22.38,1.38,-2.69,-2.44,4.18,1.28
104.00,0.00,225.75,10.44,-112.50,49.50,2.06,21.50,5.85,1.30
104.00,1.00,242.56,-4.06,-65.00,1.06,-5.75,-4.06,5.85,1.30
104.00,2.00,238.75,-27.06,22.38,4.31,-4.19,-2.06,5.85,1.30
104.00,0.00,224.81,10.88,-113.56,57.25,6.19,24.19,7.74,1.32
104.00,1.00,242.62,-4.06,-65.00,1.81,-6.25,-4.00,7.74,1.32
104.00,2.00,238.75,-27.00,22.25,6.25,-5.06,-0.62,7.74,1.32
