Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
89.00,0.00,250.88,9.31,-107.19,0.19,-3.19,-0.06,0.04,1.00
89.00,1.00,239.06,-4.50,-66.19,-3.69,-0.56,0.75,0.04,1.02
89.00,2.00,247.38,-28.56,21.62,-1.12,2.62,-0.44,0.04,1.02
89.00,0.00,250.94,9.31,-107.19,0.00,-3.69,-0.38,0.07,1.02
89.00,1.00,239.06,-4.50,-66.12,-2.25,-0.75,0.19,0.07,1.02
89.00,2.00,247.38,-28.56,21.69,-0.88,3.25,-0.44,0.07,1.02
89.00,0.00,251.00,9.31,-107.19,0.12,-3.25,-0.25,0.12,1.04
89.00,1.00,239.06,-4.50,-66.12,-1.75,-0.44,-0.12,0.12,1.04
89.00,2.00,247.38,-28.62,21.69,-1.00,3.50,-0.81,0.12,1.04
89.00,0.00,251.06,9.25,-107.19,0.19,-2.69,0.19,0.16,1.06
89.00,1.00,239.06,-4.50,-66.06,-1.69,0.06,-0.06,0.16,1.06
89.00,2.00,247.44,-28.62,21.75,-0.81,3.25,-0.69,0.16,1.06
89.00,0.00,251.12,9.25,-107.25,-0.25,-2.12,0.56,0.16,1.08
89.00,1.00,239.06,-4.50,-66.06,-1.19,0.06,-0.19,0.16,1.08
89.00,2.00,247.44,-28.69,21.75,-0.19,1.44,-0.19,0.16,1.08
89.00,0.00,251.12,9.25,-107.25,-0.12,-0.69,0.56,0.14,1.10
89.00,1.00,239.06,-4.50,-66.06,0.44,0.25,-0.19,0.14,1.10
89.00,2.00,247.44,-28.69,21.75,0.19,0.81,0.38,0.14,1.10
89.00,0.00,251.06,9.31,-107.31,0.62,0.00,-0.12,0.16,1.12
89.00,1.00,239.06,-4.50,-66.06,1.31,-0.19,-0.44,0.16,1.12
89.00,2.00,247.44,-28.69,21.75,0.31,0.50,0.62,0.16,1.12
89.00,0.00,251.06,9.31,-107.31,1.50,0.69,-0.19,0.21,1.14
89.00,1.00,239.06,-4.50,-66.06,1.31,-0.31,-0.81,0.21,1.14
89.00,2.00,247.44,-28.69,21.75,0.19,0.25,0.62,0.21,1.14
89.00,0.00,250.94,9.38,-107.44,2.50,1.81,0.25,0.29,1.16
