Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
14.00,0.00,287.19,6.12,-110.00,-0.44,1.00,-0.56,0.00,0.00
14.00,1.00,304.38,-5.12,-67.38,-0.38,0.00,0.00,0.00,0.00
14.00,2.00,289.25,-27.75,15.44,-0.50,0.12,-0.12,0.00,0.02
14.00,0.00,286.81,6.25,-110.19,0.00,-1.44,0.06,-0.01,1.02
14.00,1.00,304.31,-5.06,-67.50,0.62,0.12,-0.56,-0.01,1.02
14.00,2.00,289.31,-27.69,15.25,0.38,0.38,-0.31,-0.01,1.02
14.00,0.00,286.88,6.25,-110.19,-0.25,-1.50,-0.12,-0.05,1.04
14.00,1.00,304.31,-5.06,-67.50,0.88,0.00,-0.69,-0.05,1.04
14.00,2.00,289.31,-27.69,15.25,0.69,0.50,-0.19,-0.05,1.04
14.00,0.00,286.94,6.25,-110.19,0.25,-1.50,0.00,-0.08,1.06
14.00,1.00,304.38,-5.12,-67.50,1.31,-0.31,-0.88,-0.08,1.06
14.00,2.00,289.31,-27.69,15.25,0.81,0.38,-0.19,-0.08,1.06
14.00,0.00,286.94,6.25,-110.19,1.25,-1.06,0.31,-0.06,1.08
14.00,1.00,304.38,-5.12,-67.56,1.25,-0.12,-0.81,-0.06,1.08
14.00,2.00,289.31,-27.69,15.25,0.88,0.00,0.00,-0.06,1.08
14.00,0.00,287.00,6.25,-110.19,1.12,-1.00,0.25,-0.06,1.10
14.00,1.00,304.38,-5.12,-67.56,1.19,-0.12,-0.81,-0.06,1.10
14.00,2.00,289.38,-27.69,15.19,1.06,-0.12,0.00,-0.06,1.12
14.00,0.00,287.00,6.25,-110.25,1.88,-0.62,0.25,-0.04,1.12
14.00,1.00,304.44,-5.12,-67.56,0.56,-1.06,-0.88,-0.04,1.12
14.00,2.00,289.38,-27.69,15.19,1.31,-0.31,-0.19,-0.04,1.12
14.00,0.00,287.00,6.25,-110.31,2.69,-0.31,0.56,0.00,1.14
14.00,1.00,304.44,-5.12,-67.56,-1.19,-2.75,-0.81,0.00,1.14
14.00,2.00,289.38,-27.69,15.19,1.94,-0.31,-0.88,0.00,1.14
14.00,0.00,286.94,6.25,-110.38,3.44,-0.69,0.88,0.03,1.16
14.00,1.00,304.50,-5.12,-67.56,0.94,-2.81,-0.88,0.03,1.16
14.00,2.00,289.44,-27.69,15.12,2.69,-0.19,-1.25,0.03,1.16
14.00,0.00,286.94,6.25,-110.44,4.31,-1.06,1.38,0.09,1.18
14.00,1.00,304.56,-5.12,-67.56,1.56,-1.88,-1.25,0.09,1.18
14.00,2.00,289.44,-27.62,15.06,3.00,0.00,-1.12,0.09,1.18
14.00,0.00,286.94,6.31,-110.56,4.75,-1.31,1.75,0.21,1.20
14.00,1.00,304.62,-5.12,-67.62,2.81,-1.69,-0.88,0.21,1.20
