Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
33.00,0.00,268.88,6.12,-112.44,0.00,0.44,-0.12,0.01,1.02
33.00,1.00,282.75,-5.00,-65.00,-0.12,0.00,0.44,0.01,1.02
33.00,2.00,281.44,-28.12,20.75,-0.44,-0.19,0.00,0.01,1.02
33.00,0.00,268.88,6.12,-112.44,-0.06,0.31,-0.06,0.03,1.04
33.00,1.00,282.75,-5.00,-65.00,-0.12,-0.25,0.12,0.03,1.04
33.00,2.00,281.44,-28.12,20.75,-0.38,-0.19,0.06,0.03,1.04
33.00,0.00,268.88,6.12,-112.44,-0.31,0.38,-0.06,0.02,1.04
33.00,1.00,282.75,-5.00,-65.00,-0.38,-0.62,-0.12,0.02,1.06
33.00,2.00,281.44,-28.12,20.75,-0.06,-0.06,-0.31,0.02,1.06
33.00,0.00,268.88,6.12,-112.44,-0.44,0.25,0.06,0.00,1.06
33.00,1.00,282.75,-5.00,-65.00,-0.56,-0.06,-0.25,0.00,1.06
33.00,2.00,281.44,-28.12,20.75,0.06,0.25,-0.50,0.00,1.08
33.00,0.00,268.88,6.12,-112.44,-0.62,0.25,0.06,-0.01,1.08
33.00,1.00,282.75,-5.00,-65.00,-0.62,0.19,-0.19,-0.01,1.08
33.00,2.00,281.44,-28.12,20.75,-0.44,0.12,-0.19,-0.01,1.08
33.00,0.00,268.94,6.12,-112.44,-0.94,-0.19,0.00,-0.03,1.10
33.00,1.00,282.75,-5.00,-65.00,-0.31,0.25,0.31,-0.03,1.10
33.00,2.00,281.44,-28.12,20.75,-0.25,-0.12,-0.12,-0.03,1.10
33.00,0.00,268.94,6.12,-112.44,-1.00,-0.44,-0.31,-0.07,1.12
33.00,1.00,282.75,-5.00,-65.00,0.06,-0.25,0.38,-0.07,1.12
33.00,2.00,281.44,-28.12,20.75,0.12,0.00,-0.38,-0.07,1.12
33.00,0.00,268.94,6.12,-112.44,-0.44,-0.31,-0.25,-0.09,1.14
33.00,1.00,282.75,-5.00,-65.00,0.12,-0.31,0.12,-0.09,1.14
33.00,2.00,281.44,-28.12,20.75,0.19,0.38,-0.31,-0.09,1.14
33.00,0.00,268.94,6.12,-112.44,-0.31,-0.38,-0.44,-0.11,1.16
33.00,1.00,282.75,-5.00,-65.00,-0.19,-0.31,-0.12,-0.11,1.16
33.00,2.00,281.44,-28.12,20.75,0.31,0.25,-0.50,-0.11,1.16
33.00,0.00,268.94,6.12,-112.44,0.06,-0.50,0.06,-0.11,1.18
33.00,1.00,282.75,-5.00,-65.00,0.25,0.12,-0.31,-0.11,1.18
33.00,2.00,281.44,-28.12,20.75,-0.06,0.19,-0.56,-0.11,1.18
33.00,0.00,268.94,6.12,-112.44,0.12,-0.19,0.06,-0.11,1.20
33.00,1.00,282.75,-5.00,-65.00,0.06,-0.12,-0.25,-0.11,1.20
33.00,2.00,281.44,-28.12,20.75,0.19,0.19,-0.31,-0.11,1.20
33.00,0.00,268.94,6.12,-112.44,0.00,0.00,-0.06,-0.12,1.22
33.00,1.00,282.75,-5.00,-65.00,0.12,-0.31,-0.25,-0.12,1.22
33.00,2.00,281.44,-28.12,20.75,0.38,-0.12,-0.38,-0.12,1.22
33.00,0.00,268.94,6.12,-112.44,0.00,0.38,-0.19,-0.13,1.24
33.00,1.00,282.75,-5.00,-65.00,0.19,-0.12,0.00,-0.13,1.24
33.00,2.00,281.44,-28.12,20.75,0.31,-0.38,0.19,-0.13,1.24
33.00,0.00,268.94,6.12,-112.44,-0.12,0.44,-0.06,-0.14,1.26
33.00,1.00,282.75,-5.00,-65.00,0.19,0.12,0.00,-0.14,1.26
33.00,2.00,281.44,-28.12,20.75,0.06,-0.12,0.38,-0.14,1.26
33.00,0.00,268.94,6.12,-112.44,0.00,0.25,0.06,-0.14,1.28
33.00,1.00,282.75,-5.00,-65.00,0.25,0.44,0.06,-0.14,1.28
33.00,2.00,281.44,-28.12,20.75,0.00,-0.25,0.31,-0.14,1.28
33.00,0.00,268.94,6.12,-112.44,0.25,0.44,-0.12,-0.14,1.30
33.00,1.00,282.75,-5.00,-65.00,0.31,0.50,0.12,-0.14,1.30
33.00,2.00,281.44,-28.12,20.75,0.25,-0.12,0.19,-0.14,1.30
33.00,0.00,268.94,6.12,-112.44,-0.12,0.44,-0.31,-0.15,1.32
33.00,1.00,282.75,-5.00,-65.00,0.31,0.25,0.25,-0.15,1.32
33.00,2.00,281.44,-28.12,20.75,0.25,-0.38,0.56,-0.15,1.32
33.00,0.00,268.88,6.12,-112.44,-0.06,0.50,-0.31,-0.15,1.34
33.00,1.00,282.75,-5.00,-65.00,0.19,0.25,-0.19,-0.15,1.34
33.00,2.00,281.44,-28.12,20.75,-0.06,0.19,0.62,-0.15,1.34
33.00,0.00,268.88,6.12,-112.44,0.00,0.19,-0.56,-0.15,1.36
