Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
68.00,0.00,277.44,8.31,-112.00,-0.50,-0.56,0.25,-0.02,1.02
68.00,1.00,255.00,-5.56,-63.56,0.00,-0.38,0.25,-0.02,1.02
68.00,2.00,244.56,-28.44,19.31,0.06,-0.12,-0.31,-0.02,1.02
68.00,0.00,277.44,8.31,-112.00,-0.44,-0.56,0.19,-0.05,1.04
68.00,1.00,255.00,-5.56,-63.56,0.25,-0.38,0.50,-0.05,1.04
68.00,2.00,244.56,-28.44,19.31,0.12,0.38,-0.19,-0.05,1.04
68.00,0.00,277.44,8.31,-112.00,-0.44,-0.06,0.06,-0.05,1.06
68.00,1.00,255.00,-5.56,-63.56,-0.06,-0.44,0.25,-0.05,1.06
68.00,2.00,244.56,-28.44,19.31,-0.38,-0.06,-0.50,-0.05,1.06
68.00,0.00,277.44,8.31,-112.00,-0.50,-0.06,0.06,-0.06,1.08
68.00,1.00,255.00,-5.56,-63.56,-0.31,-0.38,0.00,-0.06,1.08
68.00,2.00,244.56,-28.44,19.31,-0.25,0.19,-0.31,-0.06,1.08
68.00,0.00,277.44,8.31,-112.00,-0.56,-0.31,0.06,-0.08,1.10
68.00,1.00,255.00,-5.56,-63.56,-0.25,-0.25,-0.19,-0.08,1.10
68.00,2.00,244.56,-28.44,19.31,-0.19,-0.25,-0.62,-0.08,1.10
68.00,0.00,277.50,8.25,-112.00,-1.25,-0.94,0.00,-0.13,1.12
68.00,1.00,255.00,-5.56,-63.56,-0.25,0.12,0.12,-0.13,1.12
68.00,2.00,244.56,-28.44,19.31,-0.12,-0.38,-0.56,-0.13,1.12
68.00,0.00,277.50,8.25,-111.94,-1.50,-0.94,-0.19,-0.19,1.14
68.00,1.00,255.00,-5.56,-63.56,-0.06,-0.19,0.06,-0.19,1.14
68.00,2.00,244.56,-28.44,19.31,0.00,-0.44,-0.62,-0.19,1.14
68.00,0.00,277.56,8.25,-111.94,-1.75,-1.69,-0.31,-0.27,1.16
68.00,1.00,255.00,-5.56,-63.56,-0.44,0.19,0.25,-0.27,1.16
68.00,2.00,244.56,-28.44,19.31,0.12,-0.31,-0.44,-0.27,1.16
68.00,0.00,277.62,8.25,-111.88,-2.62,-2.69,-0.50,-0.35,1.18
68.00,1.00,255.00,-5.56,-63.56,-0.75,0.25,0.38,-0.35,1.18
68.00,2.00,244.56,-28.44,19.31,-0.88,-0.75,-0.62,-0.35,1.18
68.00,0.00,277.75,8.19,-111.81,-4.00,-4.25,-0.31,-0.49,1.20
68.00,1.00,255.00,-5.56,-63.50,-0.94,0.81,0.81,-0.49,1.20
68.00,2.00,244.56,-28.44,19.31,-0.75,-0.06,-0.81,-0.49,1.20
68.00,0.00,277.88,8.19,-111.81,-4.88,-5.44,-0.81,-0.67,1.22
68.00,1.00,255.00,-5.56,-63.50,-0.88,0.31,0.62,-0.67,1.22
68.00,2.00,244.56,-28.44,19.38,-0.75,0.31,-1.25,-0.67,1.22
68.00,0.00,278.19,8.12,-111.62,-5.94,-5.81,-1.06,-0.90,1.24
68.00,1.00,255.00,-5.56,-63.50,-1.06,0.25,0.19,-0.90,1.24
68.00,2.00,244.62,-28.44,19.38,-0.75,0.56,-1.31,-0.90,1.24
68.00,0.00,278.38,8.06,-111.56,-6.19,-5.88,-1.19,-1.16,1.26
68.00,1.00,255.00,-5.56,-63.50,-0.44,0.25,0.06,-1.16,1.26
68.00,2.00,244.62,-28.44,19.44,-0.06,1.00,-1.62,-1.16,1.26
68.00,0.00,278.56,8.00,-111.44,-6.56,-5.50,-0.44,-1.46,1.28
68.00,1.00,255.00,-5.56,-63.44,-0.69,-0.25,-0.31,-1.46,1.28
68.00,2.00,244.69,-28.44,19.44,0.38,1.00,-1.62,-1.46,1.28
68.00,0.00,278.75,7.94,-111.31,-7.44,-5.38,-0.19,-1.80,1.30
68.00,1.00,255.00,-5.56,-63.44,-0.62,-0.19,-0.12,-1.80,1.30
68.00,2.00,244.69,-28.44,19.44,0.25,0.88,-1.88,-1.80,1.30
68.00,0.00,278.88,7.94,-111.25,-8.56,-5.88,-0.31,-2.17,1.32
68.00,1.00,255.00,-5.56,-63.44,-1.00,-0.25,0.06,-2.17,1.32
68.00,2.00,244.75,-28.44,19.50,0.06,0.75,-2.00,-2.17,1.32
68.00,0.00,279.06,7.88,-111.12,-8.88,-6.44,-0.81,-2.52,1.34
68.00,1.00,255.00,-5.56,-63.44,-0.94,-0.44,0.06,-2.52,1.34
68.00,2.00,244.81,-28.44,19.50,-0.75,1.00,-2.19,-2.52,1.34
68.00,0.00,279.31,7.81,-110.94,-8.94,-6.81,-1.50,-2.89,1.36
68.00,1.00,255.00,-5.56,-63.38,-1.00,-0.50,-0.25,-2.89,1.36
68.00,2.00,244.88,-28.44,19.56,-0.56,1.06,-2.94,-2.89,1.36
68.00,0.00,279.56,7.75,-110.81,-9.00,-7.12,-1.56,-3.26,1.38
68.00,1.00,255.00,-5.56,-63.38,-1.31,-0.62,-0.31,-3.26,1.38
68.00,2.00,244.94,-28.44,19.56,-0.38,1.12,-2.88,-3.26,1.38
68.00,0.00,279.81,7.69,-110.62,-9.31,-6.62,-1.25,-3.68,1.40
68.00,1.00,255.00,-5.56,-63.38,-0.94,-1.00,-0.62,-3.68,1.40
68.00,2.00,245.00,-28.44,19.62,0.31,1.31,-2.94,-3.68,1.40
68.00,0.00,280.06,7.62,-110.44,-9.44,-6.69,-1.00,-4.10,1.42
68.00,1.00,255.00,-5.56,-63.31,-0.81,-1.12,-0.69,-4.10,1.42
68.00,2.00,245.06,-28.44,19.62,0.19,1.25,-3.19,-4.10,1.42
68.00,0.00,280.25,7.56,-110.31,-9.69,-6.50,-1.00,-4.54,1.44
68.00,1.00,255.06,-5.56,-63.31,-0.69,-1.44,-0.81,-4.54,1.44
68.00,2.00,245.12,-28.44,19.69,0.38,1.19,-3.19,-4.54,1.44
68.00,0.00,280.50,7.50,-110.19,-9.50,-6.69,-1.31,-4.95,1.46
68.00,1.00,255.06,-5.56,-63.31,-0.50,-1.19,-0.81,-4.95,1.46
68.00,2.00,245.19,-28.44,19.69,0.00,0.88,-2.88,-4.95,1.46
