Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
3.00,0.00,297.00,5.44,-104.94,2.12,-0.75,1.00,0.01,1.02
3.00,1.00,330.19,-7.25,-59.94,2.00,0.31,0.44,0.01,1.02
3.00,2.00,289.12,-29.44,20.62,1.56,-0.56,0.69,0.01,1.02
3.00,0.00,297.00,5.44,-105.00,1.88,-1.19,1.12,0.02,1.02
3.00,1.00,330.19,-7.25,-59.94,2.12,0.38,0.44,0.02,1.04
3.00,2.00,289.12,-29.44,20.62,1.56,-0.56,0.69,0.02,1.04
3.00,0.00,297.00,5.44,-105.00,1.75,-0.81,1.06,0.02,1.04
3.00,1.00,330.19,-7.25,-60.00,2.38,0.50,0.38,0.02,1.06
3.00,2.00,289.12,-29.44,20.56,1.88,-0.69,0.44,0.02,1.06
3.00,0.00,297.00,5.44,-105.06,1.56,-0.88,0.75,0.01,1.06
3.00,1.00,330.25,-7.25,-60.00,2.00,0.06,0.31,0.01,1.06
3.00,2.00,289.12,-29.44,20.56,2.00,-0.75,0.44,0.01,1.08
3.00,0.00,297.00,5.44,-105.06,1.44,-0.88,0.75,0.00,1.08
3.00,1.00,330.25,-7.25,-60.06,1.69,0.31,0.38,0.00,1.08
3.00,2.00,289.12,-29.44,20.50,1.62,-0.38,0.12,0.00,1.08
3.00,0.00,297.00,5.44,-105.12,1.00,-0.94,0.62,0.00,1.10
3.00,1.00,330.25,-7.25,-60.06,1.56,0.25,0.31,0.00,1.10
3.00,2.00,289.19,-29.44,20.50,1.25,-0.31,0.00,0.00,1.10
3.00,0.00,297.06,5.44,-105.12,0.81,-0.81,0.50,-0.01,1.12
3.00,1.00,330.25,-7.25,-60.12,1.44,0.38,0.38,-0.01,1.12
3.00,2.00,289.19,-29.44,20.44,1.06,-0.69,0.19,-0.01,1.12
3.00,0.00,297.06,5.44,-105.12,0.69,-0.69,0.25,-0.02,1.14
3.00,1.00,330.25,-7.25,-60.19,1.38,0.31,0.44,-0.02,1.14
3.00,2.00,289.19,-29.44,20.38,1.06,-0.50,0.12,-0.02,1.14
3.00,0.00,297.06,5.44,-105.12,0.75,-0.25,0.06,-0.03,1.16
3.00,1.00,330.25,-7.19,-60.19,1.31,0.25,0.44,-0.03,1.16
3.00,2.00,289.19,-29.44,20.38,1.00,-0.62,0.12,-0.03,1.16
3.00,0.00,297.06,5.44,-105.19,0.44,-0.19,-0.19,-0.04,1.18
3.00,1.00,330.19,-7.19,-60.25,1.25,0.38,0.50,-0.04,1.18
3.00,2.00,289.19,-29.44,20.31,0.88,-0.19,0.44,-0.04,1.18
3.00,0.00,297.06,5.44,-105.19,0.81,-0.12,0.06,-0.03,1.20
3.00,1.00,330.19,-7.19,-60.31,1.06,0.44,0.31,-0.03,1.20
3.00,2.00,289.19,-29.44,20.31,0.62,0.00,0.38,-0.03,1.20
3.00,0.00,297.06,5.44,-105.19,0.81,0.19,-0.06,-0.03,1.22
3.00,1.00,330.19,-7.19,-60.31,1.00,0.50,0.50,-0.03,1.22
3.00,2.00,289.12,-29.44,20.25,0.69,-0.25,0.69,-0.03,1.22
3.00,0.00,297.06,5.44,-105.19,1.00,0.00,0.19,-0.02,1.24
3.00,1.00,330.19,-7.19,-60.38,1.06,0.56,0.44,-0.02,1.24
3.00,2.00,289.12,-29.44,20.19,0.69,-0.50,0.44,-0.02,1.24
3.00,0.00,297.06,5.44,-105.19,0.94,0.06,0.44,-0.02,1.26
3.00,1.00,330.19,-7.19,-60.38,1.25,0.69,0.31,-0.02,1.26
3.00,2.00,289.12,-29.44,20.19,0.81,-0.81,0.50,-0.02,1.26
3.00,0.00,297.06,5.44,-105.25,1.12,0.25,0.38,-0.01,1.28
3.00,1.00,330.19,-7.19,-60.44,0.94,0.38,0.50,-0.01,1.28
3.00,2.00,289.12,-29.44,20.12,0.88,-0.81,0.38,-0.01,1.28
3.00,0.00,297.06,5.44,-105.25,1.38,0.25,0.69,0.00,1.30
3.00,1.00,330.19,-7.19,-60.44,0.69,0.50,0.62,0.00,1.30
3.00,2.00,289.12,-29.38,20.12,0.75,-0.88,0.69,0.00,1.30
3.00,0.00,297.06,5.44,-105.31,1.12,-0.12,0.69,0.02,1.32
3.00,1.00,330.19,-7.19,-60.50,0.75,0.25,0.94,0.02,1.32
3.00,2.00,289.12,-29.38,20.06,0.62,-1.06,0.56,0.02,1.32
3.00,0.00,297.06,5.50,-105.31,1.00,0.19,0.81,0.03,1.34
3.00,1.00,330.19,-7.19,-60.50,0.81,0.06,0.75,0.03,1.34
3.00,2.00,289.12,-29.38,20.06,0.44,-1.44,0.62,0.03,1.34
3.00,0.00,297.00,5.50,-105.31,1.12,0.38,0.81,0.05,1.36
3.00,1.00,330.12,-7.12,-60.50,0.88,-0.06,0.75,0.05,1.36
3.00,2.00,289.12,-29.38,20.06,0.56,-1.06,0.25,0.05,1.36
3.00,0.00,297.00,5.50,-105.38,1.25,0.38,0.75,0.06,1.38
3.00,1.00,330.12,-7.12,-60.56,0.50,-0.19,0.69,0.06,1.38
3.00,2.00,289.12,-29.31,20.00,0.69,-1.19,-0.06,0.06,1.38
3.00,0.00,297.00,5.50,-105.38,1.25,0.00,1.06,0.08,1.40
3.00,1.00,330.12,-7.12,-60.56,0.56,-0.31,0.38,0.08,1.40
3.00,2.00,289.12,-29.31,20.00,0.56,-0.88,-0.06,0.08,1.40
3.00,0.00,296.94,5.56,-105.38,0.88,-0.38,0.94,0.08,1.42
3.00,1.00,330.12,-7.12,-60.56,0.50,0.00,0.38,0.08,1.42
3.00,2.00,289.12,-29.31,20.00,0.69,-0.62,0.00,0.08,1.42
3.00,0.00,296.94,5.56,-105.44,0.38,-0.81,0.94,0.08,1.44
3.00,1.00,330.12,-7.12,-60.56,0.44,0.19,0.69,0.08,1.44
3.00,2.00,289.12,-29.31,19.94,0.62,-1.00,-0.19,0.08,1.44
3.00,0.00,296.94,5.56,-105.44,0.12,-0.75,0.56,0.06,1.46
3.00,1.00,330.12,-7.12,-60.62,0.81,0.31,0.94,0.06,1.46
3.00,2.00,289.12,-29.25,19.94,0.69,-1.38,-0.19,0.06,1.46
3.00,0.00,297.00,5.56,-105.44,0.19,-0.56,0.25,0.05,1.48
3.00,1.00,330.06,-7.06,-60.62,0.94,-0.19,1.06,0.05,1.48
3.00,2.00,289.06,-29.25,19.94,0.50,-0.81,-0.06,0.05,1.48
3.00,0.00,297.00,5.56,-105.44,0.56,-0.25,0.31,0.06,1.50
3.00,1.00,330.06,-7.06,-60.62,0.69,-0.19,0.88,0.06,1.50
3.00,2.00,289.06,-29.25,19.88,0.44,-1.06,-0.12,0.06,1.50
3.00,0.00,297.00,5.56,-105.44,0.75,-0.19,0.44,0.06,1.52
3.00,1.00,330.06,-7.06,-60.69,0.69,-0.25,0.69,0.06,1.52
3.00,2.00,289.06,-29.19,19.88,0.75,-0.81,-0.31,0.06,1.52
3.00,0.00,297.00,5.56,-105.44,0.88,-0.25,0.50,0.06,1.54
3.00,1.00,330.06,-7.06,-60.69,0.75,-0.25,0.62,0.06,1.54
3.00,2.00,289.06,-29.19,19.88,0.88,-0.81,-0.44,0.06,1.54
3.00,0.00,296.94,5.56,-105.44,1.12,0.00,0.62,0.06,1.56
3.00,1.00,330.06,-7.06,-60.69,0.62,-0.12,0.69,0.06,1.56
3.00,2.00,289.06,-29.19,19.81,1.00,-0.81,0.00,0.06,1.56
3.00,0.00,296.94,5.56,-105.50,0.88,0.06,0.50,0.07,1.58
3.00,1.00,330.00,-7.00,-60.69,0.50,-0.19,1.06,0.07,1.58
3.00,2.00,289.06,-29.19,19.81,0.44,-1.00,0.31,0.07,1.58
3.00,0.00,296.94,5.56,-105.50,0.75,0.06,0.56,0.09,1.60
3.00,1.00,330.00,-7.00,-60.75,0.81,0.12,1.00,0.09,1.60
3.00,2.00,289.06,-29.12,19.75,0.25,-1.06,0.31,0.09,1.60
3.00,0.00,296.94,5.62,-105.50,1.06,0.75,0.75,0.10,1.62
3.00,1.00,330.00,-7.00,-60.75,0.69,0.00,1.19,0.10,1.62
3.00,2.00,289.06,-29.12,19.75,0.44,-1.31,0.38,0.10,1.62
3.00,0.00,296.88,5.62,-105.56,1.44,0.69,1.12,0.12,1.64
3.00,1.00,329.94,-6.94,-60.75,0.88,0.25,1.00,0.12,1.64
3.00,2.00,289.06,-29.12,19.69,0.62,-1.38,0.81,0.12,1.64
3.00,0.00,296.88,5.62,-105.56,1.56,0.56,1.19,0.14,1.66
3.00,1.00,329.94,-6.94,-60.81,1.25,0.50,1.19,0.14,1.66
3.00,2.00,289.06,-29.06,19.69,0.81,-1.69,0.56,0.14,1.66
