Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
49.00,0.00,268.25,7.62,-111.06,-0.19,0.12,0.31,0.01,1.00
49.00,1.00,267.94,-4.69,-64.81,-0.19,-0.19,0.06,0.01,1.02
49.00,2.00,246.25,-27.81,20.62,-0.50,-0.50,0.31,0.01,1.02
49.00,0.00,268.25,7.62,-111.06,-0.69,0.44,0.19,0.01,1.02
49.00,1.00,267.94,-4.69,-64.81,-0.31,-0.06,0.12,0.01,1.02
49.00,2.00,246.25,-27.81,20.62,-0.62,-0.62,0.44,0.01,1.02
49.00,0.00,268.25,7.62,-111.06,-0.31,0.12,0.19,0.02,1.04
49.00,1.00,267.94,-4.69,-64.81,-0.25,0.25,-0.12,0.02,1.04
49.00,2.00,246.25,-27.81,20.62,-0.56,0.31,0.44,0.02,1.04
49.00,0.00,268.25,7.62,-111.06,-0.38,0.06,0.38,0.02,1.06
49.00,1.00,267.94,-4.69,-64.81,0.06,0.56,-0.06,0.02,1.06
49.00,2.00,246.25,-27.81,20.62,-0.25,0.00,0.56,0.02,1.06
49.00,0.00,268.25,7.62,-111.06,-0.31,-0.25,0.50,0.01,1.08
49.00,1.00,267.94,-4.69,-64.81,0.19,0.44,-0.06,0.01,1.08
49.00,2.00,246.25,-27.81,20.62,-0.19,-0.12,0.56,0.01,1.08
49.00,0.00,268.25,7.62,-111.12,-0.06,0.06,0.25,0.02,1.10
49.00,1.00,267.94,-4.69,-64.81,0.19,0.25,0.06,0.02,1.10
49.00,2.00,246.25,-27.81,20.62,-0.25,-0.31,0.81,0.02,1.10
49.00,0.00,268.25,7.62,-111.12,0.00,0.19,0.12,0.03,1.12
49.00,1.00,267.94,-4.69,-64.81,0.25,0.38,0.12,0.03,1.12
49.00,2.00,246.19,-27.81,20.62,-0.38,-0.12,0.75,0.03,1.12
49.00,0.00,268.25,7.62,-111.12,0.44,0.69,-0.12,0.07,1.14
49.00,1.00,267.94,-4.69,-64.81,0.19,0.38,0.06,0.07,1.14
49.00,2.00,246.19,-27.81,20.62,-0.38,0.06,0.94,0.07,1.14
49.00,0.00,268.19,7.62,-111.12,0.75,0.81,0.19,0.12,1.16
49.00,1.00,267.94,-4.75,-64.81,0.19,0.62,-0.06,0.12,1.16
49.00,2.00,246.19,-27.81,20.62,-0.38,0.12,1.06,0.12,1.16
49.00,0.00,268.19,7.62,-111.19,0.94,1.00,0.50,0.16,1.18
49.00,1.00,267.94,-4.75,-64.81,-0.06,0.50,-0.31,0.16,1.18
49.00,2.00,246.19,-27.81,20.62,-0.06,0.12,1.12,0.16,1.18
49.00,0.00,268.12,7.62,-111.19,1.31,1.06,0.62,0.21,1.20
49.00,1.00,267.94,-4.75,-64.81,0.31,0.56,-0.06,0.21,1.20
49.00,2.00,246.12,-27.81,20.62,0.12,0.19,1.31,0.21,1.20
49.00,0.00,268.06,7.69,-111.25,1.69,0.88,0.88,0.22,1.22
49.00,1.00,267.94,-4.75,-64.81,0.50,0.81,-0.25,0.22,1.22
49.00,2.00,246.12,-27.81,20.56,1.44,-0.19,1.31,0.22,1.22
49.00,0.00,268.06,7.69,-111.31,2.44,0.00,1.25,0.24,1.24
49.00,1.00,267.94,-4.75,-64.81,0.69,1.38,0.06,0.24,1.24
49.00,2.00,246.06,-27.81,20.50,2.00,-0.38,1.44,0.24,1.24
49.00,0.00,268.00,7.69,-111.44,3.50,-1.62,2.38,0.28,1.26
49.00,1.00,267.88,-4.75,-64.81,-0.06,2.00,-0.12,0.28,1.26
49.00,2.00,246.06,-27.81,20.44,2.62,-1.56,1.50,0.28,1.26
49.00,0.00,268.00,7.75,-111.62,5.38,-3.38,4.75,0.38,1.28
