Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
11.00,0.00,263.12,16.12,-89.19,-0.12,-0.19,-0.75,0.01,1.00
11.00,1.00,290.81,-3.75,-51.62,-0.06,0.62,0.44,0.01,1.02
11.00,2.00,345.50,-22.50,15.88,-0.56,0.56,0.56,0.01,1.02
11.00,0.00,263.00,16.12,-89.19,-0.38,0.12,-0.44,0.02,1.02
11.00,1.00,290.81,-3.75,-51.62,0.06,0.81,0.56,0.02,1.02
11.00,2.00,345.50,-22.56,15.88,-1.00,1.25,0.75,0.02,1.04
11.00,0.00,263.00,16.12,-89.19,-0.19,-0.50,-0.38,0.05,1.04
11.00,1.00,290.81,-3.75,-51.62,0.06,0.88,0.62,0.05,1.04
11.00,2.00,345.44,-22.56,15.94,-1.56,1.81,0.81,0.05,1.04
11.00,0.00,263.00,16.12,-89.19,0.38,-1.50,-0.06,0.11,1.06
11.00,1.00,290.75,-3.75,-51.62,-0.88,1.69,0.75,0.11,1.06
11.00,2.00,345.44,-22.62,15.94,-1.94,1.94,1.44,0.11,1.06
11.00,0.00,263.19,16.12,-89.19,0.75,-1.94,-0.19,0.17,1.08
11.00,1.00,290.75,-3.75,-51.62,-1.31,2.38,0.94,0.17,1.08
11.00,2.00,345.44,-22.62,16.00,-2.00,1.69,1.88,0.17,1.08
11.00,0.00,263.25,16.12,-89.31,2.12,-3.19,-0.56,0.25,1.10
11.00,1.00,290.69,-3.75,-51.56,-1.75,2.75,0.94,0.25,1.10
11.00,2.00,345.38,-22.69,16.00,-1.81,1.19,2.69,0.25,1.10
11.00,0.00,263.25,16.12,-89.44,2.56,-3.94,-0.50,0.34,1.12
11.00,1.00,290.62,-3.81,-51.56,-2.12,2.88,1.06,0.34,1.12
11.00,2.00,345.31,-22.75,16.00,-1.19,1.12,3.31,0.34,1.12
11.00,0.00,263.19,16.19,-89.62,3.50,-4.75,-0.56,0.43,1.14
11.00,1.00,290.56,-3.81,-51.50,-1.88,3.38,1.06,0.43,1.14
11.00,2.00,345.19,-22.75,16.00,-0.56,0.88,4.56,0.43,1.14
11.00,0.00,263.25,16.19,-89.75,6.44,-3.94,0.94,0.60,1.16
11.00,1.00,290.56,-3.81,-51.50,-1.81,3.88,1.38,0.60,1.16
11.00,2.00,345.12,-22.81,15.94,-1.38,0.00,6.50,0.60,1.16
11.00,0.00,263.19,16.19,-89.94,9.12,-3.50,2.62,0.84,1.18
11.00,1.00,290.44,-3.88,-51.44,-1.19,4.38,1.38,0.84,1.18
11.00,2.00,344.94,-22.81,15.94,-1.62,-0.38,7.06,0.84,1.18
11.00,0.00,263.06,16.38,-90.31,12.75,-2.38,4.31,1.17,1.20
11.00,1.00,290.38,-3.88,-51.44,-0.88,4.88,1.81,1.17,1.20
11.00,2.00,344.81,-22.88,15.88,-2.06,-0.88,8.38,1.17,1.20
11.00,0.00,262.88,16.50,-90.62,15.94,-1.56,6.12,1.59,1.22
