Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
38.00,0.00,242.00,18.44,-90.75,0.88,0.19,-0.75,0.02,1.00
38.00,1.00,266.75,-4.19,-51.69,-0.12,0.62,0.00,0.02,1.02
38.00,2.00,343.00,-22.25,15.06,0.19,0.19,1.00,0.02,1.02
38.00,0.00,242.06,18.38,-90.75,1.12,0.06,-0.69,0.04,1.02
38.00,1.00,266.75,-4.19,-51.69,-0.12,0.56,0.12,0.04,1.04
38.00,2.00,342.94,-22.25,15.06,0.31,0.19,0.88,0.04,1.04
38.00,0.00,242.06,18.38,-90.75,1.06,0.25,-0.75,0.07,1.06
38.00,1.00,266.75,-4.19,-51.69,-0.38,0.56,0.12,0.07,1.06
38.00,2.00,342.94,-22.25,15.06,0.00,-0.25,1.25,0.07,1.06
38.00,0.00,242.06,18.38,-90.81,1.56,0.50,0.00,0.10,1.08
38.00,1.00,266.75,-4.25,-51.69,-0.06,0.62,0.06,0.10,1.08
38.00,2.00,342.94,-22.31,15.06,0.38,0.31,1.00,0.10,1.08
38.00,0.00,242.00,18.38,-90.81,1.38,0.56,0.38,0.13,1.08
38.00,1.00,266.69,-4.25,-51.69,-0.25,0.75,0.00,0.13,1.10
38.00,2.00,342.88,-22.31,15.06,0.00,0.19,0.81,0.13,1.10
38.00,0.00,242.00,18.38,-90.88,1.56,0.69,0.75,0.17,1.10
38.00,1.00,266.69,-4.25,-51.69,-0.19,0.69,0.12,0.17,1.12
38.00,2.00,342.88,-22.31,15.06,0.12,0.25,1.12,0.17,1.12
38.00,0.00,242.00,18.38,-90.88,1.75,0.25,0.50,0.19,1.12
38.00,1.00,266.69,-4.25,-51.69,-0.06,0.50,0.00,0.19,1.12
38.00,2.00,342.88,-22.31,15.00,0.75,0.25,0.94,0.19,1.14
38.00,0.00,241.94,18.38,-90.94,2.19,-0.19,0.38,0.23,1.14
38.00,1.00,266.69,-4.25,-51.69,0.19,0.44,-0.06,0.23,1.14
38.00,2.00,342.88,-22.31,15.00,0.69,0.06,0.88,0.23,1.14
38.00,0.00,241.94,18.38,-90.94,2.56,-0.19,0.50,0.29,1.16
38.00,1.00,266.69,-4.25,-51.69,0.00,0.50,-0.12,0.29,1.16
38.00,2.00,342.81,-22.31,15.00,0.25,0.94,0.94,0.29,1.16
38.00,0.00,241.94,18.38,-91.00,3.31,-0.44,1.25,0.39,1.18
38.00,1.00,266.69,-4.25,-51.69,-0.19,0.81,-0.31,0.39,1.18
38.00,2.00,342.81,-22.31,15.00,-0.31,1.50,0.69,0.39,1.18
38.00,0.00,241.88,18.44,-91.06,4.56,-0.44,2.44,0.54,1.20
38.00,1.00,266.69,-4.25,-51.69,-0.62,0.88,-0.19,0.54,1.20
38.00,2.00,342.81,-22.38,15.00,-1.38,2.19,0.75,0.54,1.20
38.00,0.00,241.81,18.50,-91.19,5.81,-1.12,3.88,0.71,1.22
38.00,1.00,266.69,-4.25,-51.69,-0.69,0.81,-0.50,0.71,1.22
38.00,2.00,342.81,-22.44,15.06,-0.75,2.62,0.38,0.71,1.22
38.00,0.00,241.69,18.62,-91.31,6.56,-1.25,4.44,0.86,1.24
38.00,1.00,266.69,-4.25,-51.69,-1.25,1.12,-1.06,0.86,1.24
38.00,2.00,342.81,-22.50,15.06,0.81,2.44,0.75,0.86,1.24
38.00,0.00,241.50,18.75,-91.50,9.50,-1.25,6.50,1.07,1.26
38.00,1.00,266.69,-4.31,-51.62,-1.31,1.88,-1.25,1.07,1.26
38.00,2.00,342.81,-22.56,15.00,1.31,2.69,1.06,1.07,1.26
38.00,0.00,241.31,18.88,-91.69,13.00,0.06,9.62,1.36,1.28
38.00,1.00,266.69,-4.31,-51.62,-1.38,2.25,-1.31,1.36,1.28
38.00,2.00,342.81,-22.62,15.00,1.75,3.06,1.56,1.36,1.28
38.00,0.00,241.00,19.06,-92.00,15.25,1.12,11.12,1.72,1.30
38.00,1.00,266.69,-4.38,-51.56,-1.19,2.31,-1.50,1.72,1.30
38.00,2.00,342.75,-22.69,14.94,1.25,3.00,2.38,1.72,1.30
38.00,0.00,240.62,19.31,-92.31,23.25,1.75,15.19,2.30,1.32
38.00,1.00,266.75,-4.44,-51.56,-0.81,1.81,-1.44,2.30,1.32
38.00,2.00,342.75,-22.75,14.94,0.62,3.25,2.19,2.30,1.32
38.00,0.00,240.12,19.62,-92.81,26.88,1.44,16.12,2.95,1.34
38.00,1.00,266.75,-4.50,-51.56,-1.25,1.44,-1.56,2.95,1.34
38.00,2.00,342.75,-22.81,14.94,1.44,2.62,1.06,2.95,1.34
38.00,0.00,239.56,20.00,-93.44,38.00,-2.31,16.62,3.86,1.36
38.00,1.00,266.75,-4.50,-51.50,-0.62,0.06,-1.94,3.86,1.36
38.00,2.00,342.75,-22.81,14.88,2.94,2.12,0.88,3.86,1.36
38.00,0.00,239.00,20.31,-94.25,45.50,-6.75,15.81,4.94,1.38
38.00,1.00,266.81,-4.56,-51.50,-0.12,-0.44,-2.12,4.94,1.38
38.00,2.00,342.75,-22.88,14.81,3.56,2.75,1.50,4.94,1.38
38.00,0.00,238.56,20.56,-95.25,49.19,-8.44,15.44,6.14,1.40
38.00,1.00,266.81,-4.56,-51.50,-0.06,-0.88,-1.56,6.14,1.40
38.00,2.00,342.75,-22.94,14.81,2.56,3.81,1.38,6.14,1.40
38.00,0.00,238.06,20.81,-96.38,61.56,-10.94,13.75,7.69,1.42
38.00,1.00,266.88,-4.56,-51.50,0.12,-2.50,-1.69,7.69,1.42
38.00,2.00,342.69,-23.00,14.81,1.19,3.75,1.94,7.69,1.42
38.00,0.00,237.56,21.06,-97.75,65.81,-11.56,12.75,9.32,1.44
38.00,1.00,266.94,-4.56,-51.50,0.38,-2.50,-2.06,9.32,1.44
38.00,2.00,342.69,-23.06,14.81,2.69,4.19,3.19,9.32,1.44
38.00,0.00,237.25,21.25,-99.19,71.75,-12.44,11.25,11.08,1.46
38.00,1.00,267.00,-4.56,-51.56,0.94,-1.00,-2.94,11.08,1.46
38.00,2.00,342.62,-23.19,14.69,3.31,4.69,4.00,11.08,1.46
38.00,0.00,236.69,21.38,-100.75,76.31,-12.06,9.50,12.99,1.48
38.00,1.00,267.06,-4.56,-51.56,1.00,-0.44,-3.06,12.99,1.48
38.00,2.00,342.56,-23.31,14.62,1.94,4.75,6.00,12.99,1.48
38.00,0.00,236.12,21.50,-102.38,81.19,-12.25,8.75,15.09,1.50
