Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
63.00,0.00,236.75,21.88,-100.88,46.25,-1.00,9.75,1.31,1.02
63.00,1.00,262.19,-2.31,-52.31,-0.88,3.75,2.06,1.31,1.02
63.00,2.00,346.06,-21.56,13.62,0.19,-1.06,11.94,1.31,1.02
63.00,0.00,236.25,22.00,-101.81,47.06,-4.06,9.69,2.65,1.02
63.00,1.00,262.19,-2.31,-52.31,-0.56,3.94,2.25,2.65,1.02
63.00,2.00,345.81,-21.62,13.44,0.44,-2.00,13.38,2.65,1.04
63.00,0.00,236.00,22.06,-102.31,46.75,-4.94,9.81,3.98,1.04
63.00,1.00,262.06,-2.31,-52.31,-0.44,4.12,2.62,3.98,1.04
63.00,2.00,345.69,-21.62,13.38,-0.12,-2.06,13.19,3.98,1.06
63.00,0.00,235.56,22.25,-103.25,46.50,-5.88,9.56,5.33,1.06
63.00,1.00,262.00,-2.38,-52.31,-1.06,4.00,2.81,5.33,1.06
63.00,2.00,345.44,-21.62,13.31,-0.69,-2.56,12.12,5.33,1.06
63.00,0.00,235.06,22.38,-104.25,47.06,-7.00,9.12,6.74,1.08
63.00,1.00,261.94,-2.38,-52.31,-1.94,3.25,2.62,6.74,1.08
63.00,2.00,345.19,-21.62,13.25,-2.25,-2.31,11.38,6.74,1.08
63.00,0.00,234.62,22.50,-105.25,48.69,-9.88,10.19,8.17,1.10
63.00,1.00,261.88,-2.38,-52.31,-1.75,2.94,2.19,8.17,1.10
63.00,2.00,344.94,-21.62,13.19,-1.38,-2.38,11.50,8.17,1.10
63.00,0.00,234.19,22.62,-106.31,48.19,-10.94,9.44,9.53,1.12
63.00,1.00,261.81,-2.38,-52.25,-1.81,2.50,1.81,9.53,1.12
63.00,2.00,344.75,-21.62,13.06,0.50,-2.38,10.50,9.53,1.12
63.00,0.00,233.88,22.69,-107.31,49.31,-13.00,8.94,10.86,1.14
63.00,1.00,261.75,-2.44,-52.25,-2.06,1.69,1.25,10.86,1.14
63.00,2.00,344.56,-21.62,13.00,2.50,-2.31,8.75,10.86,1.14
63.00,0.00,233.50,22.81,-108.38,47.25,-11.88,8.00,12.16,1.16
63.00,1.00,261.75,-2.44,-52.19,-1.56,1.19,0.31,12.16,1.16
63.00,2.00,344.38,-21.62,12.88,1.75,-2.06,8.75,12.16,1.16
63.00,0.00,233.06,22.88,-109.31,43.12,-7.06,8.00,13.35,1.18
63.00,1.00,261.75,-2.50,-52.19,-1.69,1.44,0.50,13.35,1.18
63.00,2.00,344.25,-21.62,12.75,1.31,-2.31,7.69,13.35,1.18
63.00,0.00,232.62,23.00,-110.19,40.75,-5.19,7.38,14.45,1.20
63.00,1.00,261.75,-2.50,-52.12,-2.00,1.44,0.50,14.45,1.20
63.00,2.00,344.06,-21.62,12.69,2.25,-2.81,7.12,14.45,1.20
63.00,0.00,232.00,23.12,-110.88,37.50,2.62,6.31,15.45,1.22
63.00,1.00,261.69,-2.50,-52.12,-2.06,1.38,0.62,15.45,1.22
63.00,2.00,343.94,-21.62,12.56,2.50,-1.19,7.44,15.45,1.22
63.00,0.00,231.44,23.25,-111.75,43.88,-5.31,8.50,16.70,1.24
63.00,1.00,261.69,-2.56,-52.06,-2.44,2.00,1.06,16.70,1.24
63.00,2.00,343.81,-21.62,12.44,0.25,-2.56,9.12,16.70,1.24
63.00,0.00,231.00,23.31,-112.81,49.06,-13.19,10.12,18.14,1.26
63.00,1.00,261.62,-2.56,-52.00,-2.75,2.75,1.62,18.14,1.26
63.00,2.00,343.56,-21.56,12.38,-1.62,-3.12,9.00,18.14,1.26
63.00,0.00,230.50,23.38,-113.81,47.06,-9.69,9.12,19.52,1.28
63.00,1.00,261.56,-2.56,-52.00,-2.94,2.06,1.44,19.52,1.28
63.00,2.00,343.44,-21.56,12.31,-1.12,-2.00,7.69,19.52,1.28
63.00,0.00,229.94,23.50,-114.75,44.19,-3.75,5.81,20.79,1.30
63.00,1.00,261.56,-2.56,-51.94,-2.56,1.88,1.06,20.79,1.30
63.00,2.00,343.31,-21.56,12.25,-0.25,-1.56,7.06,20.79,1.30
63.00,0.00,229.38,23.56,-115.62,44.00,-2.00,4.88,22.09,1.32
63.00,1.00,261.50,-2.56,-51.88,-2.00,2.12,1.56,22.09,1.32
63.00,2.00,343.12,-21.56,12.25,-1.75,-1.62,8.06,22.09,1.32
63.00,0.00,229.00,23.62,-116.56,44.88,-2.56,5.81,23.46,1.34
63.00,1.00,261.44,-2.56,-51.88,-2.00,2.19,1.88,23.46,1.34
63.00,2.00,342.94,-21.56,12.19,-2.94,-1.69,8.69,23.46,1.34
63.00,0.00,228.38,23.75,-117.44,44.56,-1.44,6.69,24.83,1.36
63.00,1.00,261.38,-2.56,-51.81,-1.75,2.25,1.62,24.83,1.36
63.00,2.00,342.75,-21.56,12.19,-3.38,-1.62,9.44,24.83,1.36
63.00,0.00,227.56,23.88,-118.31,42.81,3.06,7.44,26.14,1.38
